arm,probe_token_index,probe_token,k,visible_unit_count,selected_unit_indices,selected_units,attention_mass,cue,target_cosine,baseline_delta,target_similarity_rank,k_eligible
retrieval_heads,9,ĠFor,5,9,0|5|6|7|8,"What|The|Annunciation|of|Forlì,",0.9296630322933197,"What The Annunciation of Forlì,",0.14978890120983124,0.029366925358772278,46,False
retrieval_heads,9,ĠFor,6,9,0|1|5|6|7|8,"What|painting|The|Annunciation|of|Forlì,",0.9609189294278622,"What painting The Annunciation of Forlì,",0.1631523221731186,0.04273034632205963,21,False
retrieval_heads,9,ĠFor,7,9,0|1|2|5|6|7|8,"What|painting|is|The|Annunciation|of|Forlì,",0.9795965421944857,"What painting is The Annunciation of Forlì,",0.1430070847272873,0.022585108876228333,29,False
retrieval_heads,9,ĠFor,8,9,0|1|2|4|5|6|7|8,"What|painting|is|as|The|Annunciation|of|Forlì,",0.9916582116857171,"What painting is as The Annunciation of Forlì,",0.1499364823102951,0.029514506459236145,26,False
retrieval_heads,9,ĠFor,9,9,0|1|2|3|4|5|6|7|8,"What|painting|is|known|as|The|Annunciation|of|Forlì,",0.9999231481924653,"What painting is known as The Annunciation of Forlì,",0.14153403043746948,0.021112054586410522,30,False
retrieval_heads,10,l,1,9,0,What,0.41026484966278076,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,10,l,2,9,0|8,"What|Forlì,",0.7797353714704514,"What Forlì,",0.0891956016421318,-0.031226374208927155,65,False
retrieval_heads,10,l,3,9,0|6|8,"What|Annunciation|Forlì,",0.8775070682168007,"What Annunciation Forlì,",0.11243276298046112,-0.00798921287059784,56,False
retrieval_heads,10,l,4,9,0|6|7|8,"What|Annunciation|of|Forlì,",0.9249185174703598,"What Annunciation of Forlì,",0.1297743171453476,0.009352341294288635,58,False
retrieval_heads,10,l,5,9,0|5|6|7|8,"What|The|Annunciation|of|Forlì,",0.9534212909638882,"What The Annunciation of Forlì,",0.14978890120983124,0.029366925358772278,46,False
retrieval_heads,10,l,6,9,0|1|5|6|7|8,"What|painting|The|Annunciation|of|Forlì,",0.9742477983236313,"What painting The Annunciation of Forlì,",0.1631523221731186,0.04273034632205963,21,False
retrieval_heads,10,l,7,9,0|1|2|5|6|7|8,"What|painting|is|The|Annunciation|of|Forlì,",0.9881033459678292,"What painting is The Annunciation of Forlì,",0.1430070847272873,0.022585108876228333,29,False
retrieval_heads,10,l,8,9,0|1|2|4|5|6|7|8,"What|painting|is|as|The|Annunciation|of|Forlì,",0.995442496612668,"What painting is as The Annunciation of Forlì,",0.1499364823102951,0.029514506459236145,26,False
retrieval_heads,10,l,9,9,0|1|2|3|4|5|6|7|8,"What|painting|is|known|as|The|Annunciation|of|Forlì,",0.9998715482652187,"What painting is known as The Annunciation of Forlì,",0.14153403043746948,0.021112054586410522,30,False
retrieval_heads,11,Ã¬,1,9,8,"Forlì,",0.3752429150044918,"Forlì,",0.07231099903583527,-0.048110976815223694,56,False
retrieval_heads,11,Ã¬,2,9,0|8,"What|Forlì,",0.6917404793202877,"What Forlì,",0.0891956016421318,-0.031226374208927155,65,False
retrieval_heads,11,Ã¬,3,9,0|6|8,"What|Annunciation|Forlì,",0.7911377903074026,"What Annunciation Forlì,",0.11243276298046112,-0.00798921287059784,56,False
retrieval_heads,11,Ã¬,4,9,0|1|6|8,"What|painting|Annunciation|Forlì,",0.8439706694334745,"What painting Annunciation Forlì,",0.16313935816287994,0.042717382311820984,21,False
retrieval_heads,11,Ã¬,5,9,0|1|5|6|8,"What|painting|The|Annunciation|Forlì,",0.8887992296367884,"What painting The Annunciation Forlì,",0.1584635227918625,0.03804154694080353,22,False
retrieval_heads,11,Ã¬,6,9,0|1|5|6|7|8,"What|painting|The|Annunciation|of|Forlì,",0.9276737626641989,"What painting The Annunciation of Forlì,",0.1631523221731186,0.04273034632205963,21,False
retrieval_heads,11,Ã¬,7,9,0|1|2|5|6|7|8,"What|painting|is|The|Annunciation|of|Forlì,",0.9636017736047506,"What painting is The Annunciation of Forlì,",0.1430070847272873,0.022585108876228333,29,False
retrieval_heads,11,Ã¬,8,9,0|1|2|3|5|6|7|8,"What|painting|is|known|The|Annunciation|of|Forlì,",0.9824834614992142,"What painting is known The Annunciation of Forlì,",0.1371411383152008,0.016719162464141846,30,False
retrieval_heads,11,Ã¬,9,9,0|1|2|3|4|5|6|7|8,"What|painting|is|known|as|The|Annunciation|of|Forlì,",0.9998996090143919,"What painting is known as The Annunciation of Forlì,",0.14153403043746948,0.021112054586410522,30,False
retrieval_heads,12,",",1,9,8,"Forlì,",0.31698411609977484,"Forlì,",0.07231099903583527,-0.048110976815223694,56,False
retrieval_heads,12,",",2,9,0|8,"What|Forlì,",0.6050710370764136,"What Forlì,",0.0891956016421318,-0.031226374208927155,65,False
retrieval_heads,12,",",3,9,0|6|8,"What|Annunciation|Forlì,",0.6993170911446214,"What Annunciation Forlì,",0.11243276298046112,-0.00798921287059784,56,False
retrieval_heads,12,",",4,9,0|5|6|8,"What|The|Annunciation|Forlì,",0.7771628880873322,"What The Annunciation Forlì,",0.11904982477426529,-0.0013721510767936707,53,False
retrieval_heads,12,",",5,9,0|1|5|6|8,"What|painting|The|Annunciation|Forlì,",0.840010860003531,"What painting The Annunciation Forlì,",0.1584635227918625,0.03804154694080353,22,False
retrieval_heads,12,",",6,9,0|1|2|5|6|8,"What|painting|is|The|Annunciation|Forlì,",0.889373199082911,"What painting is The Annunciation Forlì,",0.14812570810317993,0.02770373225212097,25,False
retrieval_heads,12,",",7,9,0|1|2|4|5|6|8,"What|painting|is|as|The|Annunciation|Forlì,",0.9301230208948255,"What painting is as The Annunciation Forlì,",0.1547306627035141,0.03430868685245514,21,False
retrieval_heads,12,",",8,9,0|1|2|4|5|6|7|8,"What|painting|is|as|The|Annunciation|of|Forlì,",0.9654002794995904,"What painting is as The Annunciation of Forlì,",0.1499364823102951,0.029514506459236145,26,False
retrieval_heads,12,",",9,9,0|1|2|3|4|5|6|7|8,"What|painting|is|known|as|The|Annunciation|of|Forlì,",1.0000192942097783,"What painting is known as The Annunciation of Forlì,",0.14153403043746948,0.021112054586410522,30,False
retrieval_heads,13,Ġwho,1,10,0,What,0.3090095520019531,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,13,Ġwho,2,10,0|9,What|who,0.5041409283876419,What who,0.09418955445289612,-0.026232421398162842,73,False
retrieval_heads,13,Ġwho,3,10,0|8|9,"What|Forlì,|who",0.6279437767807394,"What Forlì, who",0.10825661569833755,-0.012165360152721405,43,False
retrieval_heads,13,Ġwho,4,10,0|2|8|9,"What|is|Forlì,|who",0.7331766041461378,"What is Forlì, who",0.11795671284198761,-0.00246526300907135,39,False
retrieval_heads,13,Ġwho,5,10,0|1|2|8|9,"What|painting|is|Forlì,|who",0.8226699905935675,"What painting is Forlì, who",0.16137845814228058,0.04095648229122162,21,False
retrieval_heads,13,Ġwho,6,10,0|1|2|3|8|9,"What|painting|is|known|Forlì,|who",0.8748843783978373,"What painting is known Forlì, who",0.1519685834646225,0.03154660761356354,27,False
retrieval_heads,13,Ġwho,7,10,0|1|2|3|4|8|9,"What|painting|is|known|as|Forlì,|who",0.9204410205129534,"What painting is known as Forlì, who",0.1592693030834198,0.03884732723236084,26,False
retrieval_heads,13,Ġwho,8,10,0|1|2|3|4|6|8|9,"What|painting|is|known|as|Annunciation|Forlì,|who",0.9582180671859533,"What painting is known as Annunciation Forlì, who",0.15366418659687042,0.03324221074581146,23,False
retrieval_heads,13,Ġwho,9,10,0|1|2|3|4|5|6|8|9,"What|painting|is|known|as|The|Annunciation|Forlì,|who",0.9908168308902532,"What painting is known as The Annunciation Forlì, who",0.15162275731563568,0.03120078146457672,26,False
retrieval_heads,13,Ġwho,10,10,0|1|2|3|4|5|6|7|8|9,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who",1.0000193372834474,"What painting is known as The Annunciation of Forlì, who",0.15247862040996552,0.032056644558906555,28,False
retrieval_heads,14,Ġpainted,1,11,0,What,0.2743697166442871,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,14,Ġpainted,2,11,0|10,What|painted,0.46660172939300537,What painted,0.13091152906417847,0.010489553213119507,34,False
retrieval_heads,14,Ġpainted,3,11,0|1|10,What|painting|painted,0.5975801646709442,What painting painted,0.14411643147468567,0.02369445562362671,39,False
retrieval_heads,14,Ġpainted,4,11,0|1|8|10,"What|painting|Forlì,|painted",0.7173159350641072,"What painting Forlì, painted",0.15989087522029877,0.03946889936923981,29,False
retrieval_heads,14,Ġpainted,5,11,0|1|2|8|10,"What|painting|is|Forlì,|painted",0.7860556771047413,"What painting is Forlì, painted",0.15392817556858063,0.03350619971752167,25,False
retrieval_heads,14,Ġpainted,6,11,0|1|2|8|9|10,"What|painting|is|Forlì,|who|painted",0.8358865012414753,"What painting is Forlì, who painted",0.14679737389087677,0.02637539803981781,25,False
retrieval_heads,14,Ġpainted,7,11,0|1|2|5|8|9|10,"What|painting|is|The|Forlì,|who|painted",0.8823369559831917,"What painting is The Forlì, who painted",0.15729381144046783,0.036871835589408875,27,False
retrieval_heads,14,Ġpainted,8,11,0|1|2|5|6|8|9|10,"What|painting|is|The|Annunciation|Forlì,|who|painted",0.9202058087103069,"What painting is The Annunciation Forlì, who painted",0.14981567859649658,0.029393702745437622,24,False
retrieval_heads,14,Ġpainted,9,11,0|1|2|4|5|6|8|9|10,"What|painting|is|as|The|Annunciation|Forlì,|who|painted",0.9553977171890438,"What painting is as The Annunciation Forlì, who painted",0.15387870371341705,0.03345672786235809,23,False
retrieval_heads,14,Ġpainted,10,11,0|1|2|3|4|5|6|8|9|10,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted",0.9897608677856624,"What painting is known as The Annunciation Forlì, who painted",0.14541585743427277,0.024993881583213806,28,False
retrieval_heads,14,Ġpainted,11,11,0|1|2|3|4|5|6|7|8|9|10,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted",0.9999209591187537,"What painting is known as The Annunciation of Forlì, who painted",0.13936075568199158,0.018938779830932617,32,False
retrieval_heads,15,Ġit,1,12,0,What,0.28128722310066223,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,15,Ġit,2,12,0|11,"What|it,",0.4652278572320938,"What it,",0.08117222040891647,-0.03924975544214249,89,False
retrieval_heads,15,Ġit,3,12,0|8|11,"What|Forlì,|it,",0.6072522308677435,"What Forlì, it,",0.09333697706460953,-0.027084998786449432,76,False
retrieval_heads,15,Ġit,4,12,0|6|8|11,"What|Annunciation|Forlì,|it,",0.7043712623417377,"What Annunciation Forlì, it,",0.11478948593139648,-0.005632489919662476,62,False
retrieval_heads,15,Ġit,5,12,0|1|6|8|11,"What|painting|Annunciation|Forlì,|it,",0.7831285111606121,"What painting Annunciation Forlì, it,",0.16982312500476837,0.04940114915370941,21,False
retrieval_heads,15,Ġit,6,12,0|1|2|6|8|11,"What|painting|is|Annunciation|Forlì,|it,",0.8282823078334332,"What painting is Annunciation Forlì, it,",0.15899106860160828,0.038569092750549316,24,False
retrieval_heads,15,Ġit,7,12,0|1|2|5|6|8|11,"What|painting|is|The|Annunciation|Forlì,|it,",0.8602737560868263,"What painting is The Annunciation Forlì, it,",0.15408483147621155,0.03366285562515259,29,False
retrieval_heads,15,Ġit,8,12,0|1|2|5|6|8|10|11,"What|painting|is|The|Annunciation|Forlì,|painted|it,",0.8920853212475777,"What painting is The Annunciation Forlì, painted it,",0.15100960433483124,0.030587628483772278,23,False
retrieval_heads,15,Ġit,9,12,0|1|2|5|6|8|9|10|11,"What|painting|is|The|Annunciation|Forlì,|who|painted|it,",0.9235617443919182,"What painting is The Annunciation Forlì, who painted it,",0.14142800867557526,0.021006032824516296,25,False
retrieval_heads,15,Ġit,10,12,0|1|2|4|5|6|8|9|10|11,"What|painting|is|as|The|Annunciation|Forlì,|who|painted|it,",0.9543283991515636,"What painting is as The Annunciation Forlì, who painted it,",0.14080293476581573,0.020380958914756775,23,False
retrieval_heads,15,Ġit,11,12,0|1|2|3|4|5|6|8|9|10|11,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,",0.9793904386460781,"What painting is known as The Annunciation Forlì, who painted it,",0.1371881067752838,0.016766130924224854,26,False
retrieval_heads,15,Ġit,12,12,0|1|2|3|4|5|6|7|8|9|10|11,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,",0.9999739862978458,"What painting is known as The Annunciation of Forlì, who painted it,",0.13099734485149384,0.010575369000434875,28,False
retrieval_heads,16,",",1,12,0,What,0.2913843095302582,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,16,",",2,12,0|11,"What|it,",0.527279756963253,"What it,",0.08117222040891647,-0.03924975544214249,89,False
retrieval_heads,16,",",3,12,0|8|11,"What|Forlì,|it,",0.6383923981338739,"What Forlì, it,",0.09333697706460953,-0.027084998786449432,76,False
retrieval_heads,16,",",4,12,0|8|10|11,"What|Forlì,|painted|it,",0.7391255293041468,"What Forlì, painted it,",0.172241672873497,0.05181969702243805,19,False
retrieval_heads,16,",",5,12,0|8|9|10|11,"What|Forlì,|who|painted|it,",0.8153295461088419,"What Forlì, who painted it,",0.1681014895439148,0.047679513692855835,21,False
retrieval_heads,16,",",6,12,0|2|8|9|10|11,"What|is|Forlì,|who|painted|it,",0.8629058767110109,"What is Forlì, who painted it,",0.13976839184761047,0.019346415996551514,20,False
retrieval_heads,16,",",7,12,0|1|2|8|9|10|11,"What|painting|is|Forlì,|who|painted|it,",0.9017096739262342,"What painting is Forlì, who painted it,",0.13604620099067688,0.01562422513961792,22,False
retrieval_heads,16,",",8,12,0|1|2|3|8|9|10|11,"What|painting|is|known|Forlì,|who|painted|it,",0.9381206873804331,"What painting is known Forlì, who painted it,",0.12293101102113724,0.0025090351700782776,25,False
retrieval_heads,16,",",9,12,0|1|2|3|4|8|9|10|11,"What|painting|is|known|as|Forlì,|who|painted|it,",0.9642087575048208,"What painting is known as Forlì, who painted it,",0.14256933331489563,0.02214735746383667,23,False
retrieval_heads,16,",",10,12,0|1|2|3|4|5|8|9|10|11,"What|painting|is|known|as|The|Forlì,|who|painted|it,",0.9817888494580984,"What painting is known as The Forlì, who painted it,",0.14586424827575684,0.025442272424697876,24,False
retrieval_heads,16,",",11,12,0|1|2|3|4|5|6|8|9|10|11,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,",0.9950795914046466,"What painting is known as The Annunciation Forlì, who painted it,",0.1371881067752838,0.016766130924224854,26,False
retrieval_heads,16,",",12,12,0|1|2|3|4|5|6|7|8|9|10|11,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,",1.0000724652782083,"What painting is known as The Annunciation of Forlì, who painted it,",0.13099734485149384,0.010575369000434875,28,False
retrieval_heads,17,Ġwho,1,13,0,What,0.2508608102798462,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,17,Ġwho,2,13,0|12,What|who,0.394657164812088,What who,0.09418955445289612,-0.026232421398162842,73,False
retrieval_heads,17,Ġwho,3,13,0|11|12,"What|it,|who",0.5345324724912643,"What it, who",0.09237458556890488,-0.028047390282154083,74,False
retrieval_heads,17,Ġwho,4,13,0|10|11|12,"What|painted|it,|who",0.6675627529621124,"What painted it, who",0.13697904348373413,0.01655706763267517,19,False
retrieval_heads,17,Ġwho,5,13,0|9|10|11|12,"What|who|painted|it,|who",0.7697457745671272,"What who painted it, who",0.11063883453607559,-0.009783141314983368,30,False
retrieval_heads,17,Ġwho,6,13,0|8|9|10|11|12,"What|Forlì,|who|painted|it,|who",0.8430867693386972,"What Forlì, who painted it, who",0.14890436828136444,0.02848239243030548,19,False
retrieval_heads,17,Ġwho,7,13,0|6|8|9|10|11|12,"What|Annunciation|Forlì,|who|painted|it,|who",0.8797274953685701,"What Annunciation Forlì, who painted it, who",0.152830570936203,0.03240859508514404,23,False
retrieval_heads,17,Ġwho,8,13,0|2|6|8|9|10|11|12,"What|is|Annunciation|Forlì,|who|painted|it,|who",0.9112005620263517,"What is Annunciation Forlì, who painted it, who",0.1433842033147812,0.02296222746372223,18,False
retrieval_heads,17,Ġwho,9,13,0|1|2|6|8|9|10|11|12,"What|painting|is|Annunciation|Forlì,|who|painted|it,|who",0.9335364806465805,"What painting is Annunciation Forlì, who painted it, who",0.14718297123908997,0.026760995388031006,19,False
retrieval_heads,17,Ġwho,10,13,0|1|2|3|6|8|9|10|11|12,"What|painting|is|known|Annunciation|Forlì,|who|painted|it,|who",0.9555742773227394,"What painting is known Annunciation Forlì, who painted it, who",0.13815832138061523,0.017736345529556274,24,False
retrieval_heads,17,Ġwho,11,13,0|1|2|3|4|6|8|9|10|11|12,"What|painting|is|known|as|Annunciation|Forlì,|who|painted|it,|who",0.9752047113142908,"What painting is known as Annunciation Forlì, who painted it, who",0.1450793445110321,0.024657368659973145,24,False
retrieval_heads,17,Ġwho,12,13,0|1|2|3|4|6|7|8|9|10|11|12,"What|painting|is|known|as|Annunciation|of|Forlì,|who|painted|it,|who",0.9880344704724848,"What painting is known as Annunciation of Forlì, who painted it, who",0.1387759894132614,0.018354013562202454,24,False
retrieval_heads,17,Ġwho,13,13,0|1|2|3|4|5|6|7|8|9|10|11|12,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who",0.9999362169764936,"What painting is known as The Annunciation of Forlì, who painted it, who",0.13673289120197296,0.016310915350914,27,False
retrieval_heads,18,Ġcommissioned,1,14,0,What,0.2883467674255371,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,18,Ġcommissioned,2,14,0|13,What|commissioned,0.5270304083824158,What commissioned,0.18355049192905426,0.0631285160779953,39,False
retrieval_heads,18,Ġcommissioned,3,14,0|11|13,"What|it,|commissioned",0.6690109595656395,"What it, commissioned",0.16549921035766602,0.045077234506607056,49,False
retrieval_heads,18,Ġcommissioned,4,14,0|8|11|13,"What|Forlì,|it,|commissioned",0.7728973692283034,"What Forlì, it, commissioned",0.16301529109477997,0.04259331524372101,45,False
retrieval_heads,18,Ġcommissioned,5,14,0|8|10|11|13,"What|Forlì,|painted|it,|commissioned",0.8379138028249145,"What Forlì, painted it, commissioned",0.21031804382801056,0.0898960679769516,20,False
retrieval_heads,18,Ġcommissioned,6,14,0|1|8|10|11|13,"What|painting|Forlì,|painted|it,|commissioned",0.871859229169786,"What painting Forlì, painted it, commissioned",0.20024366676807404,0.07982169091701508,20,False
retrieval_heads,18,Ġcommissioned,7,14,0|1|8|10|11|12|13,"What|painting|Forlì,|painted|it,|who|commissioned",0.8965980568900704,"What painting Forlì, painted it, who commissioned",0.19654197990894318,0.07612000405788422,20,False
retrieval_heads,18,Ġcommissioned,8,14,0|1|6|8|10|11|12|13,"What|painting|Annunciation|Forlì,|painted|it,|who|commissioned",0.9179902514442801,"What painting Annunciation Forlì, painted it, who commissioned",0.19618333876132965,0.07576136291027069,20,False
retrieval_heads,18,Ġcommissioned,9,14,0|1|6|8|9|10|11|12|13,"What|painting|Annunciation|Forlì,|who|painted|it,|who|commissioned",0.9384262664243579,"What painting Annunciation Forlì, who painted it, who commissioned",0.18108327686786652,0.060661301016807556,18,False
retrieval_heads,18,Ġcommissioned,10,14,0|1|2|6|8|9|10|11|12|13,"What|painting|is|Annunciation|Forlì,|who|painted|it,|who|commissioned",0.9546555792912841,"What painting is Annunciation Forlì, who painted it, who commissioned",0.1740243285894394,0.05360235273838043,19,False
retrieval_heads,18,Ġcommissioned,11,14,0|1|2|5|6|8|9|10|11|12|13,"What|painting|is|The|Annunciation|Forlì,|who|painted|it,|who|commissioned",0.9688374996185303,"What painting is The Annunciation Forlì, who painted it, who commissioned",0.16475974023342133,0.044337764382362366,23,False
retrieval_heads,18,Ġcommissioned,12,14,0|1|2|4|5|6|8|9|10|11|12|13,"What|painting|is|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned",0.9803186608478427,"What painting is as The Annunciation Forlì, who painted it, who commissioned",0.16727176308631897,0.04684978723526001,22,False
retrieval_heads,18,Ġcommissioned,13,14,0|1|2|3|4|5|6|8|9|10|11|12|13,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned",0.9911369001492858,"What painting is known as The Annunciation Forlì, who painted it, who commissioned",0.16616781055927277,0.045745834708213806,24,False
retrieval_heads,18,Ġcommissioned,14,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned",0.9999178498983383,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned",0.16104693710803986,0.040624961256980896,26,False
retrieval_heads,19,Ġit,1,15,0,What,0.23190121352672577,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,19,Ġit,2,15,0|11,"What|it,",0.3994689993560314,"What it,",0.08117222040891647,-0.03924975544214249,89,False
retrieval_heads,19,Ġit,3,15,0|8|11,"What|Forlì,|it,",0.5605374043807387,"What Forlì, it,",0.09333697706460953,-0.027084998786449432,76,False
retrieval_heads,19,Ġit,4,15,0|8|11|14,"What|Forlì,|it,|it,",0.693312025628984,"What Forlì, it, it,",0.0871371179819107,-0.033284857869148254,80,False
retrieval_heads,19,Ġit,5,15,0|8|11|13|14,"What|Forlì,|it,|commissioned|it,",0.7641206523403525,"What Forlì, it, commissioned it,",0.18590466678142548,0.06548269093036652,23,False
retrieval_heads,19,Ġit,6,15,0|6|8|11|13|14,"What|Annunciation|Forlì,|it,|commissioned|it,",0.8272806210443377,"What Annunciation Forlì, it, commissioned it,",0.17575453221797943,0.05533255636692047,30,False
retrieval_heads,19,Ġit,7,15,0|1|6|8|11|13|14,"What|painting|Annunciation|Forlì,|it,|commissioned|it,",0.8577225478366017,"What painting Annunciation Forlì, it, commissioned it,",0.207477867603302,0.08705589175224304,20,False
retrieval_heads,19,Ġit,8,15,0|1|6|8|10|11|13|14,"What|painting|Annunciation|Forlì,|painted|it,|commissioned|it,",0.8856073068454862,"What painting Annunciation Forlì, painted it, commissioned it,",0.1882276087999344,0.06780563294887543,17,False
retrieval_heads,19,Ġit,9,15,0|1|6|8|10|11|12|13|14,"What|painting|Annunciation|Forlì,|painted|it,|who|commissioned|it,",0.9101112829521298,"What painting Annunciation Forlì, painted it, who commissioned it,",0.19022665917873383,0.06980468332767487,17,False
retrieval_heads,19,Ġit,10,15,0|1|6|8|9|10|11|12|13|14,"What|painting|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,",0.9278169563040137,"What painting Annunciation Forlì, who painted it, who commissioned it,",0.16866710782051086,0.048245131969451904,17,False
retrieval_heads,19,Ġit,11,15,0|1|2|6|8|9|10|11|12|13|14,"What|painting|is|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,",0.9436275912448764,"What painting is Annunciation Forlì, who painted it, who commissioned it,",0.1629772186279297,0.04255524277687073,17,False
retrieval_heads,19,Ġit,12,15,0|1|2|6|7|8|9|10|11|12|13|14,"What|painting|is|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,",0.9592021219432354,"What painting is Annunciation of Forlì, who painted it, who commissioned it,",0.1562161147594452,0.03579413890838623,17,False
retrieval_heads,19,Ġit,13,15,0|1|2|5|6|7|8|9|10|11|12|13|14,"What|painting|is|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,",0.9746782090514898,"What painting is The Annunciation of Forlì, who painted it, who commissioned it,",0.15397387742996216,0.0335519015789032,18,False
retrieval_heads,19,Ġit,14,15,0|1|2|4|5|6|7|8|9|10|11|12|13|14,"What|painting|is|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,",0.9894536919891834,"What painting is as The Annunciation of Forlì, who painted it, who commissioned it,",0.15557938814163208,0.03515741229057312,18,False
retrieval_heads,19,Ġit,15,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,",0.9998851651325822,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it,",0.1512715369462967,0.030849561095237732,24,False
retrieval_heads,20,",",1,15,0,What,0.25570785999298096,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,20,",",2,15,0|14,"What|it,",0.4445081204175949,"What it,",0.08117222040891647,-0.03924975544214249,89,False
retrieval_heads,20,",",3,15,0|13|14,"What|commissioned|it,",0.5656193792819977,"What commissioned it,",0.19744651019573212,0.07702453434467316,14,False
retrieval_heads,20,",",4,15,0|11|13|14,"What|it,|commissioned|it,",0.6793187409639359,"What it, commissioned it,",0.17329132556915283,0.05286934971809387,38,False
retrieval_heads,20,",",5,15,0|8|11|13|14,"What|Forlì,|it,|commissioned|it,",0.7664908869192004,"What Forlì, it, commissioned it,",0.18590466678142548,0.06548269093036652,23,False
retrieval_heads,20,",",6,15,0|8|11|12|13|14,"What|Forlì,|it,|who|commissioned|it,",0.8487256122753024,"What Forlì, it, who commissioned it,",0.19294902682304382,0.07252705097198486,19,False
retrieval_heads,20,",",7,15,0|8|9|11|12|13|14,"What|Forlì,|who|it,|who|commissioned|it,",0.8860933808609843,"What Forlì, who it, who commissioned it,",0.1836937665939331,0.06327179074287415,19,False
retrieval_heads,20,",",8,15,0|8|9|10|11|12|13|14,"What|Forlì,|who|painted|it,|who|commissioned|it,",0.9207339165732265,"What Forlì, who painted it, who commissioned it,",0.17851035296916962,0.05808837711811066,15,False
retrieval_heads,20,",",9,15,0|1|8|9|10|11|12|13|14,"What|painting|Forlì,|who|painted|it,|who|commissioned|it,",0.9363907678052783,"What painting Forlì, who painted it, who commissioned it,",0.1731692999601364,0.052747324109077454,15,False
retrieval_heads,20,",",10,15,0|1|2|8|9|10|11|12|13|14,"What|painting|is|Forlì,|who|painted|it,|who|commissioned|it,",0.9517063470557332,"What painting is Forlì, who painted it, who commissioned it,",0.15995073318481445,0.03952875733375549,15,False
retrieval_heads,20,",",11,15,0|1|2|3|8|9|10|11|12|13|14,"What|painting|is|known|Forlì,|who|painted|it,|who|commissioned|it,",0.9650741200894117,"What painting is known Forlì, who painted it, who commissioned it,",0.1425396353006363,0.02211765944957733,18,False
retrieval_heads,20,",",12,15,0|1|2|3|6|8|9|10|11|12|13|14,"What|painting|is|known|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,",0.9773278010543436,"What painting is known Annunciation Forlì, who painted it, who commissioned it,",0.1548650711774826,0.034443095326423645,18,False
retrieval_heads,20,",",13,15,0|1|2|3|4|6|8|9|10|11|12|13|14,"What|painting|is|known|as|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,",0.9888851537834853,"What painting is known as Annunciation Forlì, who painted it, who commissioned it,",0.15441854298114777,0.033996567130088806,17,False
retrieval_heads,20,",",14,15,0|1|2|3|4|5|6|8|9|10|11|12|13|14,"What|painting|is|known|as|The|Annunciation|Forlì,|who|painted|it,|who|commissioned|it,",0.9958988113794476,"What painting is known as The Annunciation Forlì, who painted it, who commissioned it,",0.1516292840242386,0.031207308173179626,23,False
retrieval_heads,20,",",15,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,"What|painting|is|known|as|The|Annunciation|of|Forlì,|who|painted|it,|who|commissioned|it,",0.9999474317301065,"What painting is known as The Annunciation of Forlì, who painted it, who commissioned it,",0.1512715369462967,0.030849561095237732,24,False
retrieval_heads,21,Ġand,1,16,0,What,0.2729208767414093,What,0.10575313866138458,-0.014668837189674377,84,False
retrieval_heads,21,Ġand,2,16,0|15,What|and,0.4431731402873993,What and,0.05374930799007416,-0.0666726678609848,97,False
retrieval_heads,21,Ġand,3,16,0|14|15,"What|it,|and",0.5316487029194832,"What it, and",0.07724391669034958,-0.04317805916070938,87,False
retrieval_heads,21,Ġand,4,16,0|11|14|15,"What|it,|it,|and",0.6166803129017353,"What it, it, and",0.05619321018457413,-0.06422876566648483,98,False
