arm,turn,total,preamble,pinned_rules,recent_context,retrieved_stm,retrieved_ltm,current_turn,separators,assistant_cue,retrieved_ltm_compact,retrieved_ltm_episodes
arm_s,251,6599,149,15,5371,848,0,198,6,12,0,0
arm_s,252,5738,149,15,5376,16,0,164,6,12,0,0
arm_s,253,15651,149,15,5193,10065,0,211,6,12,0,0
arm_s,254,6444,149,15,5380,685,0,197,6,12,0,0
arm_s,255,11476,149,15,5520,5567,0,207,6,12,0,0
arm_s,256,23649,149,15,5566,17693,0,208,6,12,0,0
arm_s,257,6572,149,15,5550,647,0,193,6,12,0,0
arm_s,258,7666,149,15,5482,1775,0,227,6,12,0,0
arm_s,259,6742,149,15,5558,794,0,208,6,12,0,0
arm_s,260,12280,149,15,5667,6225,0,206,6,12,0,0
arm_s,261,17654,149,15,5453,11808,0,211,6,12,0,0
arm_s,262,8289,149,15,5380,2530,0,197,6,12,0,0
arm_s,263,12612,149,15,5520,6703,0,207,6,12,0,0
arm_s,264,24947,149,15,5566,18991,0,208,6,12,0,0
arm_s,265,7764,149,15,5550,1839,0,193,6,12,0,0
arm_s,266,9409,149,15,5482,3518,0,227,6,12,0,0
arm_s,267,7504,149,15,5558,1556,0,208,6,12,0,0
arm_s,268,13443,149,15,5667,7388,0,206,6,12,0,0
arm_s,269,19397,149,15,5453,13551,0,211,6,12,0,0
arm_s,270,10134,149,15,5380,4375,0,197,6,12,0,0
arm_s,271,13748,149,15,5520,7839,0,207,6,12,0,0
arm_s,272,26245,149,15,5566,20289,0,208,6,12,0,0
arm_s,273,8956,149,15,5550,3031,0,193,6,12,0,0
arm_s,274,11152,149,15,5482,5261,0,227,6,12,0,0
arm_s,275,8266,149,15,5558,2318,0,208,6,12,0,0
arm_s,276,14606,149,15,5667,8551,0,206,6,12,0,0
arm_s,277,21140,149,15,5453,15294,0,211,6,12,0,0
arm_s,278,11979,149,15,5380,6220,0,197,6,12,0,0
arm_s,279,14884,149,15,5520,8975,0,207,6,12,0,0
arm_s,280,27543,149,15,5566,21587,0,208,6,12,0,0
arm_s,281,10148,149,15,5550,4223,0,193,6,12,0,0
arm_s,282,12895,149,15,5482,7004,0,227,6,12,0,0
arm_s,283,9028,149,15,5558,3080,0,208,6,12,0,0
arm_s,284,15769,149,15,5667,9714,0,206,6,12,0,0
arm_s,285,22883,149,15,5453,17037,0,211,6,12,0,0
arm_s,286,13824,149,15,5380,8065,0,197,6,12,0,0
arm_s,287,16020,149,15,5520,10111,0,207,6,12,0,0
arm_s,288,8452,149,15,5566,2464,0,240,6,12,0,0
arm_s,289,11120,149,15,5330,5415,0,193,6,12,0,0
arm_s,290,14638,149,15,5482,8747,0,227,6,12,0,0
arm_s,291,9790,149,15,5558,3842,0,208,6,12,0,0
arm_s,292,17357,149,15,5667,11302,0,206,6,12,0,0
arm_s,293,24626,149,15,5453,18780,0,211,6,12,0,0
arm_s,294,16094,149,15,5380,10335,0,197,6,12,0,0
arm_s,295,17156,149,15,5520,11247,0,207,6,12,0,0
arm_s,296,29494,149,15,5566,23538,0,208,6,12,0,0
arm_s,297,12532,149,15,5550,6607,0,193,6,12,0,0
arm_s,298,16381,149,15,5482,10490,0,227,6,12,0,0
arm_s,299,10552,149,15,5558,4604,0,208,6,12,0,0
arm_s,300,18520,149,15,5667,12465,0,206,6,12,0,0
arm_s,301,26369,149,15,5453,20523,0,211,6,12,0,0
arm_s,302,17939,149,15,5380,12180,0,197,6,12,0,0
arm_s,303,18292,149,15,5520,12383,0,207,6,12,0,0
arm_s,304,30792,149,15,5566,24836,0,208,6,12,0,0
arm_s,305,13724,149,15,5550,7799,0,193,6,12,0,0
arm_s,306,18124,149,15,5482,12233,0,227,6,12,0,0
arm_s,307,11314,149,15,5558,5366,0,208,6,12,0,0
arm_s,308,19683,149,15,5667,13628,0,206,6,12,0,0
arm_s,309,28112,149,15,5453,22266,0,211,6,12,0,0
arm_s,310,19784,149,15,5380,14025,0,197,6,12,0,0
arm_s,311,19428,149,15,5520,13519,0,207,6,12,0,0
arm_s,312,32090,149,15,5566,26134,0,208,6,12,0,0
arm_s,313,14916,149,15,5550,8991,0,193,6,12,0,0
arm_s,314,19867,149,15,5482,13976,0,227,6,12,0,0
arm_s,315,12076,149,15,5558,6128,0,208,6,12,0,0
arm_s,316,20846,149,15,5667,14791,0,206,6,12,0,0
arm_s,317,29855,149,15,5453,24009,0,211,6,12,0,0
arm_s,318,21629,149,15,5380,15870,0,197,6,12,0,0
arm_s,319,20564,149,15,5520,14655,0,207,6,12,0,0
arm_s,320,33388,149,15,5566,27432,0,208,6,12,0,0
arm_s,321,16108,149,15,5550,10183,0,193,6,12,0,0
arm_s,322,21610,149,15,5482,15719,0,227,6,12,0,0
arm_s,323,8286,149,15,5558,2359,0,187,6,12,0,0
arm_s,324,21875,149,15,5533,15954,0,206,6,12,0,0
arm_s,325,31598,149,15,5453,25752,0,211,6,12,0,0
arm_s,326,23474,149,15,5380,17715,0,197,6,12,0,0
arm_s,327,21700,149,15,5520,15791,0,207,6,12,0,0
arm_s,328,34686,149,15,5566,28730,0,208,6,12,0,0
arm_s,329,17300,149,15,5550,11375,0,193,6,12,0,0
arm_s,330,6398,149,15,5482,459,0,275,6,12,0,0
arm_s,331,12785,149,15,5367,7010,0,226,6,12,0,0
arm_s,332,5903,149,15,5492,16,0,213,6,12,0,0
arm_s,333,6078,149,15,5677,16,0,203,6,12,0,0
arm_s,334,25066,149,15,5517,19150,0,217,6,12,0,0
arm_s,335,12696,149,15,5430,6887,0,197,6,12,0,0
arm_s,336,11000,149,15,5519,5092,0,207,6,12,0,0
arm_s,337,23048,149,15,5604,17040,0,222,6,12,0,0
arm_s,338,7176,149,15,5649,1144,0,201,6,12,0,0
arm_s,339,14859,149,15,5496,8955,0,226,6,12,0,0
arm_s,340,7303,149,15,5492,1416,0,213,6,12,0,0
arm_s,341,6695,149,15,5666,644,0,203,6,12,0,0
arm_s,342,26182,149,15,5517,20266,0,217,6,12,0,0
arm_s,343,13897,149,15,5430,8088,0,197,6,12,0,0
arm_s,344,12313,149,15,5519,6405,0,207,6,12,0,0
arm_s,345,23792,149,15,5604,17784,0,222,6,12,0,0
arm_s,346,8879,149,15,5649,2847,0,201,6,12,0,0
arm_s,347,16804,149,15,5496,10900,0,226,6,12,0,0
arm_s,348,8676,149,15,5492,2789,0,213,6,12,0,0
arm_s,349,7318,149,15,5677,1256,0,203,6,12,0,0
arm_s,350,27298,149,15,5517,21382,0,217,6,12,0,0
arm_s,351,15098,149,15,5430,9289,0,197,6,12,0,0
arm_s,352,13626,149,15,5519,7718,0,207,6,12,0,0
arm_s,353,24536,149,15,5604,18528,0,222,6,12,0,0
arm_s,354,10582,149,15,5649,4550,0,201,6,12,0,0
arm_s,355,18798,149,15,5545,12845,0,226,6,12,0,0
arm_s,356,10060,149,15,5492,4173,0,213,6,12,0,0
arm_s,357,7930,149,15,5677,1868,0,203,6,12,0,0
arm_s,358,28463,149,15,5517,22547,0,217,6,12,0,0
arm_s,359,16299,149,15,5430,10490,0,197,6,12,0,0
arm_s,360,14939,149,15,5519,9031,0,207,6,12,0,0
arm_s,361,25280,149,15,5604,19272,0,222,6,12,0,0
arm_s,362,12334,149,15,5649,6302,0,201,6,12,0,0
arm_s,363,20743,149,15,5545,14790,0,226,6,12,0,0
arm_s,364,11444,149,15,5492,5557,0,213,6,12,0,0
arm_s,365,8542,149,15,5677,2480,0,203,6,12,0,0
arm_s,366,29628,149,15,5517,23712,0,217,6,12,0,0
arm_s,367,17500,149,15,5430,11691,0,197,6,12,0,0
arm_s,368,16252,149,15,5519,10344,0,207,6,12,0,0
arm_s,369,8197,149,15,5604,2165,0,246,6,12,0,0
arm_s,370,13772,149,15,5335,8054,0,201,6,12,0,0
arm_s,371,21944,149,15,5545,15991,0,226,6,12,0,0
arm_s,372,12828,149,15,5492,6941,0,213,6,12,0,0
arm_s,373,9154,149,15,5677,3092,0,203,6,12,0,0
arm_s,374,30793,149,15,5517,24877,0,217,6,12,0,0
arm_s,375,18701,149,15,5430,12892,0,197,6,12,0,0
arm_s,376,17995,149,15,5519,12087,0,207,6,12,0,0
arm_s,377,26024,149,15,5604,20016,0,222,6,12,0,0
arm_s,378,15838,149,15,5649,9806,0,201,6,12,0,0
arm_s,379,23889,149,15,5545,17936,0,226,6,12,0,0
arm_s,380,14212,149,15,5492,8325,0,213,6,12,0,0
arm_s,381,9766,149,15,5677,3704,0,203,6,12,0,0
arm_s,382,31958,149,15,5517,26042,0,217,6,12,0,0
arm_s,383,19902,149,15,5430,14093,0,197,6,12,0,0
arm_s,384,19308,149,15,5519,13400,0,207,6,12,0,0
arm_s,385,26768,149,15,5604,20760,0,222,6,12,0,0
arm_s,386,17590,149,15,5649,11558,0,201,6,12,0,0
arm_s,387,25834,149,15,5545,19881,0,226,6,12,0,0
arm_s,388,15596,149,15,5492,9709,0,213,6,12,0,0
arm_s,389,10378,149,15,5677,4316,0,203,6,12,0,0
arm_s,390,33123,149,15,5517,27207,0,217,6,12,0,0
arm_s,391,21103,149,15,5430,15294,0,197,6,12,0,0
arm_s,392,20621,149,15,5519,14713,0,207,6,12,0,0
arm_s,393,27512,149,15,5604,21504,0,222,6,12,0,0
arm_s,394,19342,149,15,5649,13310,0,201,6,12,0,0
arm_s,395,27779,149,15,5545,21826,0,226,6,12,0,0
arm_s,396,16980,149,15,5492,11093,0,213,6,12,0,0
arm_s,397,10990,149,15,5677,4928,0,203,6,12,0,0
arm_s,398,34288,149,15,5517,28372,0,217,6,12,0,0
arm_s,399,22304,149,15,5430,16495,0,197,6,12,0,0
arm_s,400,21934,149,15,5519,16026,0,207,6,12,0,0
arm_s,401,28256,149,15,5604,22248,0,222,6,12,0,0
arm_s,402,21094,149,15,5649,15062,0,201,6,12,0,0
arm_s,403,29724,149,15,5545,23771,0,226,6,12,0,0
arm_s,404,8238,149,15,5492,2370,0,194,6,12,0,0
arm_s,405,11507,149,15,5582,5540,0,203,6,12,0,0
arm_s,406,35453,149,15,5517,29537,0,217,6,12,0,0
arm_s,407,23505,149,15,5430,17696,0,197,6,12,0,0
arm_s,408,23247,149,15,5519,17339,0,207,6,12,0,0
arm_s,409,29000,149,15,5604,22992,0,222,6,12,0,0
arm_s,410,22846,149,15,5649,16814,0,201,6,12,0,0
arm_s,411,32346,149,15,5545,26393,0,226,6,12,0,0
arm_s,412,5963,149,15,5492,16,0,273,6,12,0,0
arm_s,413,5781,149,15,5358,16,0,225,6,12,0,0
arm_s,414,5990,149,15,5577,16,0,215,6,12,0,0
arm_s,415,6112,149,15,5702,16,0,212,6,12,0,0
arm_s,416,25891,149,15,5411,20084,0,214,6,12,0,0
arm_s,417,11423,149,15,5393,5648,0,200,6,12,0,0
arm_s,418,23443,149,15,5424,17626,0,211,6,12,0,0
arm_s,419,19544,149,15,5558,13585,0,219,6,12,0,0
arm_s,420,8198,149,15,5614,2198,0,204,6,12,0,0
arm_s,421,8816,149,15,5483,2926,0,225,6,12,0,0
arm_s,422,7322,149,15,5577,1348,0,215,6,12,0,0
arm_s,423,8350,149,15,5702,2254,0,212,6,12,0,0
arm_s,424,27760,149,15,5411,21953,0,214,6,12,0,0
arm_s,425,13157,149,15,5393,7382,0,200,6,12,0,0
arm_s,426,25285,149,15,5416,19476,0,211,6,12,0,0
arm_s,427,21758,149,15,5558,15799,0,219,6,12,0,0
arm_s,428,11643,149,15,5614,5643,0,204,6,12,0,0
arm_s,429,11702,149,15,5483,5812,0,225,6,12,0,0
arm_s,430,8630,149,15,5577,2656,0,215,6,12,0,0
arm_s,431,10531,149,15,5669,4468,0,212,6,12,0,0
arm_s,432,29629,149,15,5411,23822,0,214,6,12,0,0
arm_s,433,14883,149,15,5393,9108,0,200,6,12,0,0
arm_s,434,27135,149,15,5416,21326,0,211,6,12,0,0
arm_s,435,23972,149,15,5558,18013,0,219,6,12,0,0
arm_s,436,15088,149,15,5614,9088,0,204,6,12,0,0
arm_s,437,14588,149,15,5483,8698,0,225,6,12,0,0
arm_s,438,9905,149,15,5577,3931,0,215,6,12,0,0
arm_s,439,12745,149,15,5669,6682,0,212,6,12,0,0
arm_s,440,31498,149,15,5411,25691,0,214,6,12,0,0
arm_s,441,16609,149,15,5393,10834,0,200,6,12,0,0
arm_s,442,28985,149,15,5416,23176,0,211,6,12,0,0
arm_s,443,26186,149,15,5558,20227,0,219,6,12,0,0
arm_s,444,18533,149,15,5614,12533,0,204,6,12,0,0
arm_s,445,17474,149,15,5483,11584,0,225,6,12,0,0
arm_s,446,11180,149,15,5577,5206,0,215,6,12,0,0
arm_s,447,14959,149,15,5669,8896,0,212,6,12,0,0
arm_s,448,33367,149,15,5411,27560,0,214,6,12,0,0
arm_s,449,18335,149,15,5393,12560,0,200,6,12,0,0
arm_s,450,30835,149,15,5416,25026,0,211,6,12,0,0
arm_s,451,8575,149,15,5558,2586,0,249,6,12,0,0
arm_s,452,21708,149,15,5344,15978,0,204,6,12,0,0
arm_s,453,19651,149,15,5483,13761,0,225,6,12,0,0
arm_s,454,12455,149,15,5577,6481,0,215,6,12,0,0
arm_s,455,16464,149,15,5669,10401,0,212,6,12,0,0
arm_s,456,34527,149,15,5411,28720,0,214,6,12,0,0
arm_s,457,19352,149,15,5393,13577,0,200,6,12,0,0
arm_s,458,31976,149,15,5416,26167,0,211,6,12,0,0
arm_s,459,29905,149,15,5558,23946,0,219,6,12,0,0
arm_s,460,24714,149,15,5614,18714,0,204,6,12,0,0
arm_s,461,22537,149,15,5483,16647,0,225,6,12,0,0
arm_s,462,13730,149,15,5577,7756,0,215,6,12,0,0
arm_s,463,18678,149,15,5669,12615,0,212,6,12,0,0
arm_s,464,36396,149,15,5411,30589,0,214,6,12,0,0
arm_s,465,21078,149,15,5393,15303,0,200,6,12,0,0
arm_s,466,33828,149,15,5418,28017,0,211,6,12,0,0
arm_s,467,32121,149,15,5558,26162,0,219,6,12,0,0
arm_s,468,28161,149,15,5614,22161,0,204,6,12,0,0
arm_s,469,25425,149,15,5483,19535,0,225,6,12,0,0
arm_s,470,15007,149,15,5577,9033,0,215,6,12,0,0
arm_s,471,20894,149,15,5669,14831,0,212,6,12,0,0
arm_s,472,38265,149,15,5411,32458,0,214,6,12,0,0
arm_s,473,22806,149,15,5393,17031,0,200,6,12,0,0
arm_s,474,35676,149,15,5416,29867,0,211,6,12,0,0
arm_s,475,34335,149,15,5558,28376,0,219,6,12,0,0
arm_s,476,31606,149,15,5614,25606,0,204,6,12,0,0
arm_s,477,28311,149,15,5483,22421,0,225,6,12,0,0
arm_s,478,16282,149,15,5577,10308,0,215,6,12,0,0
arm_s,479,23108,149,15,5669,17045,0,212,6,12,0,0
arm_s,480,40134,149,15,5411,34327,0,214,6,12,0,0
arm_s,481,24532,149,15,5393,18757,0,200,6,12,0,0
arm_s,482,37526,149,15,5416,31717,0,211,6,12,0,0
arm_s,483,36549,149,15,5558,30590,0,219,6,12,0,0
arm_s,484,35051,149,15,5614,29051,0,204,6,12,0,0
arm_s,485,31197,149,15,5483,25307,0,225,6,12,0,0
arm_s,486,9636,149,15,5577,3686,0,191,6,12,0,0
arm_s,487,25225,149,15,5572,19259,0,212,6,12,0,0
arm_s,488,42003,149,15,5411,36196,0,214,6,12,0,0
arm_s,489,26258,149,15,5393,20483,0,200,6,12,0,0
arm_s,490,39376,149,15,5416,33567,0,211,6,12,0,0
arm_s,491,38763,149,15,5558,32804,0,219,6,12,0,0
arm_s,492,38496,149,15,5614,32496,0,204,6,12,0,0
arm_s,493,6868,149,15,5483,946,0,257,6,12,0,0
arm_s,494,5756,149,15,5334,16,0,224,6,12,0,0
arm_s,495,5979,149,15,5580,16,0,201,6,12,0,0
arm_s,496,6056,149,15,5650,16,0,208,6,12,0,0
arm_s,497,30148,149,15,5357,24400,0,209,6,12,0,0
arm_s,498,5801,149,15,5402,16,0,201,6,12,0,0
arm_s,499,5820,149,15,5415,16,0,207,6,12,0,0
arm_s,500,8557,149,15,5507,2665,0,203,6,12,0,0
arm_s,501,7143,149,15,5371,1394,0,196,6,12,0,0
arm_s,502,6042,149,15,5376,320,0,164,6,12,0,0
arm_s,503,18184,149,15,5213,12582,0,207,6,12,0,0
arm_s,504,6577,149,15,5663,542,0,190,6,12,0,0
arm_s,505,8078,149,15,5487,2185,0,224,6,12,0,0
arm_s,506,8199,149,15,5580,2236,0,201,6,12,0,0
arm_s,507,6524,149,15,5650,484,0,208,6,12,0,0
arm_s,508,31155,149,15,5357,25407,0,209,6,12,0,0
arm_s,509,6824,149,15,5402,1039,0,201,6,12,0,0
arm_s,510,6438,149,15,5415,634,0,207,6,12,0,0
arm_s,511,19746,149,15,5507,13850,0,207,6,12,0,0
arm_s,512,7669,149,15,5663,1634,0,190,6,12,0,0
arm_s,513,9760,149,15,5487,3867,0,224,6,12,0,0
arm_s,514,10403,149,15,5580,4440,0,201,6,12,0,0
arm_s,515,6976,149,15,5650,936,0,208,6,12,0,0
arm_s,516,32162,149,15,5357,26414,0,209,6,12,0,0
arm_s,517,7831,149,15,5402,2046,0,201,6,12,0,0
arm_s,518,7040,149,15,5415,1236,0,207,6,12,0,0
arm_s,519,21014,149,15,5507,15118,0,207,6,12,0,0
arm_s,520,8761,149,15,5663,2726,0,190,6,12,0,0
arm_s,521,11442,149,15,5487,5549,0,224,6,12,0,0
arm_s,522,12607,149,15,5580,6644,0,201,6,12,0,0
arm_s,523,7428,149,15,5650,1388,0,208,6,12,0,0
arm_s,524,33169,149,15,5357,27421,0,209,6,12,0,0
arm_s,525,8838,149,15,5402,3053,0,201,6,12,0,0
arm_s,526,7642,149,15,5415,1838,0,207,6,12,0,0
arm_s,527,22282,149,15,5507,16386,0,207,6,12,0,0
arm_s,528,9853,149,15,5663,3818,0,190,6,12,0,0
arm_s,529,13124,149,15,5487,7231,0,224,6,12,0,0
arm_s,530,14811,149,15,5580,8848,0,201,6,12,0,0
arm_s,531,7880,149,15,5650,1840,0,208,6,12,0,0
arm_s,532,34176,149,15,5357,28428,0,209,6,12,0,0
arm_s,533,9845,149,15,5402,4060,0,201,6,12,0,0
arm_s,534,8244,149,15,5415,2440,0,207,6,12,0,0
arm_s,535,9401,149,15,5507,3472,0,240,6,12,0,0
arm_s,536,10610,149,15,5328,4910,0,190,6,12,0,0
arm_s,537,14806,149,15,5487,8913,0,224,6,12,0,0
arm_s,538,17015,149,15,5580,11052,0,201,6,12,0,0
arm_s,539,8332,149,15,5650,2292,0,208,6,12,0,0
arm_s,540,35183,149,15,5357,29435,0,209,6,12,0,0
arm_s,541,10852,149,15,5402,5067,0,201,6,12,0,0
arm_s,542,8846,149,15,5415,3042,0,207,6,12,0,0
arm_s,543,24060,149,15,5507,18164,0,207,6,12,0,0
arm_s,544,12037,149,15,5663,6002,0,190,6,12,0,0
arm_s,545,16488,149,15,5487,10595,0,224,6,12,0,0
arm_s,546,19219,149,15,5580,13256,0,201,6,12,0,0
arm_s,547,8784,149,15,5650,2744,0,208,6,12,0,0
arm_s,548,36190,149,15,5357,30442,0,209,6,12,0,0
arm_s,549,11859,149,15,5402,6074,0,201,6,12,0,0
arm_s,550,9448,149,15,5415,3644,0,207,6,12,0,0
arm_s,551,25328,149,15,5507,19432,0,207,6,12,0,0
arm_s,552,13129,149,15,5663,7094,0,190,6,12,0,0
arm_s,553,18170,149,15,5487,12277,0,224,6,12,0,0
arm_s,554,21423,149,15,5580,15460,0,201,6,12,0,0
arm_s,555,9236,149,15,5650,3196,0,208,6,12,0,0
arm_s,556,37197,149,15,5357,31449,0,209,6,12,0,0
arm_s,557,12866,149,15,5402,7081,0,201,6,12,0,0
arm_s,558,10050,149,15,5415,4246,0,207,6,12,0,0
arm_s,559,26596,149,15,5507,20700,0,207,6,12,0,0
arm_s,560,14221,149,15,5663,8186,0,190,6,12,0,0
arm_s,561,19852,149,15,5487,13959,0,224,6,12,0,0
arm_s,562,23627,149,15,5580,17664,0,201,6,12,0,0
arm_s,563,9688,149,15,5650,3648,0,208,6,12,0,0
arm_s,564,38204,149,15,5357,32456,0,209,6,12,0,0
arm_s,565,13873,149,15,5402,8088,0,201,6,12,0,0
arm_s,566,10652,149,15,5415,4848,0,207,6,12,0,0
arm_s,567,27864,149,15,5507,21968,0,207,6,12,0,0
arm_s,568,15313,149,15,5663,9278,0,190,6,12,0,0
arm_s,569,21534,149,15,5487,15641,0,224,6,12,0,0
arm_s,570,16541,149,15,5580,10590,0,189,6,12,0,0
arm_s,571,10014,149,15,5524,4100,0,208,6,12,0,0
arm_s,572,39211,149,15,5357,33463,0,209,6,12,0,0
arm_s,573,14880,149,15,5402,9095,0,201,6,12,0,0
arm_s,574,11254,149,15,5415,5450,0,207,6,12,0,0
arm_s,575,29132,149,15,5507,23236,0,207,6,12,0,0
arm_s,576,16405,149,15,5663,10370,0,190,6,12,0,0
arm_s,577,5956,149,15,5487,16,0,271,6,12,0,0
arm_s,578,5781,149,15,5357,16,0,226,6,12,0,0
arm_s,579,5937,149,15,5534,16,0,205,6,12,0,0
arm_s,580,6093,149,15,5681,16,0,214,6,12,0,0
arm_s,581,30860,149,15,5436,25029,0,213,6,12,0,0
arm_s,582,6468,149,15,5424,661,0,201,6,12,0,0
arm_s,583,18656,149,15,5415,12850,0,209,6,12,0,0
arm_s,584,19025,149,15,5524,13101,0,218,6,12,0,0
arm_s,585,7693,149,15,5620,1690,0,201,6,12,0,0
arm_s,586,9101,149,15,5512,3181,0,226,6,12,0,0
arm_s,587,9102,149,15,5534,3181,0,205,6,12,0,0
arm_s,588,7865,149,15,5681,1788,0,214,6,12,0,0
arm_s,589,33840,149,15,5436,28009,0,213,6,12,0,0
arm_s,590,8841,149,15,5424,3034,0,201,6,12,0,0
arm_s,591,21138,149,15,5415,15332,0,209,6,12,0,0
arm_s,592,20769,149,15,5524,14845,0,218,6,12,0,0
arm_s,593,10673,149,15,5620,4670,0,201,6,12,0,0
arm_s,594,12857,149,15,5512,6937,0,226,6,12,0,0
arm_s,595,12251,149,15,5534,6330,0,205,6,12,0,0
arm_s,596,9621,149,15,5681,3544,0,214,6,12,0,0
arm_s,597,36820,149,15,5436,30989,0,213,6,12,0,0
arm_s,598,11214,149,15,5424,5407,0,201,6,12,0,0
arm_s,599,23620,149,15,5415,17814,0,209,6,12,0,0
arm_s,600,22513,149,15,5524,16589,0,218,6,12,0,0
arm_s,601,13653,149,15,5620,7650,0,201,6,12,0,0
arm_s,602,16613,149,15,5512,10693,0,226,6,12,0,0
arm_s,603,15400,149,15,5534,9479,0,205,6,12,0,0
arm_s,604,11377,149,15,5681,5300,0,214,6,12,0,0
arm_s,605,39800,149,15,5436,33969,0,213,6,12,0,0
arm_s,606,13587,149,15,5424,7780,0,201,6,12,0,0
arm_s,607,26102,149,15,5415,20296,0,209,6,12,0,0
arm_s,608,24257,149,15,5524,18333,0,218,6,12,0,0
arm_s,609,16633,149,15,5620,10630,0,201,6,12,0,0
arm_s,610,20369,149,15,5512,14449,0,226,6,12,0,0
arm_s,611,18549,149,15,5534,12628,0,205,6,12,0,0
arm_s,612,13133,149,15,5681,7056,0,214,6,12,0,0
arm_s,613,42780,149,15,5436,36949,0,213,6,12,0,0
arm_s,614,15960,149,15,5424,10153,0,201,6,12,0,0
arm_s,615,28584,149,15,5415,22778,0,209,6,12,0,0
arm_s,616,11989,149,15,5524,6042,0,241,6,12,0,0
arm_s,617,19322,149,15,5329,13610,0,201,6,12,0,0
arm_s,618,23834,149,15,5512,17914,0,226,6,12,0,0
arm_s,619,20983,149,15,5534,15062,0,205,6,12,0,0
arm_s,620,14174,149,15,5681,8097,0,214,6,12,0,0
arm_s,621,45469,149,15,5436,39638,0,213,6,12,0,0
arm_s,622,18042,149,15,5424,12235,0,201,6,12,0,0
arm_s,623,30351,149,15,5415,24545,0,209,6,12,0,0
arm_s,624,27454,149,15,5524,21530,0,218,6,12,0,0
arm_s,625,22302,149,15,5620,16299,0,201,6,12,0,0
arm_s,626,27590,149,15,5512,21670,0,226,6,12,0,0
arm_s,627,24132,149,15,5534,18211,0,205,6,12,0,0
arm_s,628,15930,149,15,5681,9853,0,214,6,12,0,0
arm_s,629,48449,149,15,5436,42618,0,213,6,12,0,0
arm_s,630,20415,149,15,5424,14608,0,201,6,12,0,0
arm_s,631,32833,149,15,5415,27027,0,209,6,12,0,0
arm_s,632,29198,149,15,5524,23274,0,218,6,12,0,0
arm_s,633,25282,149,15,5620,19279,0,201,6,12,0,0
arm_s,634,31346,149,15,5512,25426,0,226,6,12,0,0
arm_s,635,27281,149,15,5534,21360,0,205,6,12,0,0
arm_s,636,17686,149,15,5681,11609,0,214,6,12,0,0
arm_s,637,51429,149,15,5436,45598,0,213,6,12,0,0
arm_s,638,22788,149,15,5424,16981,0,201,6,12,0,0
arm_s,639,35315,149,15,5415,29509,0,209,6,12,0,0
arm_s,640,30942,149,15,5524,25018,0,218,6,12,0,0
arm_s,641,28262,149,15,5620,22259,0,201,6,12,0,0
arm_s,642,35102,149,15,5512,29182,0,226,6,12,0,0
arm_s,643,30430,149,15,5534,24509,0,205,6,12,0,0
arm_s,644,19442,149,15,5681,13365,0,214,6,12,0,0
arm_s,645,54409,149,15,5436,48578,0,213,6,12,0,0
arm_s,646,25161,149,15,5424,19354,0,201,6,12,0,0
arm_s,647,37797,149,15,5415,31991,0,209,6,12,0,0
arm_s,648,32686,149,15,5524,26762,0,218,6,12,0,0
arm_s,649,31242,149,15,5620,25239,0,201,6,12,0,0
arm_s,650,38858,149,15,5512,32938,0,226,6,12,0,0
arm_s,651,9592,149,15,5534,3686,0,190,6,12,0,0
arm_s,652,21022,149,15,5505,15121,0,214,6,12,0,0
arm_s,653,57389,149,15,5436,51558,0,213,6,12,0,0
arm_s,654,27534,149,15,5424,21727,0,201,6,12,0,0
arm_s,655,40279,149,15,5415,34473,0,209,6,12,0,0
arm_s,656,34430,149,15,5524,28506,0,218,6,12,0,0
arm_s,657,34222,149,15,5620,28219,0,201,6,12,0,0
arm_s,658,41838,149,15,5512,35918,0,226,6,12,0,0
arm_s,659,6903,149,15,5534,914,0,273,6,12,0,0
arm_s,660,19276,149,15,5364,13502,0,228,6,12,0,0
arm_s,661,6003,149,15,5597,16,0,208,6,12,0,0
arm_s,662,15504,149,15,5746,9367,0,209,6,12,0,0
arm_s,663,45226,149,15,5390,39440,0,214,6,12,0,0
arm_s,664,6496,149,15,5394,724,0,196,6,12,0,0
arm_s,665,17452,149,15,5493,11571,0,206,6,12,0,0
arm_s,666,35617,149,15,5518,29705,0,212,6,12,0,0
arm_s,667,7259,149,15,5569,1312,0,196,6,12,0,0
arm_s,668,21632,149,15,5466,15756,0,228,6,12,0,0
arm_s,669,6860,149,15,5597,873,0,208,6,12,0,0
arm_s,670,15989,149,15,5746,9852,0,209,6,12,0,0
arm_s,671,45715,149,15,5390,39929,0,214,6,12,0,0
arm_s,672,8265,149,15,5394,2493,0,196,6,12,0,0
arm_s,673,18653,149,15,5493,12772,0,206,6,12,0,0
arm_s,674,36842,149,15,5518,30930,0,212,6,12,0,0
arm_s,675,9764,149,15,5569,3817,0,196,6,12,0,0
arm_s,676,23886,149,15,5466,18010,0,228,6,12,0,0
arm_s,677,7701,149,15,5597,1714,0,208,6,12,0,0
arm_s,678,16474,149,15,5746,10337,0,209,6,12,0,0
arm_s,679,46204,149,15,5390,40418,0,214,6,12,0,0
arm_s,680,10034,149,15,5394,4262,0,196,6,12,0,0
arm_s,681,19854,149,15,5493,13973,0,206,6,12,0,0
arm_s,682,38067,149,15,5518,32155,0,212,6,12,0,0
arm_s,683,12269,149,15,5569,6322,0,196,6,12,0,0
arm_s,684,26140,149,15,5466,20264,0,228,6,12,0,0
arm_s,685,8542,149,15,5597,2555,0,208,6,12,0,0
arm_s,686,16959,149,15,5746,10822,0,209,6,12,0,0
