0.00.196.791 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.243.413 W srv  llama_server: -----------------
0.00.243.418 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.418 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.418 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.418 W srv  llama_server: -----------------
0.00.252.581 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.961.811 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.823 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.961.836 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.961.841 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.961.846 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.961.862 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.961.868 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.872 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.961.877 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.961.882 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.961.886 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.961.893 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.961.898 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.961.903 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.961.918 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.433.921 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.438.076 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.438.092 I srv  llama_server: model loaded
0.06.438.094 I srv  llama_server: listening on http://127.0.0.1:8097
2.41.321.261 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
15.35.164.342 I slot print_timing: id  0 | task 36967 | prompt eval time =      54.99 ms /     4 tokens (   13.75 ms per token,    72.74 tokens per second)
15.35.164.348 I slot print_timing: id  0 | task 36967 |        eval time =      37.79 ms /     3 tokens (   12.60 ms per token,    79.39 tokens per second)
15.35.164.349 I slot print_timing: id  0 | task 36967 |       total time =      92.78 ms /     7 tokens
15.35.164.349 I slot print_timing: id  0 | task 36967 |    graphs reused =      35400
15.35.164.380 I slot      release: id  0 | task 36967 | stop processing: n_tokens = 448, truncated = 0
15.35.167.566 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
15.35.167.627 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 843.160 MiB)
15.35.283.171 I slot launch_slot_: id  0 | task 36971 | processing task, is_child = 0
15.35.422.784 I slot print_timing: id  0 | task 36971 | prompt eval time =      58.90 ms /     4 tokens (   14.73 ms per token,    67.91 tokens per second)
15.35.422.790 I slot print_timing: id  0 | task 36971 |        eval time =      80.69 ms /     6 tokens (   13.45 ms per token,    74.36 tokens per second)
15.35.422.791 I slot print_timing: id  0 | task 36971 |       total time =     139.59 ms /    10 tokens
15.35.422.791 I slot print_timing: id  0 | task 36971 |    graphs reused =      35404
15.35.422.811 I slot      release: id  0 | task 36971 | stop processing: n_tokens = 102, truncated = 0
15.35.451.458 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 935232716
15.35.561.266 I slot launch_slot_: id  0 | task 36978 | processing task, is_child = 0
15.36.404.024 I slot print_timing: id  0 | task 36978 | prompt eval time =      61.00 ms /     4 tokens (   15.25 ms per token,    65.57 tokens per second)
15.36.404.031 I slot print_timing: id  0 | task 36978 |        eval time =     781.72 ms /    56 tokens (   13.96 ms per token,    71.64 tokens per second)
15.36.404.031 I slot print_timing: id  0 | task 36978 |       total time =     842.72 ms /    60 tokens
15.36.404.032 I slot print_timing: id  0 | task 36978 |    graphs reused =      35457
15.36.404.164 I slot      release: id  0 | task 36978 | stop processing: n_tokens = 12070, truncated = 0
15.36.421.350 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.450 (> 0.100 thold), f_keep = 0.442
15.36.588.821 I slot launch_slot_: id  0 | task 37035 | processing task, is_child = 0
15.37.869.236 I slot print_timing: id  0 | task 37035 | prompt eval time =      62.55 ms /     4 tokens (   15.64 ms per token,    63.95 tokens per second)
15.37.869.242 I slot print_timing: id  0 | task 37035 |        eval time =    1217.84 ms /    89 tokens (   13.68 ms per token,    73.08 tokens per second)
15.37.869.243 I slot print_timing: id  0 | task 37035 |       total time =    1280.39 ms /    93 tokens
15.37.869.243 I slot print_timing: id  0 | task 37035 |    graphs reused =      35544
15.37.869.376 I slot      release: id  0 | task 37035 | stop processing: n_tokens = 11945, truncated = 0
15.37.880.570 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 937679281
15.38.014.468 I slot launch_slot_: id  0 | task 37125 | processing task, is_child = 0
15.38.114.040 I slot print_timing: id  0 | task 37125 | prompt eval time =      61.55 ms /     4 tokens (   15.39 ms per token,    64.99 tokens per second)
15.38.114.046 I slot print_timing: id  0 | task 37125 |        eval time =      38.00 ms /     3 tokens (   12.67 ms per token,    78.94 tokens per second)
15.38.114.046 I slot print_timing: id  0 | task 37125 |       total time =      99.55 ms /     7 tokens
15.38.114.047 I slot print_timing: id  0 | task 37125 |    graphs reused =      35545
15.38.114.081 I slot      release: id  0 | task 37125 | stop processing: n_tokens = 448, truncated = 0
15.38.128.209 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
15.38.205.820 I slot launch_slot_: id  0 | task 37129 | processing task, is_child = 0
15.38.351.386 I slot print_timing: id  0 | task 37129 | prompt eval time =      63.20 ms /     4 tokens (   15.80 ms per token,    63.30 tokens per second)
15.38.351.392 I slot print_timing: id  0 | task 37129 |        eval time =      82.33 ms /     6 tokens (   13.72 ms per token,    72.87 tokens per second)
15.38.351.393 I slot print_timing: id  0 | task 37129 |       total time =     145.53 ms /    10 tokens
15.38.351.393 I slot print_timing: id  0 | task 37129 |    graphs reused =      35549
15.38.351.414 I slot      release: id  0 | task 37129 | stop processing: n_tokens = 102, truncated = 0
15.38.364.135 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 938161320
15.38.474.556 I slot launch_slot_: id  0 | task 37136 | processing task, is_child = 0
15.38.578.187 I slot print_timing: id  0 | task 37136 | prompt eval time =      60.66 ms /     4 tokens (   15.16 ms per token,    65.94 tokens per second)
15.38.578.193 I slot print_timing: id  0 | task 37136 |        eval time =      42.95 ms /     3 tokens (   14.32 ms per token,    69.85 tokens per second)
15.38.578.194 I slot print_timing: id  0 | task 37136 |       total time =     103.61 ms /     7 tokens
15.38.578.194 I slot print_timing: id  0 | task 37136 |    graphs reused =      35550
15.38.578.318 I slot      release: id  0 | task 37136 | stop processing: n_tokens = 12017, truncated = 0
15.38.592.065 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.450 (> 0.100 thold), f_keep = 0.444
15.38.754.189 I slot launch_slot_: id  0 | task 37140 | processing task, is_child = 0
15.38.854.511 I slot print_timing: id  0 | task 37140 | prompt eval time =      61.27 ms /     4 tokens (   15.32 ms per token,    65.29 tokens per second)
15.38.854.517 I slot print_timing: id  0 | task 37140 |        eval time =      39.03 ms /     3 tokens (   13.01 ms per token,    76.86 tokens per second)
15.38.854.518 I slot print_timing: id  0 | task 37140 |       total time =     100.30 ms /     7 tokens
15.38.854.518 I slot print_timing: id  0 | task 37140 |    graphs reused =      35551
15.38.854.645 I slot      release: id  0 | task 37140 | stop processing: n_tokens = 11859, truncated = 0
15.38.877.593 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 938664550
15.39.007.349 I slot launch_slot_: id  0 | task 37144 | processing task, is_child = 0
15.39.104.516 I slot print_timing: id  0 | task 37144 | prompt eval time =      59.50 ms /     4 tokens (   14.88 ms per token,    67.23 tokens per second)
15.39.104.524 I slot print_timing: id  0 | task 37144 |        eval time =      37.62 ms /     3 tokens (   12.54 ms per token,    79.75 tokens per second)
15.39.104.525 I slot print_timing: id  0 | task 37144 |       total time =      97.12 ms /     7 tokens
15.39.104.526 I slot print_timing: id  0 | task 37144 |    graphs reused =      35552
15.39.104.558 I slot      release: id  0 | task 37144 | stop processing: n_tokens = 448, truncated = 0
15.39.112.415 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
15.39.193.165 I slot launch_slot_: id  0 | task 37148 | processing task, is_child = 0
15.39.336.069 I slot print_timing: id  0 | task 37148 | prompt eval time =      60.47 ms /     4 tokens (   15.12 ms per token,    66.15 tokens per second)
15.39.336.075 I slot print_timing: id  0 | task 37148 |        eval time =      82.39 ms /     6 tokens (   13.73 ms per token,    72.82 tokens per second)
15.39.336.076 I slot print_timing: id  0 | task 37148 |       total time =     142.87 ms /    10 tokens
15.39.336.076 I slot print_timing: id  0 | task 37148 |    graphs reused =      35556
15.39.336.100 I slot      release: id  0 | task 37148 | stop processing: n_tokens = 102, truncated = 0
15.39.352.006 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 939146006
15.39.465.743 I slot launch_slot_: id  0 | task 37155 | processing task, is_child = 0
15.39.842.850 I slot print_timing: id  0 | task 37155 | prompt eval time =      62.23 ms /     4 tokens (   15.56 ms per token,    64.28 tokens per second)
15.39.842.855 I slot print_timing: id  0 | task 37155 |        eval time =     314.86 ms /    22 tokens (   14.31 ms per token,    69.87 tokens per second)
15.39.842.856 I slot print_timing: id  0 | task 37155 |       total time =     377.08 ms /    26 tokens
15.39.842.857 I slot print_timing: id  0 | task 37155 |    graphs reused =      35575
15.39.842.982 I slot      release: id  0 | task 37155 | stop processing: n_tokens = 12036, truncated = 0
15.39.867.130 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.450 (> 0.100 thold), f_keep = 0.443
15.40.029.392 I slot launch_slot_: id  0 | task 37178 | processing task, is_child = 0
15.43.091.096 I slot print_timing: id  0 | task 37178 | n_decoded =    218, tg =  72.65 t/s, tg_3s =  72.65 t/s
15.43.995.286 I slot print_timing: id  0 | task 37178 | prompt eval time =      60.95 ms /     4 tokens (   15.24 ms per token,    65.62 tokens per second)
15.43.995.290 I slot print_timing: id  0 | task 37178 |        eval time =    3904.91 ms /   284 tokens (   13.75 ms per token,    72.73 tokens per second)
15.43.995.291 I slot print_timing: id  0 | task 37178 |       total time =    3965.86 ms /   288 tokens
15.43.995.292 I slot print_timing: id  0 | task 37178 |    graphs reused =      35856
15.43.995.421 I slot      release: id  0 | task 37178 | stop processing: n_tokens = 12140, truncated = 0
15.44.004.175 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 943805327
15.44.134.270 I slot launch_slot_: id  0 | task 37463 | processing task, is_child = 0
15.44.231.422 I slot print_timing: id  0 | task 37463 | prompt eval time =      60.07 ms /     4 tokens (   15.02 ms per token,    66.59 tokens per second)
15.44.231.427 I slot print_timing: id  0 | task 37463 |        eval time =      37.06 ms /     3 tokens (   12.35 ms per token,    80.95 tokens per second)
15.44.231.428 I slot print_timing: id  0 | task 37463 |       total time =      97.13 ms /     7 tokens
15.44.231.428 I slot print_timing: id  0 | task 37463 |    graphs reused =      35857
15.44.231.460 I slot      release: id  0 | task 37463 | stop processing: n_tokens = 448, truncated = 0
15.44.247.065 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.029
15.44.325.563 I slot launch_slot_: id  0 | task 37467 | processing task, is_child = 0
15.44.492.475 I slot print_timing: id  0 | task 37467 | prompt eval time =      85.93 ms /    97 tokens (    0.89 ms per token,  1128.77 tokens per second)
15.44.492.480 I slot print_timing: id  0 | task 37467 |        eval time =      80.95 ms /     6 tokens (   13.49 ms per token,    74.12 tokens per second)
15.44.492.481 I slot print_timing: id  0 | task 37467 |       total time =     166.89 ms /   103 tokens
15.44.492.482 I slot print_timing: id  0 | task 37467 |    graphs reused =      35861
15.44.492.502 I slot      release: id  0 | task 37467 | stop processing: n_tokens = 102, truncated = 0
15.44.525.280 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 944302407
15.44.615.546 I slot launch_slot_: id  0 | task 37475 | processing task, is_child = 0
15.47.786.288 I slot print_timing: id  0 | task 37475 | prompt processing, n_tokens =  11511, progress = 0.96, t =   3.17 s / 3630.42 tokens per second
15.47.905.218 I slot print_timing: id  0 | task 37475 | prompt processing, n_tokens =  12023, progress = 1.00, t =   3.29 s / 3654.81 tokens per second
15.50.492.450 I slot print_timing: id  0 | task 37475 | prompt eval time =    3374.58 ms / 12027 tokens (    0.28 ms per token,  3564.00 tokens per second)
15.50.492.456 I slot print_timing: id  0 | task 37475 |        eval time =    2502.29 ms /   182 tokens (   13.75 ms per token,    72.73 tokens per second)
15.50.492.456 I slot print_timing: id  0 | task 37475 |       total time =    5876.87 ms / 12209 tokens
15.50.492.457 I slot print_timing: id  0 | task 37475 |    graphs reused =      36040
15.50.492.586 I slot      release: id  0 | task 37475 | stop processing: n_tokens = 12208, truncated = 0
15.50.513.379 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.437
15.50.617.191 I slot launch_slot_: id  0 | task 37665 | processing task, is_child = 0
15.53.743.283 I slot print_timing: id  0 | task 37665 | prompt processing, n_tokens =  11357, progress = 0.96, t =   3.13 s / 3633.02 tokens per second
15.53.863.981 I slot print_timing: id  0 | task 37665 | prompt processing, n_tokens =  11869, progress = 1.00, t =   3.25 s / 3655.66 tokens per second
15.53.990.123 I slot print_timing: id  0 | task 37665 | prompt eval time =    3334.51 ms / 11873 tokens (    0.28 ms per token,  3560.64 tokens per second)
15.53.990.129 I slot print_timing: id  0 | task 37665 |        eval time =      38.38 ms /     3 tokens (   12.79 ms per token,    78.16 tokens per second)
15.53.990.129 I slot print_timing: id  0 | task 37665 |       total time =    3372.89 ms / 11876 tokens
15.53.990.130 I slot print_timing: id  0 | task 37665 |    graphs reused =      36041
15.53.990.257 I slot      release: id  0 | task 37665 | stop processing: n_tokens = 11875, truncated = 0
15.54.005.078 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 953800162
15.54.110.662 I slot launch_slot_: id  0 | task 37676 | processing task, is_child = 0
15.54.383.319 I slot print_timing: id  0 | task 37676 | prompt eval time =     235.53 ms /   624 tokens (    0.38 ms per token,  2649.34 tokens per second)
15.54.383.325 I slot print_timing: id  0 | task 37676 |        eval time =      37.10 ms /     3 tokens (   12.37 ms per token,    80.86 tokens per second)
15.54.383.325 I slot print_timing: id  0 | task 37676 |       total time =     272.63 ms /   627 tokens
15.54.383.326 I slot print_timing: id  0 | task 37676 |    graphs reused =      36042
15.54.383.359 I slot      release: id  0 | task 37676 | stop processing: n_tokens = 626, truncated = 0
15.54.394.520 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
15.54.394.574 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 457.982 MiB)
15.54.487.372 I slot launch_slot_: id  0 | task 37682 | processing task, is_child = 0
15.54.623.437 I slot print_timing: id  0 | task 37682 | prompt eval time =      55.20 ms /     4 tokens (   13.80 ms per token,    72.47 tokens per second)
15.54.623.443 I slot print_timing: id  0 | task 37682 |        eval time =      80.84 ms /     6 tokens (   13.47 ms per token,    74.22 tokens per second)
15.54.623.444 I slot print_timing: id  0 | task 37682 |       total time =     136.04 ms /    10 tokens
15.54.623.444 I slot print_timing: id  0 | task 37682 |    graphs reused =      36046
15.54.623.465 I slot      release: id  0 | task 37682 | stop processing: n_tokens = 102, truncated = 0
15.54.637.056 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 954433370
15.54.637.137 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 451.869 MiB)
15.54.761.080 I slot launch_slot_: id  0 | task 37689 | processing task, is_child = 0
15.57.825.266 I slot print_timing: id  0 | task 37689 | n_decoded =    218, tg =  72.60 t/s, tg_3s =  72.60 t/s
16.00.832.687 I slot print_timing: id  0 | task 37689 | n_decoded =    437, tg =  72.71 t/s, tg_3s =  72.82 t/s
16.03.834.430 I slot print_timing: id  0 | task 37689 | n_decoded =    655, tg =  72.68 t/s, tg_3s =  72.62 t/s
16.06.842.237 I slot print_timing: id  0 | task 37689 | n_decoded =    873, tg =  72.63 t/s, tg_3s =  72.48 t/s
16.07.778.554 I slot print_timing: id  0 | task 37689 | prompt eval time =      61.35 ms /     4 tokens (   15.34 ms per token,    65.20 tokens per second)
16.07.778.559 I slot print_timing: id  0 | task 37689 |        eval time =   12956.11 ms /   941 tokens (   13.77 ms per token,    72.63 tokens per second)
16.07.778.560 I slot print_timing: id  0 | task 37689 |       total time =   13017.45 ms /   945 tokens
16.07.778.560 I slot print_timing: id  0 | task 37689 |    graphs reused =      36981
16.07.778.687 I slot      release: id  0 | task 37689 | stop processing: n_tokens = 12967, truncated = 0
16.07.811.675 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.411
16.07.977.132 I slot launch_slot_: id  0 | task 38631 | processing task, is_child = 0
16.08.090.221 I slot print_timing: id  0 | task 38631 | prompt eval time =      61.40 ms /     4 tokens (   15.35 ms per token,    65.14 tokens per second)
16.08.090.227 I slot print_timing: id  0 | task 38631 |        eval time =      51.67 ms /     4 tokens (   12.92 ms per token,    77.42 tokens per second)
16.08.090.227 I slot print_timing: id  0 | task 38631 |       total time =     113.07 ms /     8 tokens
16.08.090.228 I slot print_timing: id  0 | task 38631 |    graphs reused =      36983
16.08.090.351 I slot      release: id  0 | task 38631 | stop processing: n_tokens = 11876, truncated = 0
16.08.098.819 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 967900257
16.08.229.925 I slot launch_slot_: id  0 | task 38636 | processing task, is_child = 0
16.08.311.345 I slot print_timing: id  0 | task 38636 | prompt eval time =      60.07 ms /     4 tokens (   15.02 ms per token,    66.59 tokens per second)
16.08.311.350 I slot print_timing: id  0 | task 38636 |        eval time =      21.33 ms /     2 tokens (   10.66 ms per token,    93.77 tokens per second)
16.08.311.351 I slot print_timing: id  0 | task 38636 |       total time =      81.40 ms /     6 tokens
16.08.311.352 I slot print_timing: id  0 | task 38636 |    graphs reused =      36983
16.08.311.384 I slot      release: id  0 | task 38636 | stop processing: n_tokens = 625, truncated = 0
16.08.314.296 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
16.08.393.564 I slot launch_slot_: id  0 | task 38639 | processing task, is_child = 0
16.08.535.438 I slot print_timing: id  0 | task 38639 | prompt eval time =      59.73 ms /     4 tokens (   14.93 ms per token,    66.97 tokens per second)
16.08.535.444 I slot print_timing: id  0 | task 38639 |        eval time =      82.11 ms /     6 tokens (   13.68 ms per token,    73.07 tokens per second)
16.08.535.444 I slot print_timing: id  0 | task 38639 |       total time =     141.84 ms /    10 tokens
16.08.535.445 I slot print_timing: id  0 | task 38639 |    graphs reused =      36987
16.08.535.462 I slot      release: id  0 | task 38639 | stop processing: n_tokens = 102, truncated = 0
16.08.562.076 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 968345368
16.08.674.542 I slot launch_slot_: id  0 | task 38646 | processing task, is_child = 0
16.08.791.662 I slot print_timing: id  0 | task 38646 | prompt eval time =      61.23 ms /     4 tokens (   15.31 ms per token,    65.33 tokens per second)
16.08.791.668 I slot print_timing: id  0 | task 38646 |        eval time =      55.87 ms /     4 tokens (   13.97 ms per token,    71.59 tokens per second)
16.08.791.669 I slot print_timing: id  0 | task 38646 |       total time =     117.10 ms /     8 tokens
16.08.791.669 I slot print_timing: id  0 | task 38646 |    graphs reused =      36989
16.08.791.799 I slot      release: id  0 | task 38646 | stop processing: n_tokens = 12030, truncated = 0
16.08.828.644 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.443
16.08.990.551 I slot launch_slot_: id  0 | task 38651 | processing task, is_child = 0
16.12.064.610 I slot print_timing: id  0 | task 38651 | n_decoded =    219, tg =  72.70 t/s, tg_3s =  72.70 t/s
16.15.072.231 I slot print_timing: id  0 | task 38651 | n_decoded =    438, tg =  72.76 t/s, tg_3s =  72.82 t/s
16.18.082.020 I slot print_timing: id  0 | task 38651 | n_decoded =    658, tg =  72.87 t/s, tg_3s =  73.09 t/s
16.19.287.730 I slot print_timing: id  0 | task 38651 | prompt eval time =      61.56 ms /     4 tokens (   15.39 ms per token,    64.98 tokens per second)
16.19.287.735 I slot print_timing: id  0 | task 38651 |        eval time =   10235.59 ms /   745 tokens (   13.74 ms per token,    72.79 tokens per second)
16.19.287.736 I slot print_timing: id  0 | task 38651 |       total time =   10297.15 ms /   749 tokens
16.19.287.736 I slot print_timing: id  0 | task 38651 |    graphs reused =      37729
16.19.287.864 I slot      release: id  0 | task 38651 | stop processing: n_tokens = 12617, truncated = 0
16.19.301.679 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 979097769
16.19.433.851 I slot launch_slot_: id  0 | task 39397 | processing task, is_child = 0
16.19.544.156 I slot print_timing: id  0 | task 39397 | prompt eval time =      59.98 ms /     4 tokens (   14.99 ms per token,    66.69 tokens per second)
16.19.544.162 I slot print_timing: id  0 | task 39397 |        eval time =      50.31 ms /     4 tokens (   12.58 ms per token,    79.51 tokens per second)
16.19.544.163 I slot print_timing: id  0 | task 39397 |       total time =     110.29 ms /     8 tokens
16.19.544.163 I slot print_timing: id  0 | task 39397 |    graphs reused =      37731
16.19.544.194 I slot      release: id  0 | task 39397 | stop processing: n_tokens = 627, truncated = 0
16.19.547.608 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
16.19.627.071 I slot launch_slot_: id  0 | task 39402 | processing task, is_child = 0
16.19.769.259 I slot print_timing: id  0 | task 39402 | prompt eval time =      60.62 ms /     4 tokens (   15.15 ms per token,    65.99 tokens per second)
16.19.769.264 I slot print_timing: id  0 | task 39402 |        eval time =      81.55 ms /     6 tokens (   13.59 ms per token,    73.58 tokens per second)
16.19.769.265 I slot print_timing: id  0 | task 39402 |       total time =     142.17 ms /    10 tokens
16.19.769.266 I slot print_timing: id  0 | task 39402 |    graphs reused =      37735
16.19.769.283 I slot      release: id  0 | task 39402 | stop processing: n_tokens = 102, truncated = 0
16.19.795.730 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 979579189
16.19.905.897 I slot launch_slot_: id  0 | task 39409 | processing task, is_child = 0
16.20.023.901 I slot print_timing: id  0 | task 39409 | prompt eval time =      61.11 ms /     4 tokens (   15.28 ms per token,    65.45 tokens per second)
16.20.023.906 I slot print_timing: id  0 | task 39409 |        eval time =      56.87 ms /     4 tokens (   14.22 ms per token,    70.34 tokens per second)
16.20.023.906 I slot print_timing: id  0 | task 39409 |       total time =     117.98 ms /     8 tokens
16.20.023.907 I slot print_timing: id  0 | task 39409 |    graphs reused =      37737
16.20.024.035 I slot      release: id  0 | task 39409 | stop processing: n_tokens = 12030, truncated = 0
16.20.060.224 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.443
16.20.224.731 I slot launch_slot_: id  0 | task 39414 | processing task, is_child = 0
16.20.915.436 I slot print_timing: id  0 | task 39414 | prompt eval time =      61.07 ms /     4 tokens (   15.27 ms per token,    65.50 tokens per second)
16.20.915.442 I slot print_timing: id  0 | task 39414 |        eval time =     629.61 ms /    46 tokens (   13.69 ms per token,    73.06 tokens per second)
16.20.915.443 I slot print_timing: id  0 | task 39414 |       total time =     690.68 ms /    50 tokens
16.20.915.444 I slot print_timing: id  0 | task 39414 |    graphs reused =      37781
16.20.915.574 I slot      release: id  0 | task 39414 | stop processing: n_tokens = 11918, truncated = 0
16.20.926.410 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980725480
16.21.058.683 I slot launch_slot_: id  0 | task 39461 | processing task, is_child = 0
16.21.155.761 I slot print_timing: id  0 | task 39461 | prompt eval time =      60.05 ms /     4 tokens (   15.01 ms per token,    66.61 tokens per second)
16.21.155.767 I slot print_timing: id  0 | task 39461 |        eval time =      36.99 ms /     3 tokens (   12.33 ms per token,    81.10 tokens per second)
16.21.155.768 I slot print_timing: id  0 | task 39461 |       total time =      97.04 ms /     7 tokens
16.21.155.768 I slot print_timing: id  0 | task 39461 |    graphs reused =      37782
16.21.155.799 I slot      release: id  0 | task 39461 | stop processing: n_tokens = 626, truncated = 0
16.21.158.671 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.134 (> 0.100 thold), f_keep = 0.021
16.21.238.228 I slot launch_slot_: id  0 | task 39465 | processing task, is_child = 0
16.21.379.492 I slot print_timing: id  0 | task 39465 | prompt eval time =      59.73 ms /     4 tokens (   14.93 ms per token,    66.97 tokens per second)
16.21.379.497 I slot print_timing: id  0 | task 39465 |        eval time =      81.50 ms /     6 tokens (   13.58 ms per token,    73.62 tokens per second)
16.21.379.498 I slot print_timing: id  0 | task 39465 |       total time =     141.23 ms /    10 tokens
16.21.379.499 I slot print_timing: id  0 | task 39465 |    graphs reused =      37786
16.21.379.518 I slot      release: id  0 | task 39465 | stop processing: n_tokens = 102, truncated = 0
16.21.405.190 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 981189423
16.21.515.583 I slot launch_slot_: id  0 | task 39472 | processing task, is_child = 0
16.24.581.113 I slot print_timing: id  0 | task 39472 | n_decoded =    218, tg =  72.55 t/s, tg_3s =  72.55 t/s
16.27.587.957 I slot print_timing: id  0 | task 39472 | n_decoded =    437, tg =  72.69 t/s, tg_3s =  72.83 t/s
16.29.312.373 I slot print_timing: id  0 | task 39472 | prompt eval time =      60.76 ms /     4 tokens (   15.19 ms per token,    65.83 tokens per second)
16.29.312.379 I slot print_timing: id  0 | task 39472 |        eval time =    7736.01 ms /   562 tokens (   13.77 ms per token,    72.65 tokens per second)
16.29.312.379 I slot print_timing: id  0 | task 39472 |       total time =    7796.77 ms /   566 tokens
16.29.312.380 I slot print_timing: id  0 | task 39472 |    graphs reused =      38343
16.29.312.505 I slot      release: id  0 | task 39472 | stop processing: n_tokens = 12588, truncated = 0
16.29.337.039 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.449 (> 0.100 thold), f_keep = 0.424
16.29.501.509 I slot launch_slot_: id  0 | task 40035 | processing task, is_child = 0
16.30.175.035 I slot print_timing: id  0 | task 40035 | prompt eval time =      61.20 ms /     4 tokens (   15.30 ms per token,    65.36 tokens per second)
16.30.175.040 I slot print_timing: id  0 | task 40035 |        eval time =     612.30 ms /    45 tokens (   13.61 ms per token,    73.49 tokens per second)
16.30.175.041 I slot print_timing: id  0 | task 40035 |       total time =     673.50 ms /    49 tokens
