blind_key,sample_id,source_index,question_text_sha256,control_payload_sha256,dynamic_payload_sha256,incoming_count,outgoing_count,retained_count,incoming_missing,outgoing_missing,retained_missing,query_margin_best,query_margin_worst,incoming_novelty_max,incoming_novelty_mean,outgoing_redundancy_max,outgoing_redundancy_mean,neg_incoming_dense_rank_best,neg_incoming_dense_rank_mean,outgoing_dense_rank_worst,outgoing_dense_rank_mean,represented_session_delta,selected_candidate_delta,payload_char_delta,neg_incoming_penalty_max,neg_incoming_penalty_mean,question_id,question_content_sha256,population,direction,identity_delta,control_complete,dynamic_complete
1c79d4104da6255c0a71c2926949c06987ee2520c990bce1ca9f4742fe9233e3,conv-48,47,1c79d4104da6255c0a71c2926949c06987ee2520c990bce1ca9f4742fe9233e3,e0bf73509fa56f74d3dea0784927947ef2c8e685a46a8d16f3f1409cbbc5b33e,8c059e22f1cea54df5d5bd7bd1019350906fd2a2afa57c7a23bcdd4324f07a02,16,15,92,0,0,0,-0.02325493097305298,-0.045894086360931396,0.3386976718902588,0.24073798954486847,0.8855358362197876,0.7850766023000081,-109.0,-135.6875,106.0,91.33333333333333,1,1,-6,-0.36,-0.07500000000000001,6795873e3d31ff6f071af0552c0e1ba1af652f23bce6987f8df3044b9464c080,3a7ca78403521ec7d023c55d6c7a68373ef340d8f6c0164e9fa654dce612248e,targeted,tie,0,True,True
935af96abb51d7750c35e1c1191b7765f8c754912f471076df668452392b86a4,conv-48,48,935af96abb51d7750c35e1c1191b7765f8c754912f471076df668452392b86a4,8f422535c4331b242999b8692a35281731fd7c7d1ece0cf42867b2de33db34e7,01684c971d9d72ec45b5070dfac9b0df2748090b6e43eb9540bc21f6307acdb1,16,18,95,0,0,0,-0.03053906559944153,-0.15375858545303345,0.33974194526672363,0.2328098602592945,0.8809125423431396,0.7814819051159753,-114.0,-151.0625,110.0,87.44444444444444,2,-2,-61,-0.21,-0.058125,1e33cf5d302da830d5f27fe375280acb0af434b7243e442b189e60c47bde94f4,27e36a7889d1cc27eda610024bdbce559af784ca3dfd1270cac7a18155a65b8e,targeted,tie,0,True,True
83c6a89dc8f8c41b24090b3cd336826d755f133a1c736a8dd0c10b820006cef4,conv-48,49,83c6a89dc8f8c41b24090b3cd336826d755f133a1c736a8dd0c10b820006cef4,b6303169c833b618f3a6cf763fa5944d123a957f1f257a5b18e06e205bff702c,413cdb8a18fefbe4d01411a264fae5ea0becdaf8c6240ad36e3f33a63cb924ae,11,12,91,0,0,0,-0.047163546085357666,-0.07718384265899658,0.3946571350097656,0.27207940275018866,0.862700879573822,0.7749887903531393,-104.0,-134.0,103.0,84.0,1,-1,49,-0.18,-0.05999999999999999,3d75bf5a76608f67d1299fd419fb1d337014231acb0c9fc36c158aeeefc5394e,72f9c3e1471a47c4e60b2c7f82f834b4d97d3c90b22694d028f21ded168ed160,targeted,tie,0,True,True
50f148f1cce65aad78fbce6c587f4bcef621bc868b838ac294852441346d4ae4,conv-48,50,50f148f1cce65aad78fbce6c587f4bcef621bc868b838ac294852441346d4ae4,c6cdcf030eca6aa0a42008babcabff140d2649f6d461d7cee27d803d1ab138dc,7801b020b9847f16f5cf6aad36a4479db8b1f892798b04c4d76cd88f6149a3e2,15,15,87,0,0,0,-0.030641138553619385,-0.04522299766540527,0.3268301486968994,0.24529112974802653,0.8855358362197876,0.7631683071454366,-102.0,-130.46666666666667,103.0,84.06666666666666,1,0,54,-0.32999999999999996,-0.07400000000000001,5fe1d7b58dd294d0d3e047052060013d9edac59108b7bc1d04d1d14e97c0298a,14f3a8a4ab68a2554e69357fed07e114f9b2e14897683c2e085a87d6e543db03,targeted,tie,0,True,True
d52e629e90f77679dba9f71bf8327bda79bf560b32ec025e5466d92d7b5f0984,conv-48,51,d52e629e90f77679dba9f71bf8327bda79bf560b32ec025e5466d92d7b5f0984,492d47b0d80b7707167639a74a5568b339d4f868b329836ab33209133f348ffd,82f16439f30c5fb9864a40ba6a234958f6ddeae27b8225e4ae4ae118df562433,20,24,99,0,0,0,-0.03355023264884949,-0.05698332190513611,0.34648406505584717,0.23310135900974274,0.9001861214637756,0.7860111196835836,-126.0,-164.2,182.0,102.5,1,-4,-15,-0.39,-0.07050000000000002,d86b920d8c8205c185a0a201623a3cde53a4420331af34ba03c15d18fb775377,9b14eb12ca739795eb31d9515bcd8ea7e8860a33d336465e989f3ff34f5b85bc,targeted,tie,0,True,True
02aec2959aa44faf31689d1195041beffae3317f0afe259b9545ecd5c55df345,conv-48,52,02aec2959aa44faf31689d1195041beffae3317f0afe259b9545ecd5c55df345,53706fd08a9b8359a563c1d61f54650efb9b148d5ccf968d786d2420426a6c0c,9542ce04af9d196c4b252fe1cb91acaa153721abd5f945c5aa527e8c0336fec4,18,18,97,0,0,0,-0.03861212730407715,-0.0471358597278595,0.3753688335418701,0.25446949402491253,0.9179966449737549,0.7911017802026536,-116.0,-141.44444444444446,113.0,96.27777777777777,3,0,1,-0.21,-0.05666666666666667,495b4de5baf6198aca7d828af1609c2d463e303efac94d3cbe19c17eda60075e,99b88f5de17a633044a84113fd8d1c4241379e2135e21f6fc2607a010775d038,targeted,tie,0,True,True
d77f0030b6ce01e831798310dad50bde2de0ade477800f68e8ee2bd7e0036c47,conv-48,53,d77f0030b6ce01e831798310dad50bde2de0ade477800f68e8ee2bd7e0036c47,d17e27010c51373f4a8a6a3e697420ead6c9f2cfe66e632ba67214e591786e97,77b80fd4dd5778881ecef29f91ec20aa9b2f3ca4f748fdbf5096949fc06c87e5,16,17,110,0,0,0,-0.03704655170440674,-0.13270291686058044,0.29124927520751953,0.2027091234922409,0.8973612189292908,0.774204177014968,-130.0,-169.25,127.0,103.70588235294117,1,-1,65,-0.32999999999999996,-0.07125,1ad5b3249757e61792d2e7c4730ab8578fa54628516a68ad171e894cee5da157,94ae6c011a3e99001074beeb4580dbfbaf4f5bae9eb79219a145a331d02d48e9,other,tie,0,True,True
3ffe6e060e8b8c0b904245990b7ed12b101b1c317d5987af97a697b4cc1759bf,conv-48,54,3ffe6e060e8b8c0b904245990b7ed12b101b1c317d5987af97a697b4cc1759bf,5ffaf816a5c3ab6d4cb6ac16d5cc6863823ca753c58a7bd14f65a4fea9897a49,a80fcf0ff9eb22c13afcba9e6df415eb161d5fdf900dce5352efa6986beb5c8b,18,23,110,0,0,0,-0.028083384037017822,-0.09750473499298096,0.3774445652961731,0.2529964678817325,0.9001861214637756,0.7541508156320323,-133.0,-175.94444444444446,134.0,112.1304347826087,0,-5,-46,-0.32999999999999996,-0.07833333333333334,f3c4f44c4b1ac1ac76646d8c48b0a53b59729491aa9b308453f4efd834db9485,73e8068d6df2ff65cde4100e2ed683fd41ba4ecb741a8194e8090757b5b483a8,other,tie,0,True,True
b9739ecc96764b67242ee860d3c308967d6b83aade853410a31534e98b71fab1,conv-48,55,b9739ecc96764b67242ee860d3c308967d6b83aade853410a31534e98b71fab1,dc3d3429fba17a075335cbf8fecaea5c52375b0b6e61f6a17e0456adf17bcbe5,cf60191464a9647117b1a79c5f8d10c90c9627d78448f8b25abd3eff420a76c8,18,21,112,0,0,0,-0.031021922826766968,-0.04058751463890076,0.34408998489379883,0.2552379502190484,0.8563845157623291,0.7739934381984529,-137.0,-164.83333333333334,130.0,107.80952380952381,0,-3,-26,-0.09,-0.06333333333333334,87d9666d47e0daf81a7657f05fa75b8ce691449d211ef0e4f4651870aed88f55,037683c8e6433de91d0ba157fe24fc3031d3fdb2490a2592552c58c7ff90fe37,other,loss,-1,True,False
baeede5785a36efc6621bc71e4a75fdc91c14602b1d5dfb4d2422ba29fa3e08d,conv-48,56,baeede5785a36efc6621bc71e4a75fdc91c14602b1d5dfb4d2422ba29fa3e08d,0b42e23fba43c57e77f9d4adcc61ff59d312793ae57c887e5e5381fefea0233c,bc46a82e4c96d5609476e502f679fdc060a60e38897e5d222d6c1e035a1ff13b,16,18,97,0,0,0,-0.030407965183258057,-0.05011487007141113,0.32708680629730225,0.21663933619856834,0.8234068155288696,0.7745120227336884,-116.0,-142.75,115.0,93.22222222222223,2,-2,12,-0.09,-0.045,e097ec121f7620fab3d3873f7d386bd5cdc945076943124e8d78c831a8ba3f93,11abf946c7eb1f1f2ad3b3b232fac6307033448ac95733ae6fad70b1c90ecbca,targeted,tie,0,True,True
5aadb9dab3a2a95a199a6b847fd3f19d369ed752da5e198046d80672ed6bce4f,conv-48,57,5aadb9dab3a2a95a199a6b847fd3f19d369ed752da5e198046d80672ed6bce4f,e6643738f4897b75ec5681b5216c5f1f8faea73dcfb569ad3b6133118caf9110,04f9808c1cb1dbcab8717615811251e0885f1dad8ec27034687a0c3e9202153d,19,23,102,0,0,0,-0.030374258756637573,-0.12511271238327026,0.3334340453147888,0.2314850217417667,0.9179966449737549,0.7861118627631146,-126.0,-169.94736842105263,123.0,106.82608695652173,1,-4,0,-0.48,-0.08526315789473685,0f635a013f3ebed2f4b8f08f9c7ff9dc32da41a1c45640aaa0c90f1f98e2513f,ce0a3f5036806106ef8a863daa1565e5f51ca895798de6c5e717ab0d8c4d18b4,targeted,tie,0,True,True
3abeaec687119d6a8032b8a7b22704574060d8943886721521a5f53ca3bfe240,conv-48,58,3abeaec687119d6a8032b8a7b22704574060d8943886721521a5f53ca3bfe240,eff1dce2c27cdd2fcda6284838daf1de75c03ba9c7d3824567f646c2b24de618,25ef723c84e5e8c597e263b3cd1115b1b865465c1ecdcac2a6dbfee6c8806a7e,12,13,116,0,0,0,-0.02932596206665039,-0.010167121887207031,0.28668296337127686,0.22992666562398276,0.8507752418518066,0.7722163429627051,-134.0,-159.75,186.0,116.3076923076923,0,-1,2,-0.09,-0.06500000000000002,b0e7865c8166fce4dc351cd5e823006673e762a32ac3997ece5469f86a3d99eb,27d47b9f24ca7e3b68a4442accb6f259e447a125781a5863bbf15dae02b7165a,other,tie,0,True,True
d6ea574fcc1b6b175dca0fa0f5e276bdd380d6d3b9b4d04fef51b14fc976f4ac,conv-48,59,d6ea574fcc1b6b175dca0fa0f5e276bdd380d6d3b9b4d04fef51b14fc976f4ac,f5e67efdb2e0da713072cae21ba3e686d29fb37fadbf7a79b46bad7bd59f32a2,8f0532ab2eb030ff05fdc164ba49dda3e23dc0a6be42ec1aa29cf72d3fe85b62,12,12,119,0,0,0,-0.03830525279045105,-0.16703522205352783,0.3600624203681946,0.23921618858973184,0.8763667345046997,0.7545368075370789,-134.0,-177.41666666666666,131.0,107.58333333333333,0,0,-27,-0.12,-0.0625,6b687e42d400a06cfb147f5e52864b661202333c656fe3c1d2597dcf7f589f50,eaab80147be344913817fc140f60974cd546d0734b8a325a555341c94d3f0629,other,tie,0,False,False
1c8a888f96f9ec5720e5649f188c1f898edb33f3fd43929809f6ab3dddc9ab13,conv-48,60,1c8a888f96f9ec5720e5649f188c1f898edb33f3fd43929809f6ab3dddc9ab13,06ccaf33fd3fc39da8131a769c20a10741ea7f594f6784e9cb8bf6984197f26c,c3b5676db32472f30b69d08ba09c4526af307d956d52140f20960044ebdc8fd3,16,14,89,0,0,0,-0.030967772006988525,-0.206093430519104,0.41778337955474854,0.2810409218072891,0.8184916377067566,0.7711457141808101,-105.0,-158.875,103.0,86.64285714285714,1,2,49,-0.3,-0.076875,03a18424009bc08d9131a893445eaafda03d77e6296356077bf80c78a90fcdb6,1428383e507390300d05276d4b4ba5e4810e3d6fef68ab76b2891b4bd73e08de,targeted,tie,0,True,True
5051eecc2c3385fa52abb3b272cda608a5374319d22c6576d1f3fef36ac2abed,conv-48,61,5051eecc2c3385fa52abb3b272cda608a5374319d22c6576d1f3fef36ac2abed,ebb32b6f0f1304e755cb3ac9d0eac6a017ab2f4176284a00ef09e290fec8d973,dbc352e4b6871c841016f99347d43007d72ea648424c67bffb80c0905bf6c6cd,14,16,103,0,0,0,-0.030904442071914673,0.1379653811454773,0.32020050287246704,0.22390028408595494,0.8809125423431396,0.7531731277704239,-119.0,-145.64285714285714,341.0,118.75,1,-2,-20,-0.12,-0.060000000000000005,c6847335dd76f65c0434018c56b6b5271d7c6f82bf7e38717ccf26bb68be94ba,d6b97d8edfb456f9775a7de5e315979486040ae82f39129b7f9b901cd1016bcc,other,gain,1,False,True
ce2e1f416b9727c6bf5f0c0ea7185e16f7e167fb1f55a951f2366b05bdc7db7f,conv-48,62,ce2e1f416b9727c6bf5f0c0ea7185e16f7e167fb1f55a951f2366b05bdc7db7f,7f6829baae5581421e2a4134ed12f5c7c2dbad17b357994b8d8a905ae8c32191,e577fed206ce4a17fdd498f77550a45dbdc6dd34cfcc02f0e2d01a841ff42d4d,19,23,110,0,0,0,-0.04572230577468872,-0.07032734155654907,0.3506500720977783,0.22483967479906583,0.862700879573822,0.7886042024778284,-141.0,-173.21052631578948,130.0,104.04347826086956,1,-4,17,-0.09,-0.05526315789473685,e387caf988d9cc5f36a9571798cedaa33a12d682f0dc121d225ab8097190bae9,c167b70eebebf37cd64eba554792eb347cedd4a6059a6bd577d0bfbb38259061,other,tie,0,True,True
137ef15a2c1d5ed15bdd788ca282432c456377f29ab43fad2c752e83a5ac985e,conv-48,63,137ef15a2c1d5ed15bdd788ca282432c456377f29ab43fad2c752e83a5ac985e,54e80d5c552daed55fd94afed32eb8a4e7eeb8806629fa32d65e60e9f2838bb4,2289170920ee4b197bb281e113ebc9aa0f3520b25c31e3d1c71d725911f1000b,17,22,115,0,0,0,-0.03447255492210388,-0.06548658013343811,0.3774445652961731,0.2688165727783652,0.8547488451004028,0.7699923515319824,-137.0,-170.76470588235293,136.0,113.63636363636364,0,-5,12,-0.09,-0.06352941176470588,5d405d1904739790cf40dc5730fbe646318871fee7d332677b13d1342d0e2d88,721f44fc5f25c12c2ab5dd011a768aa3ce5e809d046ebeb984d087bd2f214425,other,tie,0,True,True
701d8392aac196e400a728d2e5e02c1da49caf9463b8ae64140e8792ac1d22f7,conv-48,64,701d8392aac196e400a728d2e5e02c1da49caf9463b8ae64140e8792ac1d22f7,d2c4bf2d345e53f0809766a9cc152b0d3b8a1e1a351c18df3b070030fb73f882,c6f8a9d46dabc8cc3334e6127c49b4f914e0e62f15c44607d8d58bf0d9dfc8d1,16,18,120,0,0,0,-0.05094718933105469,-0.05358871817588806,0.35924988985061646,0.256316963583231,0.8547488451004028,0.7728098862700992,-140.0,-165.625,136.0,110.66666666666667,1,-2,-20,-0.09,-0.060000000000000005,5f397ab6d2e384247ae8aabeaf66486459a516a9f27f3038a2e32f7eaf2c58da,638b9bbf08d7adf2d883f74549e7610e4f80c896776079688bce3692a4b69220,other,tie,0,True,True
99671372ac81205516693e7e1882710ff934348fec625fe912ed7bb761215fc7,conv-48,65,99671372ac81205516693e7e1882710ff934348fec625fe912ed7bb761215fc7,13e5faa03afd05af6686e6b195bea8403bd1f7dc0c97da8df5213e3a8045ade0,8d9ee179e598cabe00e177563f1c1d6d1c84a81b51bbfb505f9ac5a3763490f0,25,19,97,0,0,0,-0.029889583587646484,-0.09771054983139038,0.4634668231010437,0.2559486818313599,0.8768409490585327,0.7733403475661027,-118.0,-156.88,116.0,94.89473684210526,2,6,13,-0.39,-0.07680000000000001,b78a12a25cfb6b9ac84a9c18d16c241bb375cc0e9bc27e3c808a9094595734ff,f4c1930151023875f2ef287c88fa0a7746748b6ba0e041e437e348bc484900a5,targeted,tie,0,True,True
4755956f4499e31a54193b1235c78db1fc9e91c92190c8a03c8b580298569f41,conv-48,66,4755956f4499e31a54193b1235c78db1fc9e91c92190c8a03c8b580298569f41,0a8d197992f0a67246d0d136bfe5d350f9622dda1e30006b9fecb098fa213393,091bb654f5c4ab9e1fcd52a3d0af375b23ee0f67db3de172b48ced1583d375c1,14,16,104,0,0,0,-0.044382065534591675,-0.052621036767959595,0.26686668395996094,0.20733463764190674,0.9001861214637756,0.7924804054200649,-120.0,-148.64285714285714,118.0,99.9375,0,-2,-75,-0.32999999999999996,-0.08142857142857143,ee4ff51cd513870201c13bd8c2e4fdbce236cbb8940a2f1e905977ef9e0123dc,de71029fd205b382b8d4a1cd8189bd4a6432465490806c012dc4460af64da7b0,targeted,tie,0,True,True
7b392128d9be42a6713d4872ad19fcc8b50116c1c5abeedd4f9e9c89be37fde3,conv-48,67,7b392128d9be42a6713d4872ad19fcc8b50116c1c5abeedd4f9e9c89be37fde3,2d806d9f2cc31ec243b8c0a133f2115d1a26b4dfd8154d6fb17dd405e3604b90,e473d18e92693e209ce2dc59c6b91f7d75f0537f4b639506214de32218b06746,13,15,104,0,0,0,-0.03800046443939209,-0.03644001483917236,0.33404433727264404,0.21849079315478986,0.9202011823654175,0.7974950393040975,-124.0,-144.69230769230768,119.0,101.66666666666667,2,-2,-34,-0.09,-0.04846153846153847,55664f657c508709ca79206283e8c695afbbb1b7de29717bf35fb9c8c0c01300,10804c42e567a4a5e38a4f1647cec606338218564fb5ea24b7bddcb17b3774f7,other,tie,0,False,False
c05ca9e7a9866330a33ec0c9a0c7372deba5545a12bff3c4f4538aea162bf8c0,conv-48,68,c05ca9e7a9866330a33ec0c9a0c7372deba5545a12bff3c4f4538aea162bf8c0,343cb9bb6707ffdc3c01c09458d64c7d3caac9d1e1df52ef5f917d781714d471,129da9b0175cdbd0de6b4a2a7b187485fb99e891a5e53a8c4e333322124af653,21,22,104,0,0,0,-0.03609856963157654,-0.051639705896377563,0.3109246492385864,0.22541827247256324,0.8789225816726685,0.7923179079185833,-132.0,-159.33333333333334,126.0,106.86363636363636,1,-1,54,-0.09,-0.06000000000000001,81f5249c34eb53b18aed9573cc48c828c653e370a934c58f612353be50852abd,72d65eaf7b5ea331577f3eed8206cdc5b280597e9a250382a70f2c6e9bfc93cc,targeted,tie,0,True,True
037b0cf38119676691a455069347615625e0f25d4c8e5f856fe34ffc4b143e16,conv-48,69,037b0cf38119676691a455069347615625e0f25d4c8e5f856fe34ffc4b143e16,1bc36165c8e304702a599c3f1c4a05ecb8d23d3ffbe1bde601994ef17411999f,3819fc2c4e7cbe955cfacd8cd03ccbab987d0e91b79ee5106f093d44cc098364,12,10,117,0,0,0,-0.039280474185943604,-0.06309807300567627,0.3376554250717163,0.2509547621011734,0.8388553261756897,0.7572640955448151,-128.0,-167.66666666666666,127.0,97.4,0,2,62,-0.15,-0.0675,eeea5cbeb067c16d59c1804b11ff5ad24d20bed687e51ffafbee784d32ad9ab7,c275baae88b284f4933dcea1aa8dad3c827e895051dc9ed05b3d387c5de275e5,other,loss,-1,True,False
dec8bd73de4d00fcfa31f595cbd9fbbb791fd6666abd5676dc5240ff3dc8b0f4,conv-48,70,dec8bd73de4d00fcfa31f595cbd9fbbb791fd6666abd5676dc5240ff3dc8b0f4,4d78c45ef3a8d7ae6e7a2b1a876597cca280abe471e220ba425df75ec766ee0e,43f63e58b56975f7585ad876317b84216010114f2b3a178971e9d7b78753339b,16,20,110,0,0,0,-0.036399006843566895,-0.03026449680328369,0.36104917526245117,0.24231569468975067,0.8855358362197876,0.775870966911316,-133.0,-157.125,129.0,107.2,1,-4,-55,-0.09,-0.06375,dff115ed86358c15297a6e6f7b59948250e668de6e0ada1251f6b257a7fc0936,9c55ad818a130b51fc2cf739b430f51acfbe416413372e825e90c489ea0157e6,targeted,tie,0,True,True
5ac01fdb070657afc8ac86069b9247cdf455d5b4411102134261637bd8065166,conv-48,71,5ac01fdb070657afc8ac86069b9247cdf455d5b4411102134261637bd8065166,5111df3d76cc756e5704a28ff8379526e1c86506f045314ba1aa84a035d19bfb,39d06ee0b8204f7803ed5fa48a104a5a68dd15ce5bbeff4e33d187348d9128e4,18,20,101,0,0,0,-0.04158127307891846,-0.03043520450592041,0.3600624203681946,0.24846533934275308,0.837799608707428,0.7714298695325852,-122.0,-153.05555555555554,136.0,92.85,1,-2,21,-0.12,-0.06666666666666668,6ff29e4120e3c169b0693e098c970b2e40435c035a09c988840bb4f9cf8b77e6,fa5ec081b0d35aaf4731c5a6effcf47f6e4a2fd6c3a9ef976e4bba5b4d196828,targeted,tie,0,True,True
9005107c0457bb478c23e9bd0ff66819f41ed061bc7183d62bf1b00e9c206fec,conv-48,72,9005107c0457bb478c23e9bd0ff66819f41ed061bc7183d62bf1b00e9c206fec,493f25206b387458909537b524fd3a9ab750dd249e9af217b09f0fb430d6fb54,3edf0291d972c4b2a80f2aa06b7375d5f3aa3d2fe3294fc8f9a9beb94bc1c67b,19,23,102,0,0,0,-0.03734061121940613,-0.09677886962890625,0.3445730209350586,0.24335951240439163,0.8767629265785217,0.7713007823280666,-125.0,-165.78947368421052,136.0,101.78260869565217,1,-4,-50,-0.48,-0.07894736842105263,55aa21c248c69bcae828c09a30ce29a7cbeb22439c90a6a508fd0a7f530f568b,1d19d6b606fae413b2a71fc86891b799926c25d6276a093d53537ff3033f9b62,targeted,tie,0,True,True
eb89e744f19fd1c396caa7784b398ba26cfdf39f40ae7b601c99ce62f53359ec,conv-48,73,eb89e744f19fd1c396caa7784b398ba26cfdf39f40ae7b601c99ce62f53359ec,8b19848351c435b6d0969c25a14e7e435f2eb6927f068657d1f321a5f9164fa4,b89678cbdd364f6d4e1fb9ddc47eaa8e7e2b24a49b67f470018d5860512d55e1,17,17,104,0,0,0,-0.02896896004676819,0.09289291501045227,0.3450002074241638,0.248601075480966,0.9179966449737549,0.7746224438442904,-121.0,-143.94117647058823,323.0,113.3529411764706,1,0,-20,-0.12,-0.06352941176470589,3ee3ad4ccf64b58e3dae97b37f2f453d2de7f802a0216133f7605a6862020105,aa6f99d40f8e9d88477de7353e0c25c8c83f81dc17b456184ca4da03846d769d,other,tie,0,True,True
035adaca54352d22956c99a7be0d1be36a42d0b40faf14f7a3940a4da7f4e217,conv-48,74,035adaca54352d22956c99a7be0d1be36a42d0b40faf14f7a3940a4da7f4e217,621ce8570e1de277d974ed5a7711ee9e31b43fabdf39e02bbcf57325b1f389ee,b4a9e8743e99303d47a1581df5c3f7832c2e9eac93c76c906297cc57e81dfa80,18,16,110,0,0,0,-0.041225552558898926,-0.055867552757263184,0.33404433727264404,0.25529176659054226,0.8772576451301575,0.764226458966732,-128.0,-150.5,125.0,108.875,0,2,19,-0.21,-0.08,36cab067f1b73b634e3e3aec253ed54e43c2f3fe090e3e0c0d6a6f4aeee6430b,2c3020362e9a67a3d9f1ab40468aaba78253d1e55adcf75d5b10dca9ccf64708,other,tie,0,True,True
1fd67751f2b490a12294aa963e0dfe027b867f8526fef94335e890f415ddf198,conv-48,75,1fd67751f2b490a12294aa963e0dfe027b867f8526fef94335e890f415ddf198,8144faef9ecd77e2c4b9c82021a14adeedb1d21e4d1593cb3b8fbd3063725769,223b7b987d87a5bb42624ffaeb0d90740c4c0e9dd18123eadede0df5476080f2,20,17,116,0,0,0,-0.02349698543548584,-0.06537061929702759,0.34868282079696655,0.23472268581390382,0.8547488451004028,0.7805757487521452,-134.0,-167.8,132.0,116.41176470588235,0,3,-9,-0.21,-0.07949999999999999,fdcab47ecb86760f28eae7e3a2323f8230e64b6ca3614544ae38b5cc6c7f41b9,13f9ea56e2a1719cea6eaa4bf8fe26b6e0b65bfb266ecac57cb8468bbec9a64e,targeted,tie,0,True,True
846c81e4e97902451afad330cc0b6643e1ec638d11667babb4604cb5101e87f5,conv-48,76,846c81e4e97902451afad330cc0b6643e1ec638d11667babb4604cb5101e87f5,767924342c6ecaacf5667184b22ff163092d8c977c5262270e1d5a2c79dd4614,f483d808351040a8692952ca44bba9c78852c1bb65ee30b0ad36faaa2cf7faff,19,21,99,0,0,0,-0.03438785672187805,0.09015676379203796,0.3406217694282532,0.22274933676970632,0.8855358362197876,0.8081980659848168,-120.0,-147.3684210526316,316.0,108.71428571428571,3,-2,-19,-0.09,-0.055263157894736833,01d798d4fedbb0e66f1a66e2e00960a0ce4041963ef35e1a216c4ddac828cdbf,cb29c31cc4360aa58af1ccb5a49ce5b1c1e78a062929f8af867832812067c127,targeted,tie,0,True,True
02d8af5c6f2153dab5abcbb207ea86ffa4f453a4af1179c8673c991c1fe10744,conv-48,77,02d8af5c6f2153dab5abcbb207ea86ffa4f453a4af1179c8673c991c1fe10744,a5514e7ebdf02f28e2447bcc2f83de2cab6ccb19ef09a2aa2a32e7060e721614,399820d1ce74214dbccebf3442ff19cf997f586619e1ca0ff3f0d75e264d79ef,17,20,103,0,0,0,-0.04456740617752075,-0.11993616819381714,0.31682270765304565,0.20792395577711217,0.9179966449737549,0.7872837811708451,-128.0,-170.23529411764707,124.0,97.3,2,-3,41,-0.51,-0.07941176470588236,2058a0e59bdf775c7cf7fc3b58c37204932f014ce598d1a7ef9a1f93d4a2eb7d,b5d5c46e07aec6a005f9433d6328d5eb58db1bf5cbd89ceecc034977d4a7d8c8,other,tie,0,True,True
92faf3078d246db73de7bca42b7999e0369bc35a8fb12f0dd7904ad4a1a8dd0b,conv-48,78,92faf3078d246db73de7bca42b7999e0369bc35a8fb12f0dd7904ad4a1a8dd0b,7ea83797da84c3362bf33392328a8a6d1fe7919516064914740f260ca34d2c86,72f4b6bf6ce47f8e47af35997c8d82f6448a651f458e35db208341840f016a6f,16,15,101,0,0,0,-0.034165263175964355,-0.0405099093914032,0.3358684182167053,0.23419159650802612,0.8457337617874146,0.8132498145103455,-118.0,-138.8125,116.0,98.46666666666667,1,1,55,-0.27,-0.07125000000000001,b31636a123e150efaf696ef9d70ec901b0ca84d19a7cefa8f9cf805b066762f9,47d81afba1c34dc8af6a4ef0a4abd77e5b4f6a72695cf7fc4c4348496170b858,targeted,tie,0,False,False
373d9de452b9ddb9a515dff3d509967ece870e5438419af646a27091150274e2,conv-48,79,373d9de452b9ddb9a515dff3d509967ece870e5438419af646a27091150274e2,030e1e3e8460014b844c9bc3690b5b8d842d1072b5289a4ff1516c4934c40458,3061d90856042389e73fbb88909a7402a66828632b7773756ad1e8baab30281e,19,19,111,0,0,0,-0.038720935583114624,-0.16017797589302063,0.3474193811416626,0.22061767389899806,0.8547488451004028,0.7879043692036679,-131.0,-160.8421052631579,128.0,102.73684210526316,1,0,16,-0.21,-0.06947368421052631,b53687f7d91afe03d49150dbce90e997e63ae3ec1259b88896607069aa1fb5dc,d7dfde90f8ae6bdadcfdcf01d2c175e95da0753ea0e7527a6169bc884a449e3f,other,tie,0,True,True
ae71043d0ffde15044b1dccfd5b0faf2bf27a6b9559c633dd8d7c790fbe65c75,conv-48,80,ae71043d0ffde15044b1dccfd5b0faf2bf27a6b9559c633dd8d7c790fbe65c75,54b7beaf5a22c8e95044061d1aba59376b6eaa855bf7ac22b55a294fc957431e,3977e2429e47307740bfb3f2d5d6857b9908e0985e58a4308fe8e3f0e05b16f1,17,15,109,0,0,0,-0.025001168251037598,-0.04082733392715454,0.3406217694282532,0.23692787044188557,0.8809125423431396,0.7927708864212036,-126.0,-156.64705882352942,124.0,107.13333333333334,2,2,7,-0.09,-0.05294117647058824,be0eadd72188fa433073a005b0e5a461b66bf47b78e3529542bc21612a498b79,ced999718febaa67e53e5bdfcb0f84fae6e6a0f984aaaa5b790e4c5de53ce37c,other,tie,0,True,True
570172fa37b23fcfb5380e4004940b38106616d9c4b328860ae845f7fa374548,conv-48,81,570172fa37b23fcfb5380e4004940b38106616d9c4b328860ae845f7fa374548,501310deab151e9d58514d1b96b4517531d9ffc9d75eeee9b3854460b6d1691a,8b264484345b86eca5f9f065db0a3169b319425c025ace1c73317721cb1e2c9c,15,13,113,0,0,0,-0.03606081008911133,-0.04747653007507324,0.3376554250717163,0.238076655069987,0.8254072666168213,0.7706121435532203,-130.0,-159.13333333333333,125.0,102.6923076923077,0,2,58,-0.15,-0.06599999999999999,991198876cb39c1f9089c3ac33413787dd4530de94e568b70fc19fbb1fb9a741,e9b6f8360ef9f8f0234150a37c120a5b4801080f38789b65f9c380a24b4ed381,targeted,tie,0,True,True
