0.00.084.672 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.134.732 W srv  llama_server: -----------------
0.00.134.737 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.134.737 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.134.738 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.134.738 W srv  llama_server: -----------------
0.00.142.362 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.848.505 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.517 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.848.531 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.848.536 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.848.541 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.848.558 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.848.563 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.567 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.848.572 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.848.577 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.848.582 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.848.588 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.848.594 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.848.599 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.848.614 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.335.429 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.06.339.651 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.339.666 I srv  llama_server: model loaded
0.06.339.668 I srv  llama_server: listening on http://127.0.0.1:8097
0.20.914.694 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
15.31.240.953 I slot print_timing: id  0 | task 3686 | prompt processing, n_tokens =  17499, progress = 0.97, t =   4.94 s / 3542.18 tokens per second
15.31.362.039 I slot print_timing: id  0 | task 3686 | prompt processing, n_tokens =  18011, progress = 1.00, t =   5.06 s / 3558.60 tokens per second
15.31.478.230 I slot print_timing: id  0 | task 3686 | prompt eval time =    5155.70 ms / 18015 tokens (    0.29 ms per token,  3494.19 tokens per second)
15.31.478.235 I slot print_timing: id  0 | task 3686 |        eval time =      21.75 ms /     2 tokens (   10.88 ms per token,    91.93 tokens per second)
15.31.478.236 I slot print_timing: id  0 | task 3686 |       total time =    5177.45 ms / 18017 tokens
15.31.478.236 I slot print_timing: id  0 | task 3686 |    graphs reused =       1711
15.31.478.415 I slot      release: id  0 | task 3686 | stop processing: n_tokens = 18016, truncated = 0
15.31.519.356 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
15.31.519.842 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.941 MiB)
15.31.677.021 I slot launch_slot_: id  0 | task 3699 | processing task, is_child = 0
15.35.018.080 I slot print_timing: id  0 | task 3699 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3677.90 tokens per second
15.35.604.474 I slot print_timing: id  0 | task 3699 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3650.22 tokens per second
15.36.220.519 I slot print_timing: id  0 | task 3699 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3606.05 tokens per second
15.36.619.294 I slot print_timing: id  0 | task 3699 | prompt processing, n_tokens =  17508, progress = 0.97, t =   4.94 s / 3542.52 tokens per second
15.36.751.039 I slot print_timing: id  0 | task 3699 | prompt processing, n_tokens =  18020, progress = 1.00, t =   5.07 s / 3551.44 tokens per second
15.36.870.189 I slot print_timing: id  0 | task 3699 | prompt eval time =    5154.38 ms / 18024 tokens (    0.29 ms per token,  3496.83 tokens per second)
15.36.870.195 I slot print_timing: id  0 | task 3699 |        eval time =      38.76 ms /     3 tokens (   12.92 ms per token,    77.39 tokens per second)
15.36.870.196 I slot print_timing: id  0 | task 3699 |       total time =    5193.14 ms / 18027 tokens
15.36.870.196 I slot print_timing: id  0 | task 3699 |    graphs reused =       1712
15.36.870.380 I slot      release: id  0 | task 3699 | stop processing: n_tokens = 18026, truncated = 0
15.36.890.353 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
15.36.891.257 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1052.327 MiB)
15.37.055.895 I slot launch_slot_: id  0 | task 3713 | processing task, is_child = 0
15.40.394.396 I slot print_timing: id  0 | task 3713 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3680.72 tokens per second
15.41.001.600 I slot print_timing: id  0 | task 3713 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.95 s / 3633.34 tokens per second
15.41.596.455 I slot print_timing: id  0 | task 3713 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3608.38 tokens per second
15.41.989.520 I slot print_timing: id  0 | task 3713 | prompt processing, n_tokens =  17483, progress = 0.97, t =   4.93 s / 3543.66 tokens per second
15.42.110.938 I slot print_timing: id  0 | task 3713 | prompt processing, n_tokens =  17995, progress = 1.00, t =   5.06 s / 3559.83 tokens per second
15.42.238.333 I slot print_timing: id  0 | task 3713 | prompt eval time =    5144.47 ms / 17999 tokens (    0.29 ms per token,  3498.71 tokens per second)
15.42.238.338 I slot print_timing: id  0 | task 3713 |        eval time =      37.95 ms /     3 tokens (   12.65 ms per token,    79.06 tokens per second)
15.42.238.338 I slot print_timing: id  0 | task 3713 |       total time =    5182.41 ms / 18002 tokens
15.42.238.339 I slot print_timing: id  0 | task 3713 |    graphs reused =       1713
15.42.238.510 I slot      release: id  0 | task 3713 | stop processing: n_tokens = 18001, truncated = 0
15.42.260.033 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
15.42.260.516 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1037.277 MiB)
15.42.416.651 I slot launch_slot_: id  0 | task 3727 | processing task, is_child = 0
15.45.752.016 I slot print_timing: id  0 | task 3727 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3684.18 tokens per second
15.46.345.620 I slot print_timing: id  0 | task 3727 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.93 s / 3648.81 tokens per second
15.46.955.802 I slot print_timing: id  0 | task 3727 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.54 s / 3609.50 tokens per second
15.47.382.391 I slot print_timing: id  0 | task 3727 | prompt processing, n_tokens =  17640, progress = 0.97, t =   4.97 s / 3552.36 tokens per second
15.47.532.206 I slot print_timing: id  0 | task 3727 | prompt processing, n_tokens =  18152, progress = 1.00, t =   5.12 s / 3548.41 tokens per second
15.47.687.793 I slot print_timing: id  0 | task 3727 | prompt eval time =    5188.73 ms / 18156 tokens (    0.29 ms per token,  3499.13 tokens per second)
15.47.687.799 I slot print_timing: id  0 | task 3727 |        eval time =      82.39 ms /     6 tokens (   13.73 ms per token,    72.82 tokens per second)
15.47.687.800 I slot print_timing: id  0 | task 3727 |       total time =    5271.12 ms / 18162 tokens
15.47.687.800 I slot print_timing: id  0 | task 3727 |    graphs reused =       1717
15.47.687.985 I slot      release: id  0 | task 3727 | stop processing: n_tokens = 18161, truncated = 0
15.47.719.709 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
15.47.720.739 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1043.324 MiB)
15.47.884.818 I slot launch_slot_: id  0 | task 3744 | processing task, is_child = 0
15.51.221.393 I slot print_timing: id  0 | task 3744 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3682.85 tokens per second
15.51.814.182 I slot print_timing: id  0 | task 3744 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3648.45 tokens per second
15.52.419.146 I slot print_timing: id  0 | task 3744 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.53 s / 3613.34 tokens per second
15.52.818.481 I slot print_timing: id  0 | task 3744 | prompt processing, n_tokens =  17493, progress = 0.97, t =   4.93 s / 3545.66 tokens per second
15.52.939.423 I slot print_timing: id  0 | task 3744 | prompt processing, n_tokens =  18005, progress = 1.00, t =   5.05 s / 3562.11 tokens per second
15.53.071.621 I slot print_timing: id  0 | task 3744 | prompt eval time =    5148.22 ms / 18009 tokens (    0.29 ms per token,  3498.10 tokens per second)
15.53.071.626 I slot print_timing: id  0 | task 3744 |        eval time =      38.56 ms /     3 tokens (   12.85 ms per token,    77.80 tokens per second)
15.53.071.627 I slot print_timing: id  0 | task 3744 |       total time =    5186.78 ms / 18012 tokens
15.53.071.627 I slot print_timing: id  0 | task 3744 |    graphs reused =       1718
15.53.071.804 I slot      release: id  0 | task 3744 | stop processing: n_tokens = 18011, truncated = 0
15.53.108.487 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
15.53.108.971 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1042.659 MiB)
15.53.266.594 I slot launch_slot_: id  0 | task 3758 | processing task, is_child = 0
15.56.596.734 I slot print_timing: id  0 | task 3758 | prompt processing, n_tokens =  12288, progress = 0.67, t =   3.33 s / 3689.96 tokens per second
15.57.204.346 I slot print_timing: id  0 | task 3758 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.94 s / 3640.68 tokens per second
15.57.800.877 I slot print_timing: id  0 | task 3758 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.53 s / 3613.38 tokens per second
15.58.235.846 I slot print_timing: id  0 | task 3758 | prompt processing, n_tokens =  17703, progress = 0.97, t =   4.97 s / 3562.52 tokens per second
15.58.377.173 I slot print_timing: id  0 | task 3758 | prompt processing, n_tokens =  18215, progress = 1.00, t =   5.11 s / 3564.19 tokens per second
15.58.497.857 I slot print_timing: id  0 | task 3758 | prompt eval time =    5208.18 ms / 18219 tokens (    0.29 ms per token,  3498.15 tokens per second)
15.58.497.864 I slot print_timing: id  0 | task 3758 |        eval time =      23.05 ms /     2 tokens (   11.53 ms per token,    86.76 tokens per second)
15.58.497.864 I slot print_timing: id  0 | task 3758 |       total time =    5231.24 ms / 18221 tokens
15.58.497.865 I slot print_timing: id  0 | task 3758 |    graphs reused =       1718
15.58.498.053 I slot      release: id  0 | task 3758 | stop processing: n_tokens = 18220, truncated = 0
15.58.522.530 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
15.58.523.466 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1046.812 MiB)
15.58.688.397 I slot launch_slot_: id  0 | task 3771 | processing task, is_child = 0
16.02.033.037 I slot print_timing: id  0 | task 3771 | prompt processing, n_tokens =  12288, progress = 0.66, t =   3.34 s / 3673.97 tokens per second
16.02.618.473 I slot print_timing: id  0 | task 3771 | prompt processing, n_tokens =  14336, progress = 0.77, t =   3.93 s / 3647.79 tokens per second
16.03.221.437 I slot print_timing: id  0 | task 3771 | prompt processing, n_tokens =  16384, progress = 0.88, t =   4.53 s / 3614.37 tokens per second
16.03.782.214 I slot print_timing: id  0 | task 3771 | prompt processing, n_tokens =  18005, progress = 0.97, t =   5.09 s / 3534.70 tokens per second
16.03.907.946 I slot print_timing: id  0 | task 3771 | prompt processing, n_tokens =  18517, progress = 1.00, t =   5.22 s / 3547.64 tokens per second
16.04.046.455 I slot print_timing: id  0 | task 3771 | prompt eval time =    5305.57 ms / 18521 tokens (    0.29 ms per token,  3490.86 tokens per second)
16.04.046.462 I slot print_timing: id  0 | task 3771 |        eval time =      52.46 ms /     4 tokens (   13.12 ms per token,    76.25 tokens per second)
16.04.046.462 I slot print_timing: id  0 | task 3771 |       total time =    5358.03 ms / 18525 tokens
16.04.046.463 I slot print_timing: id  0 | task 3771 |    graphs reused =       1720
16.04.046.648 I slot      release: id  0 | task 3771 | stop processing: n_tokens = 18524, truncated = 0
16.04.077.264 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.04.077.974 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1054.453 MiB)
16.04.237.423 I slot launch_slot_: id  0 | task 3786 | processing task, is_child = 0
16.07.571.368 I slot print_timing: id  0 | task 3786 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.33 s / 3685.75 tokens per second
16.08.173.729 I slot print_timing: id  0 | task 3786 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.94 s / 3642.02 tokens per second
16.08.783.358 I slot print_timing: id  0 | task 3786 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.55 s / 3604.12 tokens per second
16.09.176.700 I slot print_timing: id  0 | task 3786 | prompt processing, n_tokens =  17506, progress = 0.97, t =   4.94 s / 3544.26 tokens per second
16.09.298.972 I slot print_timing: id  0 | task 3786 | prompt processing, n_tokens =  18018, progress = 1.00, t =   5.06 s / 3559.79 tokens per second
16.09.414.986 I slot print_timing: id  0 | task 3786 | prompt eval time =    5155.75 ms / 18022 tokens (    0.29 ms per token,  3495.51 tokens per second)
16.09.414.991 I slot print_timing: id  0 | task 3786 |        eval time =      21.79 ms /     2 tokens (   10.89 ms per token,    91.81 tokens per second)
16.09.414.992 I slot print_timing: id  0 | task 3786 |       total time =    5177.54 ms / 18024 tokens
16.09.414.992 I slot print_timing: id  0 | task 3786 |    graphs reused =       1720
16.09.415.176 I slot      release: id  0 | task 3786 | stop processing: n_tokens = 18023, truncated = 0
16.09.434.766 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.09.435.252 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.410 MiB)
16.09.598.670 I slot launch_slot_: id  0 | task 3799 | processing task, is_child = 0
16.12.940.103 I slot print_timing: id  0 | task 3799 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.34 s / 3677.49 tokens per second
16.13.527.378 I slot print_timing: id  0 | task 3799 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3649.06 tokens per second
16.14.142.687 I slot print_timing: id  0 | task 3799 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.54 s / 3605.64 tokens per second
16.14.439.729 I slot print_timing: id  0 | task 3799 | prompt processing, n_tokens =  17383, progress = 0.97, t =   4.84 s / 3590.76 tokens per second
16.14.605.745 I slot print_timing: id  0 | task 3799 | prompt processing, n_tokens =  17895, progress = 1.00, t =   5.01 s / 3573.96 tokens per second
16.14.739.503 I slot print_timing: id  0 | task 3799 | prompt eval time =    5102.41 ms / 17899 tokens (    0.29 ms per token,  3507.95 tokens per second)
16.14.739.509 I slot print_timing: id  0 | task 3799 |        eval time =      38.40 ms /     3 tokens (   12.80 ms per token,    78.13 tokens per second)
16.14.739.509 I slot print_timing: id  0 | task 3799 |       total time =    5140.81 ms / 17902 tokens
16.14.739.510 I slot print_timing: id  0 | task 3799 |    graphs reused =       1721
16.14.739.689 I slot      release: id  0 | task 3799 | stop processing: n_tokens = 17901, truncated = 0
16.14.765.974 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.14.766.591 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.742 MiB)
16.14.926.240 I slot launch_slot_: id  0 | task 3813 | processing task, is_child = 0
16.18.282.815 I slot print_timing: id  0 | task 3813 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.36 s / 3660.90 tokens per second
16.18.860.848 I slot print_timing: id  0 | task 3813 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.93 s / 3643.58 tokens per second
16.19.470.789 I slot print_timing: id  0 | task 3813 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3605.21 tokens per second
16.19.876.498 I slot print_timing: id  0 | task 3813 | prompt processing, n_tokens =  17532, progress = 0.97, t =   4.95 s / 3541.65 tokens per second
16.20.001.840 I slot print_timing: id  0 | task 3813 | prompt processing, n_tokens =  18044, progress = 1.00, t =   5.08 s / 3555.06 tokens per second
16.20.113.534 I slot print_timing: id  0 | task 3813 | prompt eval time =    5165.65 ms / 18048 tokens (    0.29 ms per token,  3493.85 tokens per second)
16.20.113.540 I slot print_timing: id  0 | task 3813 |        eval time =      21.62 ms /     2 tokens (   10.81 ms per token,    92.49 tokens per second)
16.20.113.541 I slot print_timing: id  0 | task 3813 |       total time =    5187.27 ms / 18050 tokens
16.20.113.542 I slot print_timing: id  0 | task 3813 |    graphs reused =       1721
16.20.113.723 I slot      release: id  0 | task 3813 | stop processing: n_tokens = 18049, truncated = 0
16.20.155.410 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.20.156.371 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1046.912 MiB)
16.20.333.140 I slot launch_slot_: id  0 | task 3826 | processing task, is_child = 0
16.23.673.059 I slot print_timing: id  0 | task 3826 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3679.16 tokens per second
16.24.283.436 I slot print_timing: id  0 | task 3826 | prompt processing, n_tokens =  14336, progress = 0.79, t =   3.95 s / 3629.12 tokens per second
16.24.876.909 I slot print_timing: id  0 | task 3826 | prompt processing, n_tokens =  16384, progress = 0.90, t =   4.54 s / 3605.84 tokens per second
16.25.298.811 I slot print_timing: id  0 | task 3826 | prompt processing, n_tokens =  17649, progress = 0.97, t =   4.97 s / 3554.22 tokens per second
16.25.424.468 I slot print_timing: id  0 | task 3826 | prompt processing, n_tokens =  18161, progress = 1.00, t =   5.09 s / 3567.06 tokens per second
16.25.602.613 I slot print_timing: id  0 | task 3826 | prompt eval time =    5188.78 ms / 18165 tokens (    0.29 ms per token,  3500.82 tokens per second)
16.25.602.619 I slot print_timing: id  0 | task 3826 |        eval time =      80.67 ms /     6 tokens (   13.44 ms per token,    74.38 tokens per second)
16.25.602.620 I slot print_timing: id  0 | task 3826 |       total time =    5269.45 ms / 18171 tokens
16.25.602.620 I slot print_timing: id  0 | task 3826 |    graphs reused =       1725
16.25.602.797 I slot      release: id  0 | task 3826 | stop processing: n_tokens = 18170, truncated = 0
16.25.631.669 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.25.632.278 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1052.227 MiB)
16.25.789.842 I slot launch_slot_: id  0 | task 3843 | processing task, is_child = 0
16.29.127.007 I slot print_timing: id  0 | task 3843 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3682.20 tokens per second
16.29.721.134 I slot print_timing: id  0 | task 3843 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3646.66 tokens per second
16.30.330.279 I slot print_timing: id  0 | task 3843 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3608.48 tokens per second
16.30.721.933 I slot print_timing: id  0 | task 3843 | prompt processing, n_tokens =  17496, progress = 0.97, t =   4.93 s / 3547.40 tokens per second
16.30.847.258 I slot print_timing: id  0 | task 3843 | prompt processing, n_tokens =  18008, progress = 1.00, t =   5.06 s / 3560.73 tokens per second
16.30.977.226 I slot print_timing: id  0 | task 3843 | prompt eval time =    5148.25 ms / 18012 tokens (    0.29 ms per token,  3498.67 tokens per second)
16.30.977.231 I slot print_timing: id  0 | task 3843 |        eval time =      39.11 ms /     3 tokens (   13.04 ms per token,    76.70 tokens per second)
16.30.977.231 I slot print_timing: id  0 | task 3843 |       total time =    5187.36 ms / 18015 tokens
16.30.977.232 I slot print_timing: id  0 | task 3843 |    graphs reused =       1726
16.30.977.415 I slot      release: id  0 | task 3843 | stop processing: n_tokens = 18014, truncated = 0
16.30.996.822 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.30.997.533 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.244 MiB)
16.31.162.481 I slot launch_slot_: id  0 | task 3857 | processing task, is_child = 0
16.34.509.877 I slot print_timing: id  0 | task 3857 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.35 s / 3670.94 tokens per second
16.35.111.008 I slot print_timing: id  0 | task 3857 | prompt processing, n_tokens =  14336, progress = 0.81, t =   3.95 s / 3630.75 tokens per second
16.35.720.306 I slot print_timing: id  0 | task 3857 | prompt processing, n_tokens =  16384, progress = 0.93, t =   4.56 s / 3594.72 tokens per second
16.36.001.288 I slot print_timing: id  0 | task 3857 | prompt processing, n_tokens =  17190, progress = 0.97, t =   4.84 s / 3552.55 tokens per second
16.36.142.171 I slot print_timing: id  0 | task 3857 | prompt processing, n_tokens =  17702, progress = 1.00, t =   4.98 s / 3554.86 tokens per second
16.36.250.733 I slot print_timing: id  0 | task 3857 | prompt eval time =    5066.40 ms / 17706 tokens (    0.29 ms per token,  3494.79 tokens per second)
16.36.250.738 I slot print_timing: id  0 | task 3857 |        eval time =      21.82 ms /     2 tokens (   10.91 ms per token,    91.65 tokens per second)
16.36.250.739 I slot print_timing: id  0 | task 3857 |       total time =    5088.23 ms / 17708 tokens
16.36.250.739 I slot print_timing: id  0 | task 3857 |    graphs reused =       1726
16.36.250.910 I slot      release: id  0 | task 3857 | stop processing: n_tokens = 17707, truncated = 0
16.36.280.427 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.36.281.358 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1054.187 MiB)
16.36.437.142 I slot launch_slot_: id  0 | task 3870 | processing task, is_child = 0
16.39.798.332 I slot print_timing: id  0 | task 3870 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.36 s / 3655.88 tokens per second
16.40.377.129 I slot print_timing: id  0 | task 3870 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.94 s / 3638.61 tokens per second
16.40.986.231 I slot print_timing: id  0 | task 3870 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.55 s / 3601.62 tokens per second
16.41.380.952 I slot print_timing: id  0 | task 3870 | prompt processing, n_tokens =  17499, progress = 0.97, t =   4.94 s / 3539.59 tokens per second
16.41.509.078 I slot print_timing: id  0 | task 3870 | prompt processing, n_tokens =  18011, progress = 1.00, t =   5.07 s / 3551.13 tokens per second
16.41.618.913 I slot print_timing: id  0 | task 3870 | prompt eval time =    5159.13 ms / 18015 tokens (    0.29 ms per token,  3491.87 tokens per second)
16.41.618.919 I slot print_timing: id  0 | task 3870 |        eval time =      22.62 ms /     2 tokens (   11.31 ms per token,    88.43 tokens per second)
16.41.618.920 I slot print_timing: id  0 | task 3870 |       total time =    5181.75 ms / 18017 tokens
16.41.618.920 I slot print_timing: id  0 | task 3870 |    graphs reused =       1726
16.41.619.100 I slot      release: id  0 | task 3870 | stop processing: n_tokens = 18016, truncated = 0
16.41.641.994 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.41.642.480 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1064.287 MiB)
16.41.806.127 I slot launch_slot_: id  0 | task 3883 | processing task, is_child = 0
16.45.157.147 I slot print_timing: id  0 | task 3883 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.35 s / 3666.97 tokens per second
16.45.751.905 I slot print_timing: id  0 | task 3883 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.95 s / 3633.28 tokens per second
16.46.360.711 I slot print_timing: id  0 | task 3883 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.55 s / 3597.28 tokens per second
16.46.752.574 I slot print_timing: id  0 | task 3883 | prompt processing, n_tokens =  17500, progress = 0.97, t =   4.95 s / 3537.91 tokens per second
16.46.876.867 I slot print_timing: id  0 | task 3883 | prompt processing, n_tokens =  18012, progress = 1.00, t =   5.07 s / 3552.16 tokens per second
16.47.002.855 I slot print_timing: id  0 | task 3883 | prompt eval time =    5157.00 ms / 18016 tokens (    0.29 ms per token,  3493.50 tokens per second)
16.47.002.861 I slot print_timing: id  0 | task 3883 |        eval time =      39.70 ms /     3 tokens (   13.23 ms per token,    75.56 tokens per second)
16.47.002.861 I slot print_timing: id  0 | task 3883 |       total time =    5196.70 ms / 18019 tokens
16.47.002.862 I slot print_timing: id  0 | task 3883 |    graphs reused =       1727
16.47.003.034 I slot      release: id  0 | task 3883 | stop processing: n_tokens = 18018, truncated = 0
16.47.030.383 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.47.030.867 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1047.642 MiB)
16.47.188.656 I slot launch_slot_: id  0 | task 3897 | processing task, is_child = 0
16.50.539.283 I slot print_timing: id  0 | task 3897 | prompt processing, n_tokens =  12288, progress = 0.69, t =   3.35 s / 3667.40 tokens per second
16.51.127.903 I slot print_timing: id  0 | task 3897 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.94 s / 3639.30 tokens per second
16.51.751.240 I slot print_timing: id  0 | task 3897 | prompt processing, n_tokens =  16384, progress = 0.92, t =   4.56 s / 3590.96 tokens per second
16.52.049.176 I slot print_timing: id  0 | task 3897 | prompt processing, n_tokens =  17357, progress = 0.97, t =   4.86 s / 3571.04 tokens per second
16.52.204.736 I slot print_timing: id  0 | task 3897 | prompt processing, n_tokens =  17869, progress = 1.00, t =   5.02 s / 3562.36 tokens per second
16.52.322.600 I slot print_timing: id  0 | task 3897 | prompt eval time =    5111.89 ms / 17873 tokens (    0.29 ms per token,  3496.36 tokens per second)
16.52.322.605 I slot print_timing: id  0 | task 3897 |        eval time =      22.03 ms /     2 tokens (   11.02 ms per token,    90.78 tokens per second)
16.52.322.606 I slot print_timing: id  0 | task 3897 |       total time =    5133.92 ms / 17875 tokens
16.52.322.607 I slot print_timing: id  0 | task 3897 |    graphs reused =       1727
16.52.322.787 I slot      release: id  0 | task 3897 | stop processing: n_tokens = 17874, truncated = 0
16.52.343.524 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.52.344.011 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1043.589 MiB)
16.52.508.446 I slot launch_slot_: id  0 | task 3910 | processing task, is_child = 0
16.55.844.885 I slot print_timing: id  0 | task 3910 | prompt processing, n_tokens =  12288, progress = 0.68, t =   3.34 s / 3683.00 tokens per second
16.56.440.494 I slot print_timing: id  0 | task 3910 | prompt processing, n_tokens =  14336, progress = 0.80, t =   3.93 s / 3645.97 tokens per second
16.57.049.427 I slot print_timing: id  0 | task 3910 | prompt processing, n_tokens =  16384, progress = 0.91, t =   4.54 s / 3608.05 tokens per second
16.57.443.117 I slot print_timing: id  0 | task 3910 | prompt processing, n_tokens =  17504, progress = 0.97, t =   4.93 s / 3547.17 tokens per second
16.57.565.075 I slot print_timing: id  0 | task 3910 | prompt processing, n_tokens =  18016, progress = 1.00, t =   5.06 s / 3562.87 tokens per second
16.57.679.119 I slot print_timing: id  0 | task 3910 | prompt eval time =    5148.82 ms / 18020 tokens (    0.29 ms per token,  3499.83 tokens per second)
16.57.679.125 I slot print_timing: id  0 | task 3910 |        eval time =      21.82 ms /     2 tokens (   10.91 ms per token,    91.64 tokens per second)
16.57.679.126 I slot print_timing: id  0 | task 3910 |       total time =    5170.65 ms / 18022 tokens
16.57.679.126 I slot print_timing: id  0 | task 3910 |    graphs reused =       1727
16.57.679.301 I slot      release: id  0 | task 3910 | stop processing: n_tokens = 18021, truncated = 0
16.57.700.009 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
16.57.700.878 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1048.506 MiB)
