comparison_key,duplicate_ordinal,sample_id,source_index,pair_payload_sha256,session_payload_sha256,query_chars,query_words,query_unique_fraction,query_digits,query_question_marks,score_max,score_second,score_top_gap,score_mean,score_std,score_p90_p50,score_within_001,score_within_003,score_within_005,session_count,session_max_top,session_max_second,session_max_gap,top_session_pairs,top_session_chars,top_session_score_mean,top_session_score_std,top_session_score_range,best_pair_source_position,score_spearman,rank_displacement_mean,rank_displacement_max,pair_selected_count,session_selected_count,selected_count_delta,pair_packed_chars,session_packed_chars,packed_char_delta,pair_slack,session_slack,pair_sessions_touched,session_sessions_touched,session_touch_delta,selected_jaccard,pair_only_count,session_only_count,pair_only_chars,session_only_chars,pair_selected_score_mean,session_selected_score_mean,pair_only_score_mean,session_only_score_mean,pair_unselected_score_mean,session_unselected_score_mean,pair_selected_score_min,session_selected_score_min,pair_unselected_score_max,session_unselected_score_max,pair_frontier_margin,session_frontier_margin,top10_overlap,top25_overlap,top50_overlap,primary_eligible,outcome_class
bc4bdcd7f3ffbf5690733efd2af7b10294ef490b94ce79eac07e5e9bb4df58b0,0,conv-50,14,25dc8101fb469d40c6bd453513251783c11f87561248d334e7efc657b68f0179,f75b101bfba4b104dc56f2205237b334fd88e4646a3786332f2813fc452aaf84,62,12,1.0,0,1,0.724564790725708,0.6900655031204224,0.034499287605285645,0.4498954713344574,0.078238345682621,0.092867910861969,1,1,2,30,0.724564790725708,0.6900655031204224,0.034499287605285645,7,2390,0.5021460652351379,0.10411768406629562,0.318697988986969,1,0.26879128688440956,83.48630136986301,249,51,59,-8,15953,15990,-37,47,10,25,7,18,0.12244897959183673,39,47,12188,12225,0.5649215882899714,0.4766589367793778,0.5506514096871401,0.4422825796807066,0.4255538074554744,0.4431184177234961,0.5096467733383179,0.32698899507522583,0.5180941224098206,0.6240846514701843,-0.008447349071502686,-0.2970956563949585,0.1,0.16,0.2,True,BOTH_PASS
bc749796c8b3d27e5bb7836c0860836591db0d88f9465fbb906f880806b4d1fc,0,conv-49,47,328cef74041198d6c2d3339d3fab7467ed47f774c0c893bc36524c27b5a70d1e,98444c63236d687ddb1232a00afacccf4e8d63439b522fe7f71893f0fefd5eca,33,7,1.0,0,1,0.7754600644111633,0.6194091439247131,0.1560509204864502,0.44400620460510254,0.07272450625896454,0.09051626920700073,1,1,1,25,0.7754600644111633,0.6194091439247131,0.1560509204864502,17,3677,0.46643826365470886,0.11046431958675385,0.4942176342010498,14,0.20003439825149677,78.14615384615385,255,69,64,5,15990,15975,15,10,25,20,7,13,0.23148148148148148,44,39,10548,10533,0.5345461882542872,0.46247123973444104,0.5252441282976757,0.40577471791169584,0.41129802362456996,0.4379767865246656,0.475376158952713,0.2812424302101135,0.48510754108428955,0.6097463965415955,-0.009731382131576538,-0.32850396633148193,0.0,0.2,0.3,True,BOTH_PASS
bc8574ef78e1af58b062410367f2f8488a140e3220cd163e0eefeb6190644349,0,conv-44,27,29d966335282b89725ad53ca055cf85ea657302c91c83991273756a1c73cf94e,b93fd9d8198e107e92acde814b4928d98d67ab4e2d8d06cc330fbeb92a8d93cf,44,8,1.0,0,1,0.6325783133506775,0.6099661588668823,0.022612154483795166,0.4274808168411255,0.07374013215303421,0.07388502359390259,1,2,3,28,0.6325783133506775,0.6099661588668823,0.022612154483795166,12,2144,0.47082340717315674,0.07734726369380951,0.2685149013996124,1,0.145398886194417,103.37609329446065,311,79,65,14,15996,16000,-4,4,0,26,7,19,0.14285714285714285,61,47,12713,12717,0.5161856246899955,0.4348818292984596,0.5088958750005628,0.3942830410409481,0.4009365314674197,0.4257503228543474,0.3428625166416168,0.2114824503660202,0.48616838455200195,0.562624454498291,-0.14330586791038513,-0.3511420041322708,0.1,0.2,0.2,True,BOTH_FAIL
bcae0a2433caacb6893e7dbb794ef5a08ee37723a4c285ebc59a6cc93813488f,0,conv-26,71,f755c67393ddccdb7825d2e36fe8509250a2e45866480c3370a97aacfb97f1ba,f2db16c0086e979698faedf022b829e8190b6a0d091c06e12881af28ebf7de25,54,9,1.0,0,1,0.7006955146789551,0.7001587152481079,0.000536799430847168,0.5128427147865295,0.07404305040836334,0.10071808099746704,3,7,9,19,0.7006955146789551,0.7001587152481079,0.000536799430847168,13,4058,0.5235204100608826,0.08402685821056366,0.3133879601955414,5,0.22561200755755978,63.2803738317757,195,72,58,14,15940,15999,-59,60,1,19,6,13,0.22641509433962265,48,34,10316,10375,0.5937425701154603,0.5285495488808073,0.5950273362298807,0.4843447331119986,0.4718230620656215,0.5070029873496447,0.5132977962493896,0.3873075544834137,0.5444756746292114,0.6768431067466736,-0.031177878379821777,-0.2895355522632599,0.1,0.04,0.28,True,SESSION_RESCUE
bcc7d1a618658fcccec1b280bff64f4d468d2a3d2b6ee9a6e199f40b0301bb00,0,conv-49,105,a5da3b91429414ded4717b96b6d5776bba29e7038b6e163530e376969c842019,99c65bc62740512c4ab79a7ad53c935fcfc0a1e831969323a212d36ff92684ec,60,11,1.0,4,1,0.7009064555168152,0.6977617144584656,0.0031447410583496094,0.39679065346717834,0.08395429700613022,0.09162479639053345,2,2,3,25,0.7009064555168152,0.6083695888519287,0.09253686666488647,17,3677,0.46408209204673767,0.13472381234169006,0.5049193501472473,8,0.52890577899555,56.91538461538462,256,66,67,-1,15983,15980,3,17,20,17,7,10,0.31683168316831684,34,35,8255,8252,0.5034265617529551,0.45175277252695456,0.46793178600423474,0.37002752593585425,0.3605124696935575,0.3777105514867318,0.43772223591804504,0.19598710536956787,0.4413526654243469,0.5640416145324707,-0.00363042950630188,-0.36805450916290283,0.4,0.36,0.46,True,BOTH_PASS
bd261b47012235efa6096752278b4ac60c3189b02b4dac7f5afc65199ed9863c,0,conv-26,38,9066de3320c2f23a49bd6b37cf76378bac3cdca2df905b01d30031d502dea28e,4d37eb7133cbc048687b46e25524adc8e4d06830ae3c71d2ff056290d4280574,49,8,1.0,0,1,0.6827319264411926,0.6514674425125122,0.03126448392868042,0.4698345959186554,0.08413054794073105,0.10470294952392578,1,1,5,19,0.6827319264411926,0.6501872539520264,0.03254467248916626,20,4825,0.5061130523681641,0.10018188506364822,0.35843425989151,17,0.3031221099607114,57.177570093457945,198,63,62,1,15967,15960,7,33,40,19,6,13,0.26262626262626265,37,36,10105,10098,0.5684224215764848,0.5001594169485953,0.5546929191898655,0.4367474805977609,0.4287018659493781,0.45746520043987976,0.5130099654197693,0.2736395597457886,0.5205671787261963,0.6148604154586792,-0.007557213306427002,-0.3412208557128906,0.1,0.28,0.32,True,PAIR_GAIN
bd33afc281b7cf4e31bd8ac0d3b5e4f8b1930bc6a5cf1c5dd19a3055a23df9bb,0,conv-30,58,372b1d1dc38b1f8cf0a0ea18597e7bafa43153607ae84827696a5c3a979e0ac0,7cf62e5101ec2d9079ff7c404e611e8e2a5ab47aab1d2fddb054746fab4ca90e,39,8,1.0,0,1,0.8205872774124146,0.6200263500213623,0.20056092739105225,0.42762479186058044,0.07751062512397766,0.08374309539794922,1,1,1,19,0.8205872774124146,0.6200263500213623,0.20056092739105225,13,3443,0.44612881541252136,0.12201424688100815,0.48171499371528625,1,0.11371348941222018,59.02127659574468,170,76,68,8,15990,15981,9,10,19,19,8,11,0.2631578947368421,46,38,9852,9843,0.49780019372701645,0.43376120640074506,0.4913597327211629,0.3754077636097607,0.3800057762169412,0.4241474968691667,0.312286376953125,0.20497296750545502,0.45141953229904175,0.5409042239189148,-0.13913315534591675,-0.3359312564134598,0.1,0.16,0.22,True,BOTH_PASS
bd5df4541186f241321b4ae38698d3203e5faf0060fdc4d35e12fd0e47829ac6,0,conv-44,97,62e7c04ea027d2177cc6a952d1ec14e1cea70850bd00c1a91b9fddcc6556b27d,0ae17dd2ff695d1edd208d8cc292795911cf53d65958c1c0c6bd0843ebeb1f37,60,11,1.0,0,1,0.7353029251098633,0.6188360452651978,0.11646687984466553,0.3832651376724243,0.0726221576333046,0.08041507005691528,1,1,1,28,0.7353029251098633,0.5557286143302917,0.17957431077957153,20,4695,0.45896458625793457,0.09005983918905258,0.4388127028942108,17,0.27006802255376094,97.87172011661808,307,67,67,0,15986,15979,7,14,21,24,6,18,0.17543859649122806,47,47,11196,11189,0.4759408133243447,0.40412718280037835,0.470101090821814,0.3677284685855216,0.3607678105649741,0.3782008295689804,0.26431095600128174,0.166831374168396,0.4483131468296051,0.5078737735748291,-0.18400219082832336,-0.3410423994064331,0.0,0.24,0.26,True,BOTH_PASS
bdfec2e9a755fc8947d449a2348977472b2c10de7c11bf1ba84049d93292c488,0,conv-50,132,bc704bd1e9036dd91825681df05655bd0d87051310f83710369d414613c24789,781ac74c8e85c97d99025df366d6c0893caf76310e09b7d4f0f518df1d32c5e0,69,11,1.0,0,1,0.6958906650543213,0.6915702819824219,0.004320383071899414,0.4914897680282593,0.07035983353853226,0.1007576584815979,2,4,5,30,0.6958906650543213,0.6754381656646729,0.020452499389648438,16,4900,0.5219653844833374,0.09610223025083542,0.33511054515838623,5,0.29785540371841623,82.1027397260274,273,55,56,-1,15991,15999,-8,9,1,20,5,15,0.20652173913043478,36,37,10673,10681,0.5981675548986956,0.5235087632068566,0.5862926774554782,0.4736165299608901,0.46673331544872076,0.48389203619148774,0.5035690665245056,0.336553156375885,0.5494140386581421,0.6428292989730835,-0.045844972133636475,-0.3062761425971985,0.2,0.2,0.28,True,BOTH_PASS
be14c60b6089a53d25dad307f52e666a007d3f79cbd1d584311850155ec26e75,0,conv-50,101,d5e4e9b6f618b36ec42fce48156dda1cd0cb945260f375eab2ea5250369e418e,171d58f6ef1705217e48cb1dcd16fdddd788a28b6ab530d930f8756918a7b792,54,10,1.0,4,1,0.6094858646392822,0.551195502281189,0.05829036235809326,0.4147636592388153,0.06933984160423279,0.07114163041114807,1,1,1,30,0.6094858646392822,0.551195502281189,0.05829036235809326,12,3544,0.44629451632499695,0.09160030633211136,0.3889997899532318,3,0.29250550504355144,82.85616438356165,281,61,58,3,15958,15950,8,42,50,24,6,18,0.14423076923076922,46,43,12070,12062,0.49936366081237793,0.43472001007918654,0.49453729261522705,0.4070068077985631,0.3924233935999148,0.40981720789120746,0.47271066904067993,0.22048607468605042,0.4729709029197693,0.5292432308197021,-0.00026023387908935547,-0.30875715613365173,0.1,0.12,0.24,True,PAIR_GAIN
be48ad8c045dacb33f222aeb914067751f7728b3ddda1a779842c3adfa97349a,0,conv-44,135,1d7d85b8d11040dc05996325f1b2220b1c6e5c56457ddfe7ab7c29306dd24d76,1e99de324990e8d4f2dcb04d91c1087c24bad189baa58d8e090847adc4801b3e,67,11,1.0,0,1,0.7189493179321289,0.6585021018981934,0.06044721603393555,0.4746825098991394,0.07424477487802505,0.0950966477394104,1,1,1,28,0.7189493179321289,0.6440049409866333,0.0749443769454956,8,3239,0.561745285987854,0.08887307345867157,0.282410591840744,4,0.2825323914387141,97.69096209912536,316,68,68,0,15989,15988,1,11,12,24,6,18,0.14285714285714285,51,51,11721,11720,0.5719012219239684,0.5044306972447563,0.566742833922891,0.4767821343506084,0.4506429566036571,0.4673265772516077,0.30325761437416077,0.30325761437416077,0.5395928025245667,0.5977060794830322,-0.23633518815040588,-0.29444846510887146,0.3,0.16,0.22,True,BOTH_PASS
be5dd032e50c2013edd5412c959bfe6bc084da059eeb7cb418c236f7641bddab,0,conv-50,54,d99a4642635a13b3f3adb53f43dd4464626b0621b3b7172db0903990145b88da,8e199ef7b318c6f452aeb7725b4f4e836a409e1500915f7a9c3ea8fb8219f681,61,10,1.0,0,1,0.696025550365448,0.6955319046974182,0.0004936456680297852,0.5199489593505859,0.07751178741455078,0.09950202703475952,2,6,15,30,0.696025550365448,0.6955319046974182,0.0004936456680297852,9,2964,0.6214988231658936,0.060761142522096634,0.2099131941795349,4,0.305510760937733,80.35616438356165,247,62,56,6,15960,15997,-37,40,3,22,5,17,0.3111111111111111,34,28,8501,8538,0.6241294741630554,0.5625919566622802,0.6134027715991525,0.4880291574767658,0.49186548214891684,0.5098302488104772,0.5811776518821716,0.339929461479187,0.5833443999290466,0.6622473001480103,-0.002166748046875,-0.32231783866882324,0.3,0.36,0.46,True,BOTH_PASS
be99274e2dd0e0e1ca2df9787add2e2e049252b3067c43a6784cba563edbf7d7,0,conv-44,139,cb7f327a942f7cb65a8f741d92bde7e5fa27013a6d2884645c737ce0228e2fd6,279012abdb0f34e5011405ddbb7280133c4acf804c9d34df4623d96324c65640,50,8,1.0,0,1,0.6372934579849243,0.6316498517990112,0.005643606185913086,0.47445857524871826,0.07398896664381027,0.09043413400650024,3,9,18,28,0.6372934579849243,0.6316498517990112,0.005643606185913086,14,3246,0.5276573300361633,0.06805874407291412,0.22884714603424072,8,0.37508394291417396,87.18950437317784,278,61,70,-9,15988,15998,-10,12,2,20,5,15,0.25961538461538464,34,43,9676,9686,0.5777409897475946,0.5179769401039396,0.5721158876138575,0.47600292119868964,0.4521173393049984,0.4633000155726632,0.5010802745819092,0.3684840202331543,0.5526062846183777,0.6109498739242554,-0.051526010036468506,-0.24246585369110107,0.2,0.24,0.4,True,BOTH_FAIL
beb644a735317ec9eb5d18407f11c309d95c10a9b3560183c1f26bd2b0276c42,0,conv-26,66,1cda89743785bbf1537f7e9943845e07cdfd61705f3f5801ddb7cbdef13cfa99,cdcea0fbee2e2673f927e46cbfc8fc59c13de08e7a18ab7f7e8457fc5699a024,46,9,1.0,0,1,0.7552763223648071,0.6921870708465576,0.06308925151824951,0.4671848714351654,0.09122683107852936,0.11068323254585266,1,1,1,19,0.7552763223648071,0.6921870708465576,0.06308925151824951,20,4825,0.5150876641273499,0.10603587329387665,0.4005982279777527,17,0.2822506793619533,60.6822429906542,183,67,58,9,15975,15966,9,25,34,19,5,14,0.22549019607843138,44,35,10521,10512,0.5703915064014605,0.5013204545810305,0.5505613034421747,0.4310015082359314,0.42014510625479173,0.45449343065802866,0.5177762508392334,0.28338366746902466,0.5181019306182861,0.5993285179138184,-0.0003256797790527344,-0.3159448504447937,0.0,0.32,0.42,True,PAIR_GAIN
bec3bdebea94347db77af176c3df235e720e5d402a5fae180d7b6428a7070157,0,conv-30,51,635dc597b66c6c16ed965cb58283273c18d10b6e37022dd81935c6ea85bf1d8f,4b8826974ce2367f4ea410e5b8fd9da9ef2adcf281fc6f6758cc5fcfe81d3214,60,11,1.0,0,1,0.7824231386184692,0.7358992695808411,0.046523869037628174,0.47857868671417236,0.07595223933458328,0.11995083093643188,1,1,2,19,0.7824231386184692,0.6786043047904968,0.10381883382797241,7,2156,0.5908376574516296,0.1240115612745285,0.36690765619277954,3,0.24542115361960412,53.680851063829785,164,63,61,2,15975,15993,-18,25,7,18,8,10,0.3191489361702128,33,31,7728,7746,0.5624266843947153,0.5126511410611575,0.5412971178690592,0.44198849604975793,0.4363192801475525,0.4622131616581143,0.4167447090148926,0.32243961095809937,0.4889669418334961,0.623389720916748,-0.07222223281860352,-0.3009501099586487,0.3,0.28,0.42,True,BOTH_PASS
bf744f1281ac1c3e1f8c291d0069169dabb7f316039fa48526b79a02c4ae5a87,0,conv-43,98,81b5800b5fe7f832f7a7049991d5b5c23aaad965e3469737647d999fba7c63de,eed7023d4d60dde6029490f71a117c0a58f18c33912dddd95ae0bd3a51f5704e,69,10,1.0,0,1,0.794840931892395,0.7057253122329712,0.08911561965942383,0.37540334463119507,0.07854648679494858,0.0878845751285553,1,1,1,29,0.794840931892395,0.5859370827674866,0.20890384912490845,19,5481,0.45503154397010803,0.1658477485179901,0.5848362445831299,12,0.17523981772549452,103.86246418338109,343,80,59,21,15969,15991,-22,31,9,25,5,20,0.17796610169491525,59,38,11009,11031,0.47791330255568026,0.4052045633227138,0.4557454171827284,0.33060485908859655,0.3449170910735999,0.3693403188524575,0.42650073766708374,0.21000467240810394,0.4248729944229126,0.5203877687454224,0.0016277432441711426,-0.3103830963373184,0.1,0.28,0.3,True,BOTH_PASS
bf79edaf688af994ef497bf01039c8d532332ac1c329193b012f9156a8631711,0,conv-44,58,2a5764649d716e7777c0fbfe60efbd9bb792c839ef3b60c8ddcd56033547e935,685eb82855cd5e92fd6fca08c66d196d733a7acac50f9a1a5ca93355d9907b5f,51,10,1.0,6,1,0.5582214593887329,0.5512681603431702,0.006953299045562744,0.35841605067253113,0.07545231282711029,0.0928894579410553,3,3,7,28,0.5582214593887329,0.5512681603431702,0.006953299045562744,24,4787,0.42537248134613037,0.051110878586769104,0.2139747440814972,11,0.2708533237776097,97.91253644314868,261,67,63,4,15998,15963,35,2,37,24,5,19,0.25,41,37,9960,9925,0.4618619711541418,0.40681601753310553,0.4517892773558454,0.3569734434823732,0.33330419152111246,0.3475260707948889,0.4207172393798828,0.2589940130710602,0.42685753107070923,0.5198898315429688,-0.006140291690826416,-0.26089581847190857,0.1,0.24,0.42,True,BOTH_PASS
bfbce76e6b3a72baf66f0592cc6b629aec755de82d5c68e9a8a18e4cd3bd87aa,0,conv-30,102,7f30eb73c6974ea438229ef83dc4736f6eca906c06916755fa69718376047130,82ed5d80e81be346ad3e7f11bd3bdad3c6eabe2b8ad49b4bece83dea61aa28de,44,9,1.0,0,1,0.6330689191818237,0.5245897769927979,0.10847914218902588,0.3952864110469818,0.06006482243537903,0.06606355309486389,1,1,1,19,0.6330689191818237,0.500537633895874,0.1325312852859497,8,1704,0.4309890866279602,0.10644708573818207,0.34465301036834717,2,0.13662766374928637,57.648936170212764,171,73,65,8,15993,15990,3,7,10,19,7,12,0.2545454545454545,45,37,10176,10173,0.45298532712949463,0.4037228121207311,0.44448765251371597,0.35610806136517914,0.35866018430046415,0.39082818932649566,0.41506093740463257,0.25374743342399597,0.41684746742248535,0.4846334457397461,-0.0017865300178527832,-0.23088601231575012,0.3,0.28,0.32,True,BOTH_PASS
bffdc9a3ec3d21fb4bc6f46bca5a253ccdda7fcce735b99c9510234d55ef9d69,0,conv-30,54,2bf9ef13ef41adfdabf56db4e6782c74fd0fc5c814e52bad45aeca0a2f814c87,d2d6b34cd000fb2b7010bb7e70f2de0ebfc07e7d62db27eea29651141de94b93,26,6,1.0,0,1,0.741527795791626,0.7410534620285034,0.0004743337631225586,0.5325676798820496,0.07749933004379272,0.1026463508605957,2,4,5,19,0.741527795791626,0.7410534620285034,0.0004743337631225586,10,2165,0.5795475244522095,0.07002831995487213,0.25822415947914124,5,0.1994643784868411,55.840425531914896,162,75,64,11,15973,15996,-23,27,4,18,9,9,0.28703703703703703,44,33,9169,9192,0.6048417846361797,0.5520200245082378,0.5917590423063799,0.48495592673619586,0.4845981297239793,0.522527749499967,0.5345304012298584,0.33587178587913513,0.5528560280799866,0.6636257171630859,-0.018325626850128174,-0.3277539312839508,0.1,0.24,0.34,True,BOTH_PASS
c03d820fcfed41644b87c1f7eb02971419c42f2c7b12de4d530a731627cbe27c,0,conv-49,89,a132902254b9377ce84a921dd9517961f2a7dcad90ff0d641356300ac77de1a3,168a7f2c922e934ad05808fd4a3ad7dc255a3f911a5f90de76f4273c19eb7413,52,11,1.0,0,1,0.7315114736557007,0.6866344213485718,0.044877052307128906,0.501803457736969,0.08531445264816284,0.11114472150802612,1,1,3,25,0.7315114736557007,0.6866344213485718,0.044877052307128906,17,3677,0.49341246485710144,0.093105249106884,0.3570888638496399,1,0.16422981280976745,78.24615384615385,236,57,68,-11,15990,15990,0,10,10,21,8,13,0.21359223300970873,35,46,9765,9765,0.6171323489724544,0.5194117917734034,0.6012854525021144,0.4606184518855551,0.46942049411717307,0.4955671997740865,0.5366896390914917,0.3350641131401062,0.565119743347168,0.6604781746864319,-0.02843010425567627,-0.3254140615463257,0.2,0.2,0.36,True,BOTH_PASS
c04fc9dbef119275cc2a790c6b7448e775d97c14b754588c5106a498c90dadf0,0,conv-43,8,0d5388a5b7679b3a90f015dee4f366cb9c0d9ad92dab06c56d4aa5056c9f4893,c3ed0b28c88659c520f5bf0ea7ffe61b6dbaad402c002f221828d626ae9fe879,73,12,1.0,0,1,0.6543934345245361,0.6296053528785706,0.024788081645965576,0.3571840524673462,0.06939695030450821,0.07752147316932678,1,3,3,29,0.6543934345245361,0.6296053528785706,0.024788081645965576,18,4119,0.40864038467407227,0.1158001497387886,0.4157099425792694,7,0.2880407029115758,94.20630372492836,322,61,64,-3,15983,15976,7,17,24,22,7,15,0.21359223300970873,39,42,9582,9575,0.4615639198998936,0.3961534919217229,0.4405736525853475,0.3423999242839359,0.3350758278845913,0.34843303179531765,0.40978947281837463,0.23868349194526672,0.4095500111579895,0.5155462026596069,0.00023946166038513184,-0.2768627107143402,0.4,0.32,0.34,True,BOTH_PASS
c0831e31ac10c84b3ef3e08d9b863a94707eeb1ea064f023cdf2bbeeef726c20,0,conv-26,57,18168e40f656311c50d5e5fe83521b0ce4916d8c43b81db8f99d4aaec7d9aa29,4249588a2a45d24d47e9eebea9ba22730b512688c3c9430cab859d1905a512ed,76,13,0.9230769230769231,0,1,0.676242470741272,0.6579945087432861,0.01824796199798584,0.46678417921066284,0.06576088070869446,0.08103755116462708,1,2,2,19,0.676242470741272,0.6579945087432861,0.01824796199798584,18,4985,0.44310078024864197,0.06704242527484894,0.31320667266845703,1,0.1337206737503623,65.88785046728972,192,56,64,-8,15969,15997,-28,31,3,19,7,12,0.21212121212121213,35,43,11060,11088,0.5482246434049947,0.478068127296865,0.5394145114081247,0.43663460501404694,0.43791923455045195,0.461969726284345,0.4787963926792145,0.2881540060043335,0.511300802230835,0.5914199352264404,-0.03250440955162048,-0.30326592922210693,0.1,0.08,0.3,True,BOTH_PASS
c0c535f7356b86840142bd53f8f4a094200724f162389d8846bfbfebf0751251,0,conv-30,75,cfcd4c8860629aa2e88fc81054bd135e7d7b84526c0c2a583cf58d8dd015b63e,7686a528126e29e994bdb78674b056a2348ac620892f301f94905b1d4f4332dd,50,10,1.0,0,1,0.8075896501541138,0.7715376615524292,0.03605198860168457,0.5965776443481445,0.08932925015687943,0.09860557317733765,1,1,4,19,0.8075896501541138,0.7715376615524292,0.03605198860168457,11,1985,0.7034711241722107,0.05980878695845604,0.18420898914337158,9,0.18284671826939344,57.297872340425535,156,83,69,14,15934,16000,-66,66,0,19,7,12,0.288135593220339,49,35,9620,9686,0.6751254351742296,0.6090244581733925,0.6639197967490371,0.5291241867201669,0.5344875534375508,0.5893606438356287,0.5994194149971008,0.3786979913711548,0.6212515830993652,0.7179526090621948,-0.021832168102264404,-0.33925461769104004,0.5,0.36,0.32,True,BOTH_PASS
c0d3d7d747d3ae5d164e1aaa479b29df343084e18d67a5fbad033e9604abfc9e,0,conv-44,138,693cfae7e62e1876b43da1317ea2d95003467270914845ea4f61731172bf4600,2ca70fd91ec7b80bf3922f2e512c18ea50eec9d5dc8f9645078e77273b9c56b0,68,12,0.9166666666666666,0,1,0.7354809641838074,0.678164541721344,0.05731642246246338,0.5174192190170288,0.07707464694976807,0.1006009578704834,1,1,1,28,0.7354809641838074,0.678164541721344,0.05731642246246338,9,2584,0.5442312955856323,0.08908367902040482,0.3149150609970093,4,0.2226433884783179,99.77259475218659,306,72,63,9,15992,15992,0,8,8,25,6,19,0.0975609756097561,60,51,13818,13818,0.6198952193889353,0.5232890565243978,0.6142708197236061,0.4939412538911782,0.490193082837601,0.5160984667284149,0.39372190833091736,0.3533313274383545,0.5853704214096069,0.6667754650115967,-0.19164851307868958,-0.3134441375732422,0.1,0.12,0.18,True,PAIR_GAIN
c0e4b8160e2f66284a701b4f88905e3b412264aff85d492d9864601321814aa8,0,conv-49,152,88c6573afbf1c46e8d47d6f16d21d94d98ee195a650a1deadadbdaf280a9dce2,0db34192cd563e656d946516dd2610393f694dff294ed984272d82ff5ebb648c,54,8,1.0,0,1,0.7262712717056274,0.7250770330429077,0.0011942386627197266,0.5394185781478882,0.06866633892059326,0.08443933725357056,2,7,11,25,0.7262712717056274,0.7250770330429077,0.0011942386627197266,10,2875,0.5545990467071533,0.07960719615221024,0.2759324312210083,2,0.2918182034143654,72.5923076923077,233,58,61,-3,15993,16000,-7,7,0,19,8,11,0.19,39,42,10312,10319,0.631593314224276,0.5594051705032098,0.617420704701008,0.5135883490244547,0.5129524968048134,0.5332919657230377,0.4706174433231354,0.39836978912353516,0.5920189023017883,0.6991356611251831,-0.12140145897865295,-0.30076587200164795,0.1,0.16,0.38,True,BOTH_FAIL
c0f973e1230908cb925c638fb250a48d010f3d30b8a30d1082cf46730b1f540f,0,conv-26,145,8d7395d2b6a0a015fb05cfd497280e2768c00a807e4f9275fe14543fa89c2696,676a2c425b0740cefef84fc4fad7bcae1dd8a221df9f41ceafb5d9d49b584bbe,57,10,1.0,0,1,0.7992541193962097,0.719841718673706,0.07941240072250366,0.4755219519138336,0.0811527892947197,0.09816047549247742,1,1,1,19,0.7992541193962097,0.6803171038627625,0.11893701553344727,12,2940,0.613852322101593,0.08662419766187668,0.3258800804615021,3,0.2942092792389614,59.691588785046726,184,64,58,6,15985,15987,-2,15,13,18,5,13,0.25773195876288657,39,33,10254,10256,0.5686936508864164,0.5124260187149048,0.5482119612204723,0.44559339140400744,0.43576870024204256,0.4618012154331574,0.5165042877197266,0.340404212474823,0.5189327597618103,0.5928142666816711,-0.0024284720420837402,-0.25241005420684814,0.5,0.4,0.4,True,BOTH_PASS
c107e0004577bdc1c555345ca7592db387c96b0130fc46faece4e362b504ead1,0,conv-43,67,7cb98b6cc0c53c54e5cbf8f398961c59522aeb78b2098224dcee93b666b1b597,8b61930383cf97f05b14f20acfd3ed6a16ad789bbad14765af21ff58afd62198,75,16,0.9375,0,1,0.6904851794242859,0.6654478907585144,0.025037288665771484,0.4556478261947632,0.07700835168361664,0.11506664752960205,1,2,3,29,0.6904851794242859,0.6654478907585144,0.025037288665771484,8,2049,0.5239416360855103,0.09437282383441925,0.32800155878067017,3,0.24298773355358783,102.26361031518624,332,62,65,-3,15999,15996,3,1,4,24,6,18,0.19811320754716982,41,44,10582,10579,0.574058965329201,0.49481929219686066,0.5644592235728008,0.4480551433834163,0.4300677260247672,0.4466825324884603,0.5001224875450134,0.27454712986946106,0.5332159996032715,0.6279551386833191,-0.03309351205825806,-0.35340800881385803,0.1,0.28,0.3,True,BOTH_FAIL
c13f754686066cde8e84db53e13796dd191c22fd55412f2cca328bd70c0afec6,0,conv-49,191,3e3b7fdefc006e4bd72adc6f45b349fd3f1e6ba33771fc63ef91f2e8f17286a3,fc4e83e3828276023c88163751bd1c46b35d8ce0c9eba890f62550fb22fd12f2,69,13,1.0,0,1,0.635877251625061,0.62598717212677,0.009890079498291016,0.46889880299568176,0.06743727624416351,0.08941391110420227,2,6,12,25,0.635877251625061,0.62598717212677,0.009890079498291016,10,2875,0.44972720742225647,0.08656857162714005,0.271023154258728,2,0.20796059897210095,73.88461538461539,240,65,60,5,15995,15996,-1,5,4,21,6,15,0.2376237623762376,41,36,9582,9583,0.5566380904271052,0.48081906139850616,0.5506419859281401,0.42344414525561863,0.4396523776726845,0.46532272920012474,0.5002741813659668,0.2802017033100128,0.5129649043083191,0.605006217956543,-0.012690722942352295,-0.32480451464653015,0.1,0.32,0.34,True,BOTH_PASS
