0.00.085.544 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.136.913 W srv  llama_server: -----------------
0.00.136.917 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.136.918 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.136.918 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.136.918 W srv  llama_server: -----------------
0.00.141.225 I srv    load_model: loading model 'C:\Users\muzaf\.cache\huggingface\hub\models--unsloth--Qwen3.8-27B-GGUF\snapshots\f1bfb127c64f7072bdd2cad55f258b9c8b2910fe\Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.919.602 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.613 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.919.626 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.919.631 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.919.635 W model has unused tensor blk.64.attn_v.weight (size = 4300800 bytes) -- ignoring
0.00.919.652 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.919.657 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.662 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.919.666 W model has unused tensor blk.64.ffn_gate.weight (size = 47349760 bytes) -- ignoring
0.00.919.671 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.919.676 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.919.682 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.919.688 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.919.693 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.919.707 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.06.320.771 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 65536, kv_unified = 'false'
0.06.324.895 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.06.324.910 I srv  llama_server: model loaded
0.06.324.913 I srv  llama_server: listening on http://127.0.0.1:8097
0.06.697.227 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
358.38.724.167 I slot print_timing: id  0 | task 32827 |    graphs reused =      21594
358.38.724.353 I slot      release: id  0 | task 32827 | stop processing: n_tokens = 13600, truncated = 0
358.38.744.074 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.999
358.38.744.209 I slot launch_slot_: id  0 | task 32843 | processing task, is_child = 0
358.39.060.998 I slot print_timing: id  0 | task 32843 | prompt eval time =      68.78 ms /     4 tokens (   17.20 ms per token,    58.16 tokens per second)
358.39.061.006 I slot print_timing: id  0 | task 32843 |        eval time =     247.99 ms /    15 tokens (   16.53 ms per token,    60.49 tokens per second)
358.39.061.007 I slot print_timing: id  0 | task 32843 |       total time =     316.77 ms /    19 tokens
358.39.061.008 I slot print_timing: id  0 | task 32843 |    graphs reused =      21607
358.39.061.185 I slot      release: id  0 | task 32843 | stop processing: n_tokens = 13600, truncated = 0
358.39.074.123 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.999
358.39.074.260 I slot launch_slot_: id  0 | task 32859 | processing task, is_child = 0
358.39.405.391 I slot print_timing: id  0 | task 32859 | prompt eval time =      67.79 ms /     4 tokens (   16.95 ms per token,    59.00 tokens per second)
358.39.405.400 I slot print_timing: id  0 | task 32859 |        eval time =     263.32 ms /    16 tokens (   16.46 ms per token,    60.76 tokens per second)
358.39.405.401 I slot print_timing: id  0 | task 32859 |       total time =     331.11 ms /    20 tokens
358.39.405.402 I slot print_timing: id  0 | task 32859 |    graphs reused =      21621
358.39.405.663 I slot      release: id  0 | task 32859 | stop processing: n_tokens = 13601, truncated = 0
358.39.449.276 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.999
358.39.449.410 I slot launch_slot_: id  0 | task 32876 | processing task, is_child = 0
358.39.766.922 I slot print_timing: id  0 | task 32876 | prompt eval time =      69.82 ms /     4 tokens (   17.46 ms per token,    57.29 tokens per second)
358.39.766.929 I slot print_timing: id  0 | task 32876 |        eval time =     247.67 ms /    15 tokens (   16.51 ms per token,    60.57 tokens per second)
358.39.766.930 I slot print_timing: id  0 | task 32876 |       total time =     317.49 ms /    19 tokens
358.39.766.930 I slot print_timing: id  0 | task 32876 |    graphs reused =      21634
358.39.767.111 I slot      release: id  0 | task 32876 | stop processing: n_tokens = 13600, truncated = 0
358.39.779.562 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.368 (> 0.100 thold), f_keep = 0.371
358.39.899.311 I slot launch_slot_: id  0 | task 32892 | processing task, is_child = 0
358.43.096.694 I slot print_timing: id  0 | task 32892 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.20 s / 3202.66 tokens per second
358.43.788.219 I slot print_timing: id  0 | task 32892 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.89 s / 3159.79 tokens per second
358.44.113.253 I slot print_timing: id  0 | task 32892 | prompt processing, n_tokens =  13197, progress = 0.96, t =   4.21 s / 3131.77 tokens per second
358.44.292.698 I slot print_timing: id  0 | task 32892 | prompt processing, n_tokens =  13709, progress = 1.00, t =   4.39 s / 3120.40 tokens per second
358.44.650.849 I slot print_timing: id  0 | task 32892 | prompt eval time =    4504.16 ms / 13713 tokens (    0.33 ms per token,  3044.52 tokens per second)
358.44.650.857 I slot print_timing: id  0 | task 32892 |        eval time =     247.34 ms /    15 tokens (   16.49 ms per token,    60.65 tokens per second)
358.44.650.858 I slot print_timing: id  0 | task 32892 |       total time =    4751.50 ms / 13728 tokens
358.44.650.859 I slot print_timing: id  0 | task 32892 |    graphs reused =      21647
358.44.651.073 I slot      release: id  0 | task 32892 | stop processing: n_tokens = 13727, truncated = 0
358.44.664.445 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.999
358.44.664.574 I slot launch_slot_: id  0 | task 32916 | processing task, is_child = 0
358.44.980.126 I slot print_timing: id  0 | task 32916 | prompt eval time =      68.47 ms /     4 tokens (   17.12 ms per token,    58.42 tokens per second)
358.44.980.132 I slot print_timing: id  0 | task 32916 |        eval time =     247.06 ms /    15 tokens (   16.47 ms per token,    60.71 tokens per second)
358.44.980.133 I slot print_timing: id  0 | task 32916 |       total time =     315.53 ms /    19 tokens
358.44.980.133 I slot print_timing: id  0 | task 32916 |    graphs reused =      21660
358.44.980.301 I slot      release: id  0 | task 32916 | stop processing: n_tokens = 13727, truncated = 0
358.44.992.924 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.999
358.44.993.053 I slot launch_slot_: id  0 | task 32932 | processing task, is_child = 0
358.45.309.227 I slot print_timing: id  0 | task 32932 | prompt eval time =      68.68 ms /     4 tokens (   17.17 ms per token,    58.24 tokens per second)
358.45.309.236 I slot print_timing: id  0 | task 32932 |        eval time =     247.47 ms /    15 tokens (   16.50 ms per token,    60.61 tokens per second)
358.45.309.237 I slot print_timing: id  0 | task 32932 |       total time =     316.16 ms /    19 tokens
358.45.309.239 I slot print_timing: id  0 | task 32932 |    graphs reused =      21673
358.45.309.499 I slot      release: id  0 | task 32932 | stop processing: n_tokens = 13727, truncated = 0
358.45.322.239 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.999
358.45.322.397 I slot launch_slot_: id  0 | task 32948 | processing task, is_child = 0
358.45.638.107 I slot print_timing: id  0 | task 32948 | prompt eval time =      68.42 ms /     4 tokens (   17.10 ms per token,    58.47 tokens per second)
358.45.638.114 I slot print_timing: id  0 | task 32948 |        eval time =     247.27 ms /    15 tokens (   16.48 ms per token,    60.66 tokens per second)
358.45.638.115 I slot print_timing: id  0 | task 32948 |       total time =     315.69 ms /    19 tokens
358.45.638.116 I slot print_timing: id  0 | task 32948 |    graphs reused =      21686
358.45.638.328 I slot      release: id  0 | task 32948 | stop processing: n_tokens = 13727, truncated = 0
358.45.651.641 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.999
358.45.651.767 I slot launch_slot_: id  0 | task 32964 | processing task, is_child = 0
358.45.968.484 I slot print_timing: id  0 | task 32964 | prompt eval time =      69.31 ms /     4 tokens (   17.33 ms per token,    57.71 tokens per second)
358.45.968.492 I slot print_timing: id  0 | task 32964 |        eval time =     247.39 ms /    15 tokens (   16.49 ms per token,    60.63 tokens per second)
358.45.968.493 I slot print_timing: id  0 | task 32964 |       total time =     316.69 ms /    19 tokens
358.45.968.494 I slot print_timing: id  0 | task 32964 |    graphs reused =      21699
358.45.968.675 I slot      release: id  0 | task 32964 | stop processing: n_tokens = 13727, truncated = 0
358.45.972.416 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21523469916
358.45.972.830 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 464.593 MiB)
358.46.134.014 I slot launch_slot_: id  0 | task 32980 | processing task, is_child = 0
358.46.393.217 I slot print_timing: id  0 | task 32980 | prompt eval time =     150.02 ms /   288 tokens (    0.52 ms per token,  1919.78 tokens per second)
358.46.393.225 I slot print_timing: id  0 | task 32980 |        eval time =     109.16 ms /     7 tokens (   15.59 ms per token,    64.13 tokens per second)
358.46.393.226 I slot print_timing: id  0 | task 32980 |       total time =     259.18 ms /   295 tokens
358.46.393.227 I slot print_timing: id  0 | task 32980 |    graphs reused =      21704
358.46.393.267 I slot      release: id  0 | task 32980 | stop processing: n_tokens = 294, truncated = 0
358.46.397.290 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.980
358.46.397.410 I slot launch_slot_: id  0 | task 32989 | processing task, is_child = 0
358.46.567.516 I slot print_timing: id  0 | task 32989 | prompt eval time =      62.58 ms /     4 tokens (   15.64 ms per token,    63.92 tokens per second)
358.46.567.526 I slot print_timing: id  0 | task 32989 |        eval time =     107.51 ms /     7 tokens (   15.36 ms per token,    65.11 tokens per second)
358.46.567.527 I slot print_timing: id  0 | task 32989 |       total time =     170.09 ms /    11 tokens
358.46.567.527 I slot print_timing: id  0 | task 32989 |    graphs reused =      21709
358.46.567.567 I slot      release: id  0 | task 32989 | stop processing: n_tokens = 294, truncated = 0
358.46.581.664 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.980
358.46.581.893 I slot launch_slot_: id  0 | task 32997 | processing task, is_child = 0
358.46.760.487 I slot print_timing: id  0 | task 32997 | prompt eval time =      67.29 ms /     4 tokens (   16.82 ms per token,    59.44 tokens per second)
358.46.760.496 I slot print_timing: id  0 | task 32997 |        eval time =     111.28 ms /     7 tokens (   15.90 ms per token,    62.90 tokens per second)
358.46.760.497 I slot print_timing: id  0 | task 32997 |       total time =     178.57 ms /    11 tokens
358.46.760.497 I slot print_timing: id  0 | task 32997 |    graphs reused =      21714
358.46.760.539 I slot      release: id  0 | task 32997 | stop processing: n_tokens = 294, truncated = 0
358.46.780.639 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.980
358.46.780.845 I slot launch_slot_: id  0 | task 33005 | processing task, is_child = 0
358.46.954.609 I slot print_timing: id  0 | task 33005 | prompt eval time =      66.59 ms /     4 tokens (   16.65 ms per token,    60.07 tokens per second)
358.46.954.621 I slot print_timing: id  0 | task 33005 |        eval time =     107.16 ms /     7 tokens (   15.31 ms per token,    65.32 tokens per second)
358.46.954.622 I slot print_timing: id  0 | task 33005 |       total time =     173.74 ms /    11 tokens
358.46.954.623 I slot print_timing: id  0 | task 33005 |    graphs reused =      21719
358.46.954.668 I slot      release: id  0 | task 33005 | stop processing: n_tokens = 294, truncated = 0
358.46.958.337 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.980
358.46.958.553 I slot launch_slot_: id  0 | task 33013 | processing task, is_child = 0
358.47.135.571 I slot print_timing: id  0 | task 33013 | prompt eval time =      68.20 ms /     4 tokens (   17.05 ms per token,    58.65 tokens per second)
358.47.135.579 I slot print_timing: id  0 | task 33013 |        eval time =     108.79 ms /     7 tokens (   15.54 ms per token,    64.34 tokens per second)
358.47.135.580 I slot print_timing: id  0 | task 33013 |       total time =     176.99 ms /    11 tokens
358.47.135.581 I slot print_timing: id  0 | task 33013 |    graphs reused =      21724
358.47.135.626 I slot      release: id  0 | task 33013 | stop processing: n_tokens = 294, truncated = 0
358.47.149.771 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.153 (> 0.100 thold), f_keep = 0.044
358.47.278.373 I slot launch_slot_: id  0 | task 33021 | processing task, is_child = 0
358.47.480.275 I slot print_timing: id  0 | task 33021 | prompt eval time =     102.56 ms /    85 tokens (    1.21 ms per token,   828.81 tokens per second)
358.47.480.282 I slot print_timing: id  0 | task 33021 |        eval time =      99.31 ms /     6 tokens (   16.55 ms per token,    60.42 tokens per second)
358.47.480.283 I slot print_timing: id  0 | task 33021 |       total time =     201.87 ms /    91 tokens
358.47.480.284 I slot print_timing: id  0 | task 33021 |    graphs reused =      21728
358.47.480.319 I slot      release: id  0 | task 33021 | stop processing: n_tokens = 90, truncated = 0
358.47.483.480 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
358.47.483.674 I slot launch_slot_: id  0 | task 33029 | processing task, is_child = 0
358.47.641.451 I slot print_timing: id  0 | task 33029 | prompt eval time =      63.30 ms /     4 tokens (   15.83 ms per token,    63.19 tokens per second)
358.47.641.458 I slot print_timing: id  0 | task 33029 |        eval time =      94.44 ms /     6 tokens (   15.74 ms per token,    63.53 tokens per second)
358.47.641.459 I slot print_timing: id  0 | task 33029 |       total time =     157.74 ms /    10 tokens
358.47.641.460 I slot print_timing: id  0 | task 33029 |    graphs reused =      21732
358.47.641.491 I slot      release: id  0 | task 33029 | stop processing: n_tokens = 90, truncated = 0
358.47.644.830 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
358.47.644.960 I slot launch_slot_: id  0 | task 33036 | processing task, is_child = 0
358.47.803.611 I slot print_timing: id  0 | task 33036 | prompt eval time =      67.03 ms /     4 tokens (   16.76 ms per token,    59.67 tokens per second)
358.47.803.619 I slot print_timing: id  0 | task 33036 |        eval time =      91.60 ms /     6 tokens (   15.27 ms per token,    65.50 tokens per second)
358.47.803.620 I slot print_timing: id  0 | task 33036 |       total time =     158.63 ms /    10 tokens
358.47.803.620 I slot print_timing: id  0 | task 33036 |    graphs reused =      21736
358.47.803.650 I slot      release: id  0 | task 33036 | stop processing: n_tokens = 90, truncated = 0
358.47.821.863 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
358.47.821.984 I slot launch_slot_: id  0 | task 33043 | processing task, is_child = 0
358.47.982.282 I slot print_timing: id  0 | task 33043 | prompt eval time =      66.55 ms /     4 tokens (   16.64 ms per token,    60.11 tokens per second)
358.47.982.289 I slot print_timing: id  0 | task 33043 |        eval time =      93.73 ms /     6 tokens (   15.62 ms per token,    64.02 tokens per second)
358.47.982.290 I slot print_timing: id  0 | task 33043 |       total time =     160.28 ms /    10 tokens
358.47.982.290 I slot print_timing: id  0 | task 33043 |    graphs reused =      21740
358.47.982.319 I slot      release: id  0 | task 33043 | stop processing: n_tokens = 90, truncated = 0
358.47.996.832 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.944
358.47.996.958 I slot launch_slot_: id  0 | task 33050 | processing task, is_child = 0
358.48.157.945 I slot print_timing: id  0 | task 33050 | prompt eval time =      66.46 ms /     4 tokens (   16.61 ms per token,    60.19 tokens per second)
358.48.157.953 I slot print_timing: id  0 | task 33050 |        eval time =      94.50 ms /     6 tokens (   15.75 ms per token,    63.49 tokens per second)
358.48.157.954 I slot print_timing: id  0 | task 33050 |       total time =     160.96 ms /    10 tokens
358.48.157.955 I slot print_timing: id  0 | task 33050 |    graphs reused =      21744
358.48.157.994 I slot      release: id  0 | task 33050 | stop processing: n_tokens = 90, truncated = 0
358.48.170.809 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21525659233
358.48.299.117 I slot launch_slot_: id  0 | task 33057 | processing task, is_child = 0
358.51.429.563 I slot print_timing: id  0 | task 33057 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.13 s / 3271.13 tokens per second
358.52.117.298 I slot print_timing: id  0 | task 33057 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.82 s / 3218.31 tokens per second
358.52.409.866 I slot print_timing: id  0 | task 33057 | prompt processing, n_tokens =  13065, progress = 0.96, t =   4.11 s / 3178.27 tokens per second
358.52.563.650 I slot print_timing: id  0 | task 33057 | prompt processing, n_tokens =  13577, progress = 1.00, t =   4.26 s / 3183.72 tokens per second
358.52.791.788 I slot print_timing: id  0 | task 33057 | prompt eval time =    4374.82 ms / 13581 tokens (    0.32 ms per token,  3104.35 tokens per second)
358.52.791.798 I slot print_timing: id  0 | task 33057 |        eval time =     117.82 ms /     7 tokens (   16.83 ms per token,    59.41 tokens per second)
358.52.791.799 I slot print_timing: id  0 | task 33057 |       total time =    4492.64 ms / 13588 tokens
358.52.791.799 I slot print_timing: id  0 | task 33057 |    graphs reused =      21749
358.52.792.012 I slot      release: id  0 | task 33057 | stop processing: n_tokens = 13587, truncated = 0
358.52.809.522 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
358.52.809.677 I slot launch_slot_: id  0 | task 33073 | processing task, is_child = 0
358.52.991.078 I slot print_timing: id  0 | task 33073 | prompt eval time =      68.53 ms /     4 tokens (   17.13 ms per token,    58.37 tokens per second)
358.52.991.085 I slot print_timing: id  0 | task 33073 |        eval time =     112.85 ms /     7 tokens (   16.12 ms per token,    62.03 tokens per second)
358.52.991.087 I slot print_timing: id  0 | task 33073 |       total time =     181.38 ms /    11 tokens
358.52.991.087 I slot print_timing: id  0 | task 33073 |    graphs reused =      21754
358.52.991.278 I slot      release: id  0 | task 33073 | stop processing: n_tokens = 13587, truncated = 0
358.53.004.266 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
358.53.004.428 I slot launch_slot_: id  0 | task 33081 | processing task, is_child = 0
358.53.187.731 I slot print_timing: id  0 | task 33081 | prompt eval time =      69.16 ms /     4 tokens (   17.29 ms per token,    57.84 tokens per second)
358.53.187.739 I slot print_timing: id  0 | task 33081 |        eval time =     114.12 ms /     7 tokens (   16.30 ms per token,    61.34 tokens per second)
358.53.187.740 I slot print_timing: id  0 | task 33081 |       total time =     183.28 ms /    11 tokens
358.53.187.741 I slot print_timing: id  0 | task 33081 |    graphs reused =      21759
358.53.187.966 I slot      release: id  0 | task 33081 | stop processing: n_tokens = 13587, truncated = 0
358.53.213.819 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
358.53.213.955 I slot launch_slot_: id  0 | task 33089 | processing task, is_child = 0
358.53.395.968 I slot print_timing: id  0 | task 33089 | prompt eval time =      69.63 ms /     4 tokens (   17.41 ms per token,    57.45 tokens per second)
358.53.395.975 I slot print_timing: id  0 | task 33089 |        eval time =     112.36 ms /     7 tokens (   16.05 ms per token,    62.30 tokens per second)
358.53.395.976 I slot print_timing: id  0 | task 33089 |       total time =     181.99 ms /    11 tokens
358.53.395.977 I slot print_timing: id  0 | task 33089 |    graphs reused =      21764
358.53.396.164 I slot      release: id  0 | task 33089 | stop processing: n_tokens = 13587, truncated = 0
358.53.408.868 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
358.53.409.014 I slot launch_slot_: id  0 | task 33097 | processing task, is_child = 0
358.53.591.533 I slot print_timing: id  0 | task 33097 | prompt eval time =      67.92 ms /     4 tokens (   16.98 ms per token,    58.90 tokens per second)
358.53.591.544 I slot print_timing: id  0 | task 33097 |        eval time =     114.58 ms /     7 tokens (   16.37 ms per token,    61.10 tokens per second)
358.53.591.545 I slot print_timing: id  0 | task 33097 |       total time =     182.49 ms /    11 tokens
358.53.591.546 I slot print_timing: id  0 | task 33097 |    graphs reused =      21769
358.53.591.820 I slot      release: id  0 | task 33097 | stop processing: n_tokens = 13587, truncated = 0
358.53.614.199 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.371 (> 0.100 thold), f_keep = 0.371
358.53.735.537 I slot launch_slot_: id  0 | task 33105 | processing task, is_child = 0
358.56.888.005 I slot print_timing: id  0 | task 33105 | prompt processing, n_tokens =  10240, progress = 0.75, t =   3.15 s / 3248.28 tokens per second
358.57.574.616 I slot print_timing: id  0 | task 33105 | prompt processing, n_tokens =  12288, progress = 0.90, t =   3.84 s / 3200.79 tokens per second
358.57.874.852 I slot print_timing: id  0 | task 33105 | prompt processing, n_tokens =  13065, progress = 0.96, t =   4.14 s / 3156.34 tokens per second
358.58.033.219 I slot print_timing: id  0 | task 33105 | prompt processing, n_tokens =  13577, progress = 1.00, t =   4.30 s / 3159.16 tokens per second
358.58.253.281 I slot print_timing: id  0 | task 33105 | prompt eval time =    4403.39 ms / 13581 tokens (    0.32 ms per token,  3084.22 tokens per second)
358.58.253.288 I slot print_timing: id  0 | task 33105 |        eval time =     114.33 ms /     7 tokens (   16.33 ms per token,    61.23 tokens per second)
358.58.253.289 I slot print_timing: id  0 | task 33105 |       total time =    4517.72 ms / 13588 tokens
358.58.253.290 I slot print_timing: id  0 | task 33105 |    graphs reused =      21774
358.58.253.473 I slot      release: id  0 | task 33105 | stop processing: n_tokens = 13587, truncated = 0
358.58.266.528 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
358.58.266.759 I slot launch_slot_: id  0 | task 33121 | processing task, is_child = 0
358.58.453.910 I slot print_timing: id  0 | task 33121 | prompt eval time =      72.99 ms /     4 tokens (   18.25 ms per token,    54.80 tokens per second)
358.58.453.920 I slot print_timing: id  0 | task 33121 |        eval time =     114.14 ms /     7 tokens (   16.30 ms per token,    61.33 tokens per second)
358.58.453.922 I slot print_timing: id  0 | task 33121 |       total time =     187.13 ms /    11 tokens
358.58.453.922 I slot print_timing: id  0 | task 33121 |    graphs reused =      21779
358.58.454.193 I slot      release: id  0 | task 33121 | stop processing: n_tokens = 13587, truncated = 0
358.58.466.587 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
358.58.466.887 I slot launch_slot_: id  0 | task 33129 | processing task, is_child = 0
358.58.651.978 I slot print_timing: id  0 | task 33129 | prompt eval time =      73.13 ms /     4 tokens (   18.28 ms per token,    54.70 tokens per second)
358.58.651.984 I slot print_timing: id  0 | task 33129 |        eval time =     111.94 ms /     7 tokens (   15.99 ms per token,    62.53 tokens per second)
358.58.651.986 I slot print_timing: id  0 | task 33129 |       total time =     185.07 ms /    11 tokens
358.58.651.987 I slot print_timing: id  0 | task 33129 |    graphs reused =      21784
358.58.652.168 I slot      release: id  0 | task 33129 | stop processing: n_tokens = 13587, truncated = 0
358.58.665.283 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
358.58.665.519 I slot launch_slot_: id  0 | task 33137 | processing task, is_child = 0
358.58.853.851 I slot print_timing: id  0 | task 33137 | prompt eval time =      73.46 ms /     4 tokens (   18.36 ms per token,    54.45 tokens per second)
358.58.853.858 I slot print_timing: id  0 | task 33137 |        eval time =     114.85 ms /     7 tokens (   16.41 ms per token,    60.95 tokens per second)
358.58.853.860 I slot print_timing: id  0 | task 33137 |       total time =     188.31 ms /    11 tokens
358.58.853.860 I slot print_timing: id  0 | task 33137 |    graphs reused =      21789
358.58.854.071 I slot      release: id  0 | task 33137 | stop processing: n_tokens = 13587, truncated = 0
358.58.866.501 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
358.58.866.740 I slot launch_slot_: id  0 | task 33145 | processing task, is_child = 0
358.59.053.287 I slot print_timing: id  0 | task 33145 | prompt eval time =      73.67 ms /     4 tokens (   18.42 ms per token,    54.29 tokens per second)
358.59.053.294 I slot print_timing: id  0 | task 33145 |        eval time =     112.85 ms /     7 tokens (   16.12 ms per token,    62.03 tokens per second)
358.59.053.295 I slot print_timing: id  0 | task 33145 |       total time =     186.53 ms /    11 tokens
358.59.053.295 I slot print_timing: id  0 | task 33145 |    graphs reused =      21794
358.59.053.478 I slot      release: id  0 | task 33145 | stop processing: n_tokens = 13587, truncated = 0
358.59.057.813 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 21536554719
358.59.058.395 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 900.601 MiB)
358.59.206.706 I slot launch_slot_: id  0 | task 33153 | processing task, is_child = 0
358.59.475.770 I slot print_timing: id  0 | task 33153 | prompt eval time =     208.68 ms /   469 tokens (    0.44 ms per token,  2247.49 tokens per second)
358.59.475.776 I slot print_timing: id  0 | task 33153 |        eval time =      60.36 ms /     4 tokens (   15.09 ms per token,    66.27 tokens per second)
358.59.475.777 I slot print_timing: id  0 | task 33153 |       total time =     269.03 ms /   473 tokens
358.59.475.778 I slot print_timing: id  0 | task 33153 |    graphs reused =      21796
358.59.475.827 I slot      release: id  0 | task 33153 | stop processing: n_tokens = 472, truncated = 0
358.59.480.145 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.994
358.59.480.296 I slot launch_slot_: id  0 | task 33159 | processing task, is_child = 0
358.59.610.266 I slot print_timing: id  0 | task 33159 | prompt eval time =      65.81 ms /     4 tokens (   16.45 ms per token,    60.78 tokens per second)
358.59.610.273 I slot print_timing: id  0 | task 33159 |        eval time =      64.13 ms /     4 tokens (   16.03 ms per token,    62.38 tokens per second)
358.59.610.274 I slot print_timing: id  0 | task 33159 |       total time =     129.94 ms /     8 tokens
358.59.610.275 I slot print_timing: id  0 | task 33159 |    graphs reused =      21798
358.59.610.326 I slot      release: id  0 | task 33159 | stop processing: n_tokens = 472, truncated = 0
358.59.614.096 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.994
358.59.614.319 I slot launch_slot_: id  0 | task 33164 | processing task, is_child = 0
358.59.748.065 I slot print_timing: id  0 | task 33164 | prompt eval time =      72.30 ms /     4 tokens (   18.07 ms per token,    55.33 tokens per second)
358.59.748.071 I slot print_timing: id  0 | task 33164 |        eval time =      61.43 ms /     4 tokens (   15.36 ms per token,    65.12 tokens per second)
