turn,b_ltm,k_min,topics_present,topic_count,floor_selected_per_topic,floor_selected,fill_selected,containment_drops,refills,collapsed_to_episode,ltm_chars_used,ltm_records_used,budget_utilization,chars_per_topic,selection
68,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1}",2,6,5,0,57,31463,8,0.9832,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":21434,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":10029}","[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""distilled_id"":""9a448704-637c-543d-b083-444cdbfba374"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.374987,""chars"":4538,""phase"":""floor""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""distilled_id"":""71579f66-35e0-58db-bd2d-b5092b1c21d0"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.371291,""chars"":4615,""phase"":""fill""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""distilled_id"":""1bd88291-f42d-53f7-bb74-44eefbea8975"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.32197,""chars"":2862,""phase"":""floor""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""distilled_id"":""3e8f73a0-ff72-53ee-96ce-6e0aafd755b9"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.311298,""chars"":4087,""phase"":""fill""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""distilled_id"":""78c33d21-9765-5d5a-b53b-cb4777615697"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.303647,""chars"":3739,""phase"":""fill""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""distilled_id"":""fbeaeb75-f073-5902-9779-1721fff9ccfd"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.299942,""chars"":4455,""phase"":""fill""},{""episode_id"":""77d8ee79-11d6-4934-8e18-64458fe34d32"",""distilled_id"":""674bb09b-98da-5475-a647-73fa4f152566"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.296386,""chars"":3650,""phase"":""fill""},{""episode_id"":""a79be741-ba04-4fd1-9d62-14a567a897f6"",""distilled_id"":""8f33be8b-c001-514c-be0c-3ce7c70f2a89"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.252336,""chars"":3517,""phase"":""fill""}]"
69,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1}",2,6,5,0,57,31628,8,0.9884,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":15040,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":16588}","[{""episode_id"":""29e1ec0b-909e-4b9a-a17d-1803cb3f5fba"",""distilled_id"":""d645733f-7bfc-538d-a1a6-91510c817876"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.418827,""chars"":5011,""phase"":""floor""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""distilled_id"":""1bd88291-f42d-53f7-bb74-44eefbea8975"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.410954,""chars"":2862,""phase"":""fill""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""distilled_id"":""9a448704-637c-543d-b083-444cdbfba374"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.407048,""chars"":4538,""phase"":""floor""},{""episode_id"":""a79be741-ba04-4fd1-9d62-14a567a897f6"",""distilled_id"":""8f33be8b-c001-514c-be0c-3ce7c70f2a89"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.397722,""chars"":3517,""phase"":""fill""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""distilled_id"":""39d11edb-b481-51f0-b8b7-b99a16479c8d"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.393474,""chars"":4615,""phase"":""fill""},{""episode_id"":""77d8ee79-11d6-4934-8e18-64458fe34d32"",""distilled_id"":""674bb09b-98da-5475-a647-73fa4f152566"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.374555,""chars"":3650,""phase"":""fill""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""distilled_id"":""3e8f73a0-ff72-53ee-96ce-6e0aafd755b9"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.34831,""chars"":4087,""phase"":""fill""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""distilled_id"":""5bbdc389-7e1d-589a-bced-a04a83c6b003"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.270707,""chars"":3348,""phase"":""fill""}]"
70,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1}",2,6,5,0,57,31211,8,0.9753,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":21840,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":9371}","[{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""distilled_id"":""7188a7bd-b8dc-5e14-87e4-8106c4d50bbe"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.304296,""chars"":4482,""phase"":""floor""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""distilled_id"":""1bd88291-f42d-53f7-bb74-44eefbea8975"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.254728,""chars"":2862,""phase"":""floor""},{""episode_id"":""d9ee4210-0492-4008-9d07-50ed38693e6b"",""distilled_id"":""737707a1-a068-5826-9cf2-7a484caa02d4"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.247319,""chars"":3750,""phase"":""fill""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""distilled_id"":""86577cc7-21ec-5f4d-970e-ee94a1679081"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.245662,""chars"":4538,""phase"":""fill""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""distilled_id"":""d30d3093-bc62-5ba2-ad83-b75aa4e699a3"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.231684,""chars"":4615,""phase"":""fill""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""distilled_id"":""fbeaeb75-f073-5902-9779-1721fff9ccfd"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.228105,""chars"":4455,""phase"":""fill""},{""episode_id"":""9dc590fd-7364-4893-8270-7613c700e168"",""distilled_id"":""9815f3a9-cd89-5288-a422-0471e14ee181"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.224373,""chars"":5106,""phase"":""fill""},{""episode_id"":""fa1661cb-0cde-4a4d-b2a2-926d5d3653a2"",""distilled_id"":""8a7269c5-2f52-523e-9a33-12bc18674bfb"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.127476,""chars"":1403,""phase"":""fill""}]"
71,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1}",2,6,5,0,57,31738,8,0.9918,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":11016,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":20722}","[{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""distilled_id"":""1bd88291-f42d-53f7-bb74-44eefbea8975"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.294394,""chars"":2862,""phase"":""floor""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""distilled_id"":""0c36ce08-05f2-52c7-b5f2-aa9da621b064"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.240063,""chars"":3739,""phase"":""floor""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""distilled_id"":""9a448704-637c-543d-b083-444cdbfba374"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.236436,""chars"":4538,""phase"":""fill""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""distilled_id"":""7188a7bd-b8dc-5e14-87e4-8106c4d50bbe"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.235848,""chars"":4482,""phase"":""fill""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""distilled_id"":""d30d3093-bc62-5ba2-ad83-b75aa4e699a3"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.218219,""chars"":4615,""phase"":""fill""},{""episode_id"":""7cf5ead9-ae4f-43ce-9961-c4a38de14c48"",""distilled_id"":""3bcc3f85-f448-5db1-9092-eeeda46de72d"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.198653,""chars"":3048,""phase"":""fill""},{""episode_id"":""9dc590fd-7364-4893-8270-7613c700e168"",""distilled_id"":""9815f3a9-cd89-5288-a422-0471e14ee181"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.196446,""chars"":5106,""phase"":""fill""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""distilled_id"":""5bbdc389-7e1d-589a-bced-a04a83c6b003"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.169347,""chars"":3348,""phase"":""fill""}]"
72,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1}",2,5,5,0,57,30636,7,0.9574,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":14140,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":16496}","[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""distilled_id"":""9a448704-637c-543d-b083-444cdbfba374"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.350561,""chars"":4538,""phase"":""floor""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""distilled_id"":""1bd88291-f42d-53f7-bb74-44eefbea8975"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.34558,""chars"":2862,""phase"":""floor""},{""episode_id"":""ad341f74-2541-4269-9be4-494ec86f3454"",""distilled_id"":""0b75fc29-2e46-5ad8-9523-832797dfbd57"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.341905,""chars"":4987,""phase"":""fill""},{""episode_id"":""29e1ec0b-909e-4b9a-a17d-1803cb3f5fba"",""distilled_id"":""d645733f-7bfc-538d-a1a6-91510c817876"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.331396,""chars"":5011,""phase"":""fill""},{""episode_id"":""9dc590fd-7364-4893-8270-7613c700e168"",""distilled_id"":""9815f3a9-cd89-5288-a422-0471e14ee181"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.329183,""chars"":5106,""phase"":""fill""},{""episode_id"":""a79be741-ba04-4fd1-9d62-14a567a897f6"",""distilled_id"":""8f33be8b-c001-514c-be0c-3ce7c70f2a89"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.317457,""chars"":3517,""phase"":""fill""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""distilled_id"":""39d11edb-b481-51f0-b8b7-b99a16479c8d"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.315384,""chars"":4615,""phase"":""fill""}]"
73,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1}",2,5,5,0,57,31678,7,0.9899,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":21943,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":9735}","[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""distilled_id"":""86577cc7-21ec-5f4d-970e-ee94a1679081"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.29577,""chars"":4538,""phase"":""floor""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""distilled_id"":""71579f66-35e0-58db-bd2d-b5092b1c21d0"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.27643,""chars"":4615,""phase"":""fill""},{""episode_id"":""ad341f74-2541-4269-9be4-494ec86f3454"",""distilled_id"":""0b75fc29-2e46-5ad8-9523-832797dfbd57"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.251481,""chars"":4987,""phase"":""fill""},{""episode_id"":""9dc590fd-7364-4893-8270-7613c700e168"",""distilled_id"":""9815f3a9-cd89-5288-a422-0471e14ee181"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.237867,""chars"":5106,""phase"":""floor""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""distilled_id"":""fbeaeb75-f073-5902-9779-1721fff9ccfd"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.231958,""chars"":4455,""phase"":""fill""},{""episode_id"":""7f272a17-c445-4c60-919b-8d02d3e7acb9"",""distilled_id"":""2953a167-d8df-53f1-ae10-5ad30ad2766b"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.225781,""chars"":4629,""phase"":""fill""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""distilled_id"":""5bbdc389-7e1d-589a-bced-a04a83c6b003"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.220708,""chars"":3348,""phase"":""fill""}]"
74,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1}",2,6,5,0,57,31628,8,0.9884,"{""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":16588,""b667bd37-ef6f-4a8b-8511-9a02581b120c"":15040}","[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""distilled_id"":""9a448704-637c-543d-b083-444cdbfba374"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.406242,""chars"":4538,""phase"":""floor""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""distilled_id"":""1bd88291-f42d-53f7-bb74-44eefbea8975"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.399566,""chars"":2862,""phase"":""floor""},{""episode_id"":""77d8ee79-11d6-4934-8e18-64458fe34d32"",""distilled_id"":""674bb09b-98da-5475-a647-73fa4f152566"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.384961,""chars"":3650,""phase"":""fill""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""distilled_id"":""39d11edb-b481-51f0-b8b7-b99a16479c8d"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.384831,""chars"":4615,""phase"":""fill""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""distilled_id"":""3e8f73a0-ff72-53ee-96ce-6e0aafd755b9"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.376383,""chars"":4087,""phase"":""fill""},{""episode_id"":""a79be741-ba04-4fd1-9d62-14a567a897f6"",""distilled_id"":""8f33be8b-c001-514c-be0c-3ce7c70f2a89"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.373586,""chars"":3517,""phase"":""fill""},{""episode_id"":""29e1ec0b-909e-4b9a-a17d-1803cb3f5fba"",""distilled_id"":""d645733f-7bfc-538d-a1a6-91510c817876"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.364111,""chars"":5011,""phase"":""fill""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""distilled_id"":""5bbdc389-7e1d-589a-bced-a04a83c6b003"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.282331,""chars"":3348,""phase"":""fill""}]"
75,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1}",2,6,5,0,57,30675,8,0.9586,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":21682,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":8993}","[{""episode_id"":""9dc590fd-7364-4893-8270-7613c700e168"",""distilled_id"":""9815f3a9-cd89-5288-a422-0471e14ee181"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.356071,""chars"":5106,""phase"":""floor""},{""episode_id"":""7cf5ead9-ae4f-43ce-9961-c4a38de14c48"",""distilled_id"":""3bcc3f85-f448-5db1-9092-eeeda46de72d"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.349416,""chars"":3048,""phase"":""fill""},{""episode_id"":""903db149-a8ac-411f-8bbc-ecf3efe13b65"",""distilled_id"":""3d9aadf2-b75f-536b-904e-201c126ba3fb"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.32561,""chars"":4634,""phase"":""fill""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""distilled_id"":""1bd88291-f42d-53f7-bb74-44eefbea8975"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.289364,""chars"":2862,""phase"":""fill""},{""episode_id"":""7f272a17-c445-4c60-919b-8d02d3e7acb9"",""distilled_id"":""2953a167-d8df-53f1-ae10-5ad30ad2766b"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.280016,""chars"":4629,""phase"":""fill""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""distilled_id"":""9a448704-637c-543d-b083-444cdbfba374"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.278534,""chars"":4538,""phase"":""floor""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""distilled_id"":""fbeaeb75-f073-5902-9779-1721fff9ccfd"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.256456,""chars"":4455,""phase"":""fill""},{""episode_id"":""fa1661cb-0cde-4a4d-b2a2-926d5d3653a2"",""distilled_id"":""8a7269c5-2f52-523e-9a33-12bc18674bfb"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.105162,""chars"":1403,""phase"":""fill""}]"
76,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1}",2,5,5,0,57,30768,7,0.9615,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":16844,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":13924}","[{""episode_id"":""9dc590fd-7364-4893-8270-7613c700e168"",""distilled_id"":""9815f3a9-cd89-5288-a422-0471e14ee181"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.325952,""chars"":5106,""phase"":""floor""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""distilled_id"":""1bd88291-f42d-53f7-bb74-44eefbea8975"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.314095,""chars"":2862,""phase"":""fill""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""distilled_id"":""7188a7bd-b8dc-5e14-87e4-8106c4d50bbe"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.289131,""chars"":4482,""phase"":""floor""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""distilled_id"":""fbeaeb75-f073-5902-9779-1721fff9ccfd"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.284653,""chars"":4455,""phase"":""fill""},{""episode_id"":""da7a97b3-3240-448e-bf80-6f4a78b88f6a"",""distilled_id"":""a85c5392-f327-59b4-9c66-0c810b35cae8"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.280366,""chars"":4242,""phase"":""fill""},{""episode_id"":""ad341f74-2541-4269-9be4-494ec86f3454"",""distilled_id"":""0b75fc29-2e46-5ad8-9523-832797dfbd57"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.279756,""chars"":4987,""phase"":""fill""},{""episode_id"":""903db149-a8ac-411f-8bbc-ecf3efe13b65"",""distilled_id"":""2457604d-736f-530c-ae55-17ea30ab1069"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.277989,""chars"":4634,""phase"":""fill""}]"
77,32000,1,"[""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""f2d154ee-1364-4de7-8f5f-2c7ae3b92341""]",2,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":1,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":1}",2,6,5,0,57,31837,8,0.9949,"{""b667bd37-ef6f-4a8b-8511-9a02581b120c"":22817,""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"":9020}","[{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""distilled_id"":""1bd88291-f42d-53f7-bb74-44eefbea8975"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.376839,""chars"":2862,""phase"":""floor""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""distilled_id"":""86577cc7-21ec-5f4d-970e-ee94a1679081"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.322907,""chars"":4538,""phase"":""floor""},{""episode_id"":""9dc590fd-7364-4893-8270-7613c700e168"",""distilled_id"":""9815f3a9-cd89-5288-a422-0471e14ee181"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.312605,""chars"":5106,""phase"":""fill""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""distilled_id"":""7188a7bd-b8dc-5e14-87e4-8106c4d50bbe"",""topic"":""f2d154ee-1364-4de7-8f5f-2c7ae3b92341"",""similarity"":0.298425,""chars"":4482,""phase"":""fill""},{""episode_id"":""903db149-a8ac-411f-8bbc-ecf3efe13b65"",""distilled_id"":""770743af-01af-5f82-bddb-ee8c5ce59f32"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.293637,""chars"":4634,""phase"":""fill""},{""episode_id"":""a79be741-ba04-4fd1-9d62-14a567a897f6"",""distilled_id"":""8f33be8b-c001-514c-be0c-3ce7c70f2a89"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.289387,""chars"":3517,""phase"":""fill""},{""episode_id"":""77d8ee79-11d6-4934-8e18-64458fe34d32"",""distilled_id"":""674bb09b-98da-5475-a647-73fa4f152566"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.288851,""chars"":3650,""phase"":""fill""},{""episode_id"":""7cf5ead9-ae4f-43ce-9961-c4a38de14c48"",""distilled_id"":""ee3d9c9d-af0e-5e9c-a289-39aafef7258a"",""topic"":""b667bd37-ef6f-4a8b-8511-9a02581b120c"",""similarity"":0.208543,""chars"":3048,""phase"":""fill""}]"
